Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,4.39992,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,4.4036,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,4.40824,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,4.41968,A5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,4.4236,A2_21,0.014,,,,,,,,,,,,,,,,,,,,
,,4.45432,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,4.4668,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,4.50104,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,4.51088,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,4.522,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,4.54712,D4_34,0.014,,,,,,,,,,,,,,,,,,,,
,,4.562,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,4.5892,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,4.626,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,4.6384,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,4.65208,D2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,4.65848,A3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,4.67088,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,4.67632,A3_32,0.03,,,,,,,,,,,,,,,,,,,,
,,4.67976,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,4.70384,A2_13,0.026,,,,,,,,,,,,,,,,,,,,
,,4.73672,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,4.73984,A1_22,0.025,,,,,,,,,,,,,,,,,,,,
,,4.77416,A2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,4.77912,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,4.79768,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,4.804,C4_32,0.017,,,,,,,,,,,,,,,,,,,,
,,4.81552,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,4.81672,D4_44,0.02,,,,,,,,,,,,,,,,,,,,
,,4.82528,A3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,4.82688,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,4.82768,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,4.8484,A2_12,0.018,,,,,,,,,,,,,,,,,,,,
,,4.8888,D2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,4.89184,A3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,4.89648,A2_33,0.023,,,,,,,,,,,,,,,,,,,,
,,4.93856,A3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,4.95224,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,4.96112,A4_14,0.014,,,,,,,,,,,,,,,,,,,,
,,4.99088,A5_22,0.024,,,,,,,,,,,,,,,,,,,,
,,4.99488,A3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,5.02232,A1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,5.03352,D3_34,0.026,,,,,,,,,,,,,,,,,,,,
,,5.0364,C4_31,0.012,,,,,,,,,,,,,,,,,,,,
,,5.04032,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,5.14112,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,5.1508,A3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,5.16344,D2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,5.18872,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,5.1892,D2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,5.20712,A3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,5.224,A5_33,0.016,,,,,,,,,,,,,,,,,,,,
,,5.25336,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,5.25648,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,5.27688,D3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,5.29336,D4_44,0.02,,,,,,,,,,,,,,,,,,,,
,,5.30376,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,5.31384,D6_23,0.022,,,,,,,,,,,,,,,,,,,,
,,5.32664,A2_22,0.035,,,,,,,,,,,,,,,,,,,,
,,5.36832,A5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,5.37128,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,5.37472,C4_31,0.015,,,,,,,,,,,,,,,,,,,,
,,5.37552,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,5.38952,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,5.4036,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,5.42192,C4_32,0.016,,,,,,,,,,,,,,,,,,,,
,,5.42912,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,5.4356,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,5.43576,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,5.43768,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,5.45144,A3_32,0.037,,,,,,,,,,,,,,,,,,,,
,,5.46168,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,5.47432,A3_31,0.026,,,,,,,,,,,,,,,,,,,,
,,5.47928,A5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,5.51032,A3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,5.54848,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,5.5552,B6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,5.58536,D3_34,0.034,,,,,,,,,,,,,,,,,,,,
,,5.58848,B4_42,0.012,,,,,,,,,,,,,,,,,,,,
,,5.60256,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,5.6032,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,5.60464,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,5.64024,A5_43,0.022,,,,,,,,,,,,,,,,,,,,
,,5.64024,D2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,5.68304,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,5.69112,A5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,5.71736,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,5.74376,A6_31,0.025,,,,,,,,,,,,,,,,,,,,
,,5.75024,A4_14,0.024,,,,,,,,,,,,,,,,,,,,
,,5.75576,D2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,5.7652,A2_12,0.035,,,,,,,,,,,,,,,,,,,,
,,5.78128,D3_34,0.031,,,,,,,,,,,,,,,,,,,,
,,5.7976,A3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,5.8052,D6_23,0.028,,,,,,,,,,,,,,,,,,,,
,,5.82256,A3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,5.8348,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,5.896,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,5.91392,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,5.92112,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,5.92888,A5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,5.934,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,5.9516,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,5.9872,A2_13,0.021,,,,,,,,,,,,,,,,,,,,
,,6.00504,D3_34,0.028,,,,,,,,,,,,,,,,,,,,
,,6.01736,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,6.01792,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,6.01936,A3_33,0.018,,,,,,,,,,,,,,,,,,,,
,,6.026,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,6.04144,A2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,6.04456,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,6.0476,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,6.05568,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,6.06256,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,6.07504,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,6.0876,A5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,6.1028,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,6.1292,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,6.15224,D2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,6.17144,A3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,6.1964,D2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,6.22112,A2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,6.2216,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,6.2352,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,6.23616,A3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,6.24304,A2_33,0.026,,,,,,,,,,,,,,,,,,,,
,,6.26496,A3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,6.2684,A3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,6.3104,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,6.3232,A4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,6.324,D2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,6.33512,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,6.33552,A3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,6.34136,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,6.3716,B4_42,0.014,,,,,,,,,,,,,,,,,,,,
,,6.37752,C4_32,0.016,,,,,,,,,,,,,,,,,,,,
,,6.38392,A5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,6.38832,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,6.39576,D2_31,0.033,,,,,,,,,,,,,,,,,,,,
,,6.39824,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,6.42336,A2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,6.43576,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,6.4892,A5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,6.4952,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,6.5256,B6_23,0.018,,,,,,,,,,,,,,,,,,,,
,,6.54904,D2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,6.5572,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,6.6308,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,6.65008,A3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,6.65136,A3_33,0.022,,,,,,,,,,,,,,,,,,,,
,,6.70904,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,6.72056,B6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,6.73744,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,6.7464,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,6.76056,A3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,6.76336,D6_23,0.022,,,,,,,,,,,,,,,,,,,,
,,6.786,A5_32,0.022,,,,,,,,,,,,,,,,,,,,
,,6.8056,A3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,6.81024,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,6.81352,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,6.81864,B3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,6.82368,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,6.9664,B4_42,0.013,,,,,,,,,,,,,,,,,,,,
,,6.9816,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,6.98272,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,7.01784,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,7.02296,A3_32,0.035,,,,,,,,,,,,,,,,,,,,
,,7.02776,A3_33,0.016,,,,,,,,,,,,,,,,,,,,
,,7.04,A4_11,0.015,,,,,,,,,,,,,,,,,,,,
,,7.0484,A5_33,0.017,,,,,,,,,,,,,,,,,,,,
,,7.05936,D2_32,0.03,,,,,,,,,,,,,,,,,,,,
,,7.06832,A2_22,0.034,,,,,,,,,,,,,,,,,,,,
,,7.09096,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,7.09104,A2_12,0.032,,,,,,,,,,,,,,,,,,,,
,,7.09616,A4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,7.10296,A5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,7.10488,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,7.12512,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,7.16888,A4_14,0.015,,,,,,,,,,,,,,,,,,,,
,,7.17816,A5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,7.19528,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,7.23552,A3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,7.23904,D2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,7.26928,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,7.29128,D6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,7.3064,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,7.31264,A4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,7.32496,A3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,7.32808,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,7.32864,B6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,7.33736,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,7.34208,A2_22,0.028,,,,,,,,,,,,,,,,,,,,
,,7.35328,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,7.40688,D6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,7.41104,A3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,7.45136,A4_14,0.022,,,,,,,,,,,,,,,,,,,,
,,7.46984,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,7.47368,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,7.48424,A3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,7.49504,A5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,7.49904,A1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,7.51304,A5_33,0.014,,,,,,,,,,,,,,,,,,,,
,,7.53456,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,7.57464,A3_33,0.016,,,,,,,,,,,,,,,,,,,,
,,7.58184,A2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,7.61224,A5_33,0.018,,,,,,,,,,,,,,,,,,,,
,,7.6148,D3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,7.62128,A5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,7.62632,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,7.64736,A5_22,0.027,,,,,,,,,,,,,,,,,,,,
,,7.66088,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,7.6648,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,7.66928,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,7.67224,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,7.6732,A1_22,0.027,,,,,,,,,,,,,,,,,,,,
,,7.67496,D3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,7.70312,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,7.72904,A3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,7.75296,D4_44,0.018,,,,,,,,,,,,,,,,,,,,
,,7.75656,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,7.76312,D4_44,0.016,,,,,,,,,,,,,,,,,,,,
,,7.78448,A5_43,0.024,,,,,,,,,,,,,,,,,,,,
,,7.79144,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,7.83312,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,7.86264,D2_32,0.023,,,,,,,,,,,,,,,,,,,,
,,7.87672,D4_44,0.017,,,,,,,,,,,,,,,,,,,,
,,7.8932,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,7.97424,A2_12,0.019,,,,,,,,,,,,,,,,,,,,
,,7.99256,A4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,8.02088,A1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,8.02752,D6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,8.06312,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,8.15304,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,8.16912,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,8.21032,A3_31,0.037,,,,,,,,,,,,,,,,,,,,
,,8.22136,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,8.22576,C4_32,0.011,,,,,,,,,,,,,,,,,,,,
,,8.22608,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,8.25304,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,8.2656,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,8.26872,A2_22,0.031,,,,,,,,,,,,,,,,,,,,
,,8.32696,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,8.34016,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,8.3428,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,8.34784,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,8.35352,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,8.35808,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,8.37336,D4_44,0.018,,,,,,,,,,,,,,,,,,,,
,,8.3792,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,8.39768,A5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,8.44288,A5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,8.45272,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,8.46168,A2_12,0.04,,,,,,,,,,,,,,,,,,,,
,,8.46384,A5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,8.4672,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,8.50576,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,8.50904,A4_31,0.015,,,,,,,,,,,,,,,,,,,,
,,8.51808,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,8.538,A5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,8.55256,A2_12,0.024,,,,,,,,,,,,,,,,,,,,
,,8.59096,A5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,8.59256,A2_42,0.061,,,,,,,,,,,,,,,,,,,,
,,8.59688,A5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,8.61568,A3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,8.61632,A2_12,0.033,,,,,,,,,,,,,,,,,,,,
,,8.62528,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,8.63696,D2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,8.63992,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,8.64104,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,8.65368,A5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,8.66656,A2_43,0.018,,,,,,,,,,,,,,,,,,,,
,,8.67368,A5_43,0.022,,,,,,,,,,,,,,,,,,,,
,,8.7052,A5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,8.71048,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,8.71368,A3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,8.71872,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,8.74168,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,8.74424,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,8.75176,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,8.76192,A5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,8.77624,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,8.812,A2_42,0.041,,,,,,,,,,,,,,,,,,,,
,,8.82056,A5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,8.8236,A5_33,0.017,,,,,,,,,,,,,,,,,,,,
,,8.83072,D4_44,0.014,,,,,,,,,,,,,,,,,,,,
,,8.84824,D2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,8.91032,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,8.92728,A2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,8.92872,D4_44,0.015,,,,,,,,,,,,,,,,,,,,
,,8.95416,A3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,8.95512,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,8.96744,A5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,8.97408,D3_34,0.026,,,,,,,,,,,,,,,,,,,,
,,8.98768,C4_32,0.018,,,,,,,,,,,,,,,,,,,,
,,9.01232,A3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,9.03864,A2_22,0.03,,,,,,,,,,,,,,,,,,,,
,,9.04032,A3_31,0.038,,,,,,,,,,,,,,,,,,,,
,,9.0428,A5_33,0.016,,,,,,,,,,,,,,,,,,,,
,,9.04592,A3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,9.048,A1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,9.07976,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,9.09728,A2_23,0.018,,,,,,,,,,,,,,,,,,,,
,,9.12704,B6_23,0.013,,,,,,,,,,,,,,,,,,,,
,,9.13512,A3_32,0.036,,,,,,,,,,,,,,,,,,,,
,,9.15048,D6_44,0.014,,,,,,,,,,,,,,,,,,,,
,,9.16952,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,9.1736,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,9.1748,A5_22,0.025,,,,,,,,,,,,,,,,,,,,
,,9.18992,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,9.21376,A2_33,0.028,,,,,,,,,,,,,,,,,,,,
,,9.21504,B5_24,0.012,,,,,,,,,,,,,,,,,,,,
,,9.23736,D6_23,0.018,,,,,,,,,,,,,,,,,,,,
,,9.26384,B6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,9.28864,A3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,9.29792,D1_33,0.01,,,,,,,,,,,,,,,,,,,,
,,9.30288,A2_12,0.033,,,,,,,,,,,,,,,,,,,,
,,9.30736,A3_32,0.033,,,,,,,,,,,,,,,,,,,,
,,9.33712,A5_33,0.02,,,,,,,,,,,,,,,,,,,,
,,9.33768,B6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,9.42824,B6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,9.43016,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,9.43424,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,9.43888,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,9.44456,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,9.45296,A5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,9.46184,A3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,9.4712,B6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,9.51064,A4_31,0.015,,,,,,,,,,,,,,,,,,,,
,,9.53264,A4_31,0.015,,,,,,,,,,,,,,,,,,,,
,,9.5448,A1_21,0.011,,,,,,,,,,,,,,,,,,,,
,,9.55112,B6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,9.6088,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,9.60912,A4_31,0.045,,,,,,,,,,,,,,,,,,,,
,,9.61632,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,9.61872,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,9.64688,D3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,9.64832,B6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,9.656,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,9.67384,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,9.68832,A5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,9.7044,D3_34,0.033,,,,,,,,,,,,,,,,,,,,
,,9.70552,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,9.7068,A3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,9.72448,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,9.73016,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,9.73984,D4_44,0.017,,,,,,,,,,,,,,,,,,,,
,,9.74072,A5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,9.79008,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,9.79632,A3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,9.8744,A4_31,0.039,,,,,,,,,,,,,,,,,,,,
,,9.89232,D2_31,0.037,,,,,,,,,,,,,,,,,,,,
,,9.91528,A5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,9.93856,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,9.94792,D6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,9.96096,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,9.97376,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,9.97992,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,9.99192,A3_32,0.032,,,,,,,,,,,,,,,,,,,,
,,10.04592,A4_21,0.017,,,,,,,,,,,,,,,,,,,,
,,10.0548,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,10.07272,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,10.07752,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,10.08264,A3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,10.08352,A2_12,0.014,,,,,,,,,,,,,,,,,,,,
,,10.0872,A3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,10.0884,A1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,10.0944,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,10.09872,A5_22,0.028,,,,,,,,,,,,,,,,,,,,
,,10.13592,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,10.20424,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,10.20888,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,10.21224,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,10.21272,A4_14,0.015,,,,,,,,,,,,,,,,,,,,
,,10.23968,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,10.25352,A4_14,0.022,,,,,,,,,,,,,,,,,,,,
,,10.25856,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,10.26608,B3_24,0.015,,,,,,,,,,,,,,,,,,,,
,,10.2808,A5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,10.28424,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,10.29352,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,10.3164,A5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,10.32608,A3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,10.3348,D3_34,0.024,,,,,,,,,,,,,,,,,,,,
,,10.35728,D2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,10.368,A5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,10.382,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,10.38832,A3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,10.39056,A2_22,0.034,,,,,,,,,,,,,,,,,,,,
