Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,444.82696,A2_22,0.016,,,,,,,,,,,,,,,,,,,,
,,444.83096,C5_21,0.034,,,,,,,,,,,,,,,,,,,,
,,444.83488,C5_21,0.041,,,,,,,,,,,,,,,,,,,,
,,444.85816,C1_31,0.102,,,,,,,,,,,,,,,,,,,,
,,444.88336,C1_31,0.1,,,,,,,,,,,,,,,,,,,,
,,444.8992,A2_31,0.028,,,,,,,,,,,,,,,,,,,,
,,444.90024,A2_21,0.017,,,,,,,,,,,,,,,,,,,,
,,444.902,C1_31,0.084,,,,,,,,,,,,,,,,,,,,
,,444.91064,A2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,444.91808,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,444.9196,C1_31,0.083,,,,,,,,,,,,,,,,,,,,
,,444.93624,D5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,444.93864,C1_31,0.062,,,,,,,,,,,,,,,,,,,,
,,444.9572,C1_31,0.053,,,,,,,,,,,,,,,,,,,,
,,444.98344,C1_31,0.052,,,,,,,,,,,,,,,,,,,,
,,445.03488,D5_31,0.018,,,,,,,,,,,,,,,,,,,,
,,445.05624,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,445.09392,A2_23,0.037,,,,,,,,,,,,,,,,,,,,
,,445.0976,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,445.11648,A1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,445.15248,D4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,445.22184,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,445.22488,C5_21,0.03,,,,,,,,,,,,,,,,,,,,
,,445.2288,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,445.25984,A2_23,0.027,,,,,,,,,,,,,,,,,,,,
,,445.27392,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,445.33328,D2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,445.33424,D1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,445.34384,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,445.34904,A4_42,0.031,,,,,,,,,,,,,,,,,,,,
,,445.3756,D5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,445.44128,A2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,445.44592,D5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,445.4656,B4_42,0.028,,,,,,,,,,,,,,,,,,,,
,,445.46616,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,445.46896,A2_23,0.021,,,,,,,,,,,,,,,,,,,,
,,445.47952,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,445.48968,D1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,445.52456,A4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,445.52744,D3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,445.53064,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,445.56408,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,445.59312,A2_42,0.03,,,,,,,,,,,,,,,,,,,,
,,445.6032,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,445.61088,A4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,445.622,A2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,445.62648,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,445.65696,B4_22,0.029,,,,,,,,,,,,,,,,,,,,
,,445.66048,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,445.69256,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,445.77056,A4_43,0.024,,,,,,,,,,,,,,,,,,,,
,,445.7812,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,445.80864,A5_41,0.01,,,,,,,,,,,,,,,,,,,,
,,445.8112,B4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,445.81936,D5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,445.83504,A5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,445.86336,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,445.86488,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,445.88144,A4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,445.88488,D5_31,0.04,,,,,,,,,,,,,,,,,,,,
,,445.89824,A1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,445.90424,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,445.91832,B4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,445.94472,C1_31,0.034,,,,,,,,,,,,,,,,,,,,
,,445.9468,D3_33,0.017,,,,,,,,,,,,,,,,,,,,
,,445.95856,B4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,446.01232,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,446.0144,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,446.05224,A2_22,0.016,,,,,,,,,,,,,,,,,,,,
,,446.08656,A2_31,0.019,,,,,,,,,,,,,,,,,,,,
,,446.08776,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,446.08976,D3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,446.09536,B4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,446.1064,D1_23,0.025,,,,,,,,,,,,,,,,,,,,
,,446.1216,A4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,446.16416,D6_22,0.03,,,,,,,,,,,,,,,,,,,,
,,446.1648,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,446.18872,B4_42,0.014,,,,,,,,,,,,,,,,,,,,
,,446.20632,A4_42,0.028,,,,,,,,,,,,,,,,,,,,
,,446.21032,D3_33,0.017,,,,,,,,,,,,,,,,,,,,
,,446.21048,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,446.21648,A2_42,0.029,,,,,,,,,,,,,,,,,,,,
,,446.21768,A2_23,0.025,,,,,,,,,,,,,,,,,,,,
,,446.24056,C1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,446.2532,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,446.26712,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,446.26864,A4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,446.28608,B4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,446.29856,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,446.2996,A2_31,0.053,,,,,,,,,,,,,,,,,,,,
,,446.30288,A2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,446.30776,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,446.31944,D1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,446.32384,C1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,446.33968,C5_21,0.041,,,,,,,,,,,,,,,,,,,,
,,446.3608,D3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,446.37528,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,446.41176,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,446.42272,B4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,446.42728,C1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,446.43984,C5_21,0.039,,,,,,,,,,,,,,,,,,,,
,,446.45112,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,446.45656,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,446.48888,A2_22,0.015,,,,,,,,,,,,,,,,,,,,
,,446.52048,D6_22,0.017,,,,,,,,,,,,,,,,,,,,
,,446.55184,B3_42,0.012,,,,,,,,,,,,,,,,,,,,
,,446.56168,B4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,446.56808,A2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,446.57304,A2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,446.59896,D5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,446.64432,A1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,446.64528,D5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,446.66944,A2_31,0.039,,,,,,,,,,,,,,,,,,,,
,,446.682,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,446.6828,A4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,446.69208,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,446.7044,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,446.72392,A1_21,0.015,,,,,,,,,,,,,,,,,,,,
,,446.72664,A2_42,0.032,,,,,,,,,,,,,,,,,,,,
,,446.76672,D1_24,0.02,,,,,,,,,,,,,,,,,,,,
,,446.81344,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,446.82408,D5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,446.8256,B4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,446.83744,A2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,446.85344,D5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,446.85624,A2_23,0.037,,,,,,,,,,,,,,,,,,,,
,,446.86664,A2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,446.88784,D2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,446.89256,A2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,446.90864,C4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,446.92632,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,446.95136,A4_42,0.024,,,,,,,,,,,,,,,,,,,,
,,446.98072,D5_31,0.027,,,,,,,,,,,,,,,,,,,,
,,446.99632,A2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,447.01256,D5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,447.0144,B4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,447.02576,B3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,447.02792,A2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,447.0312,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,447.03248,A2_23,0.051,,,,,,,,,,,,,,,,,,,,
,,447.03568,B4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,447.03592,C1_31,0.036,,,,,,,,,,,,,,,,,,,,
,,447.06688,A2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,447.07896,A2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,447.1204,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,447.13272,B4_42,0.013,,,,,,,,,,,,,,,,,,,,
,,447.1484,A2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,447.15064,D1_23,0.038,,,,,,,,,,,,,,,,,,,,
,,447.15952,A2_42,0.033,,,,,,,,,,,,,,,,,,,,
,,447.17336,A2_31,0.033,,,,,,,,,,,,,,,,,,,,
,,447.27744,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,447.28624,D1_24,0.01,,,,,,,,,,,,,,,,,,,,
,,447.29232,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,447.30056,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,447.33136,D1_23,0.03,,,,,,,,,,,,,,,,,,,,
,,447.34312,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,447.35264,C5_21,0.043,,,,,,,,,,,,,,,,,,,,
,,447.36032,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,447.39928,A1_21,0.014,,,,,,,,,,,,,,,,,,,,
,,447.40824,D4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,447.41872,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,447.42256,B4_22,0.032,,,,,,,,,,,,,,,,,,,,
,,447.42968,A2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,447.4336,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,447.43832,C5_21,0.039,,,,,,,,,,,,,,,,,,,,
,,447.44592,A1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,447.46496,A5_32,0.025,,,,,,,,,,,,,,,,,,,,
,,447.50624,A2_22,0.018,,,,,,,,,,,,,,,,,,,,
,,447.5208,D3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,447.55448,D2_21,0.019,,,,,,,,,,,,,,,,,,,,
,,447.56184,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,447.6016,C5_21,0.034,,,,,,,,,,,,,,,,,,,,
,,447.61464,B4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,447.62376,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,447.63032,A2_23,0.034,,,,,,,,,,,,,,,,,,,,
,,447.6604,C5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,447.67,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,447.676,A5_22,0.025,,,,,,,,,,,,,,,,,,,,
,,447.68864,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,447.69168,A2_31,0.019,,,,,,,,,,,,,,,,,,,,
,,447.72368,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,447.73104,A5_32,0.019,,,,,,,,,,,,,,,,,,,,
,,447.7344,D2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,447.76016,C5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,447.76456,A2_42,0.029,,,,,,,,,,,,,,,,,,,,
,,447.78128,A2_12,0.036,,,,,,,,,,,,,,,,,,,,
,,447.80448,A2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,447.80664,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,447.85184,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,447.87592,A2_12,0.018,,,,,,,,,,,,,,,,,,,,
,,447.8956,B4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,447.90416,C4_42,0.014,,,,,,,,,,,,,,,,,,,,
,,447.9248,A2_22,0.014,,,,,,,,,,,,,,,,,,,,
,,447.92568,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,447.9584,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,447.96768,D2_33,0.012,,,,,,,,,,,,,,,,,,,,
,,447.97096,C5_21,0.04,,,,,,,,,,,,,,,,,,,,
,,447.97816,C5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,447.98512,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,447.98656,A5_22,0.017,,,,,,,,,,,,,,,,,,,,
,,447.9868,D3_22,0.028,,,,,,,,,,,,,,,,,,,,
,,447.98704,A4_42,0.027,,,,,,,,,,,,,,,,,,,,
,,447.99896,A4_42,0.021,,,,,,,,,,,,,,,,,,,,
,,447.9996,A2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,448.00168,D3_22,0.022,,,,,,,,,,,,,,,,,,,,
,,448.0076,B4_42,0.013,,,,,,,,,,,,,,,,,,,,
,,448.01384,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,448.03696,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,448.08296,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,448.11056,D2_21,0.03,,,,,,,,,,,,,,,,,,,,
,,448.11304,D5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,448.13184,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,448.15856,D5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,448.17584,D2_33,0.023,,,,,,,,,,,,,,,,,,,,
,,448.20824,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,448.2976,B4_22,0.033,,,,,,,,,,,,,,,,,,,,
,,448.302,A2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,448.3032,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,448.30528,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,448.31088,D5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,448.32472,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,448.32568,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,448.32776,A4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,448.3464,D2_33,0.023,,,,,,,,,,,,,,,,,,,,
,,448.34904,A1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,448.36384,B4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,448.3692,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,448.36928,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,448.3708,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,448.41952,C5_21,0.039,,,,,,,,,,,,,,,,,,,,
,,448.44192,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,448.47552,D2_33,0.029,,,,,,,,,,,,,,,,,,,,
,,448.4764,D4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,448.47688,A4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,448.50944,C5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,448.53832,D2_21,0.025,,,,,,,,,,,,,,,,,,,,
,,448.54088,A2_12,0.016,,,,,,,,,,,,,,,,,,,,
,,448.55336,D4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,448.59496,B4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,448.59616,D2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,448.6316,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,448.63656,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,448.63856,D5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,448.66472,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,448.67248,D2_34,0.018,,,,,,,,,,,,,,,,,,,,
,,448.68608,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,448.72136,D1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,448.76336,C5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,448.82696,A5_32,0.019,,,,,,,,,,,,,,,,,,,,
,,448.83256,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,448.85928,A5_32,0.029,,,,,,,,,,,,,,,,,,,,
,,448.87128,A2_12,0.023,,,,,,,,,,,,,,,,,,,,
,,448.90864,D1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,448.96408,D5_31,0.025,,,,,,,,,,,,,,,,,,,,
,,449.00704,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,449.0264,D3_22,0.019,,,,,,,,,,,,,,,,,,,,
,,449.06648,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,449.08568,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,449.11344,A2_23,0.021,,,,,,,,,,,,,,,,,,,,
,,449.1208,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,449.17216,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,449.17256,D1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,449.17832,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,449.20616,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,449.20632,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,449.21096,A2_23,0.047,,,,,,,,,,,,,,,,,,,,
,,449.22064,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,449.23576,A2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,449.23632,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,449.24112,D5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,449.24504,B4_22,0.035,,,,,,,,,,,,,,,,,,,,
,,449.28272,C2_23,0.011,,,,,,,,,,,,,,,,,,,,
,,449.30784,A2_32,0.02,,,,,,,,,,,,,,,,,,,,
,,449.32048,D5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,449.32704,A5_41,0.012,,,,,,,,,,,,,,,,,,,,
,,449.33176,D2_21,0.018,,,,,,,,,,,,,,,,,,,,
,,449.33432,A2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,449.34456,D1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,449.36856,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,449.462,A2_23,0.038,,,,,,,,,,,,,,,,,,,,
,,449.4668,A4_42,0.021,,,,,,,,,,,,,,,,,,,,
,,449.49848,A5_32,0.023,,,,,,,,,,,,,,,,,,,,
,,449.53848,A2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,449.53944,A2_23,0.033,,,,,,,,,,,,,,,,,,,,
,,449.55344,D3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,449.57632,A2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,449.58592,D5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,449.60184,A2_42,0.03,,,,,,,,,,,,,,,,,,,,
,,449.61472,D5_31,0.017,,,,,,,,,,,,,,,,,,,,
,,449.63456,A2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,449.63856,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,449.67696,A2_22,0.018,,,,,,,,,,,,,,,,,,,,
,,449.68272,A4_42,0.025,,,,,,,,,,,,,,,,,,,,
,,449.69696,A2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,449.71728,A4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,449.7228,A2_12,0.033,,,,,,,,,,,,,,,,,,,,
,,449.72328,A2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,449.75768,A2_23,0.037,,,,,,,,,,,,,,,,,,,,
,,449.76984,A2_31,0.05,,,,,,,,,,,,,,,,,,,,
,,449.776,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,449.78768,A4_43,0.024,,,,,,,,,,,,,,,,,,,,
,,449.79688,A2_12,0.023,,,,,,,,,,,,,,,,,,,,
,,449.80944,A2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,449.81592,D4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,449.81632,A2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,449.82488,D6_22,0.033,,,,,,,,,,,,,,,,,,,,
,,449.87064,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,449.89544,D3_22,0.029,,,,,,,,,,,,,,,,,,,,
,,449.91088,D5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,449.9124,D3_34,0.018,,,,,,,,,,,,,,,,,,,,
,,449.91368,D3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,449.92592,A5_32,0.022,,,,,,,,,,,,,,,,,,,,
,,449.93152,D2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,450.00656,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,450.01048,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,450.01744,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,450.0304,D5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,450.05168,A2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,450.07304,C1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,450.08696,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,450.10288,D5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,450.11408,A4_43,0.025,,,,,,,,,,,,,,,,,,,,
,,450.13352,D4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,450.15472,A2_23,0.027,,,,,,,,,,,,,,,,,,,,
,,450.15984,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,450.18192,C1_31,0.037,,,,,,,,,,,,,,,,,,,,
,,450.21448,D5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,450.21656,A2_31,0.033,,,,,,,,,,,,,,,,,,,,
,,450.23224,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,450.254,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,450.25856,A2_22,0.017,,,,,,,,,,,,,,,,,,,,
,,450.27024,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,450.29248,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,450.2928,D1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,450.32752,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,450.3488,A5_32,0.022,,,,,,,,,,,,,,,,,,,,
,,450.3648,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,450.37,D4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,450.37616,C5_21,0.104,,,,,,,,,,,,,,,,,,,,
,,450.39848,A2_12,0.022,,,,,,,,,,,,,,,,,,,,
,,450.43528,A2_31,0.028,,,,,,,,,,,,,,,,,,,,
,,450.4452,D6_22,0.012,,,,,,,,,,,,,,,,,,,,
,,450.4668,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,450.47832,D4_31,0.028,,,,,,,,,,,,,,,,,,,,
,,450.49224,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,450.52112,D1_23,0.036,,,,,,,,,,,,,,,,,,,,
,,450.54488,C5_21,0.05,,,,,,,,,,,,,,,,,,,,
,,450.56776,C1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,450.58008,C5_21,0.099,,,,,,,,,,,,,,,,,,,,
,,450.60632,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,450.61408,D4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,450.65272,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,450.65704,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,450.66264,A2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,450.698,A5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,450.71536,C5_21,0.044,,,,,,,,,,,,,,,,,,,,
,,450.7392,B4_42,0.015,,,,,,,,,,,,,,,,,,,,
,,450.76136,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,450.76256,C5_21,0.038,,,,,,,,,,,,,,,,,,,,
,,450.77736,D5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,450.78432,A4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,450.79,C4_23,0.018,,,,,,,,,,,,,,,,,,,,
,,450.81512,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,450.81736,D2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,450.83784,C5_21,0.037,,,,,,,,,,,,,,,,,,,,
,,450.84552,B3_32,0.027,,,,,,,,,,,,,,,,,,,,
,,450.84584,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,450.868,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,450.8708,C5_21,0.046,,,,,,,,,,,,,,,,,,,,
,,450.9232,A4_42,0.02,,,,,,,,,,,,,,,,,,,,
,,450.93416,D4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,450.93736,A1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,450.94984,A4_42,0.021,,,,,,,,,,,,,,,,,,,,
,,450.95936,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,450.99088,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,450.99488,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,451.00376,A2_31,0.016,,,,,,,,,,,,,,,,,,,,
,,451.01368,C5_21,0.045,,,,,,,,,,,,,,,,,,,,
,,451.02648,A2_23,0.029,,,,,,,,,,,,,,,,,,,,
,,451.08864,A2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,451.09168,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,451.19696,C5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,451.20296,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,451.214,D5_31,0.037,,,,,,,,,,,,,,,,,,,,
,,451.21536,C4_23,0.017,,,,,,,,,,,,,,,,,,,,
,,451.22256,D5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,451.23016,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
