Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,325.53744,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,326.3212,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,327.07088,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,327.10072,A5_23,0.01,,,,,,,,,,,,,,,,,,,,
,,327.29488,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,327.95696,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,328.40048,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,329.21432,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,330.00672,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,330.8932,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,331.2712,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,332.31264,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,332.38984,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,332.43432,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,333.33136,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,333.48552,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,333.75712,D2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,333.99752,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,334.42,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,335.02552,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,335.03064,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,336.71616,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,336.79336,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,336.9592,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,337.35144,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,337.45568,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,337.57936,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,337.6628,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,338.02096,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,339.68152,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,340.0084,B2_24,0.01,,,,,,,,,,,,,,,,,,,,
,,340.45568,A1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,341.11648,A4_42,0.007,,,,,,,,,,,,,,,,,,,,
,,341.27096,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,342.15192,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,342.50752,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,343.14704,A1_33,0.012,,,,,,,,,,,,,,,,,,,,
,,343.15696,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,343.2936,A3_23,0.018,,,,,,,,,,,,,,,,,,,,
,,343.4528,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,343.98624,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,344.99312,A5_31,0.012,,,,,,,,,,,,,,,,,,,,
,,345.12824,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,345.2576,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,345.72808,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,345.78816,C1_22,0.013,,,,,,,,,,,,,,,,,,,,
,,345.88856,D3_12,0.013,,,,,,,,,,,,,,,,,,,,
,,345.92048,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,346.57552,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,346.72624,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,347.04968,D1_41,0.008,,,,,,,,,,,,,,,,,,,,
,,347.284,B5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,347.31328,A3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,347.32808,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,347.38272,D1_41,0.006,,,,,,,,,,,,,,,,,,,,
,,347.38584,D1_41,0.005,,,,,,,,,,,,,,,,,,,,
,,347.87616,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,348.01216,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,348.29312,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,348.30536,C1_34,0.011,,,,,,,,,,,,,,,,,,,,
,,348.32632,B2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,348.36376,D4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,348.84472,A2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,348.98224,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,349.24056,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,349.24392,D2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,349.31528,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,349.38576,A1_34,0.014,,,,,,,,,,,,,,,,,,,,
,,349.41936,A1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,350.45608,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,351.0292,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,351.13064,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,351.22256,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,351.88528,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,352.2752,A2_12,0.015,,,,,,,,,,,,,,,,,,,,
,,352.69272,A1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,352.80448,C5_34,0.015,,,,,,,,,,,,,,,,,,,,
,,353.03096,B3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,353.63864,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,353.73344,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,353.87696,D3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,354.60768,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,354.81704,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,354.86008,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,354.88872,D2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,355.06744,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,355.92936,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,356.72128,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,357.13704,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,357.50408,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,358.01056,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,359.16872,C5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,359.36952,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,359.53696,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,360.14448,A2_23,0.012,,,,,,,,,,,,,,,,,,,,
,,360.2928,C5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,360.56256,B3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,360.94376,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,361.1388,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,361.20344,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,361.614,B4_24,0.016,,,,,,,,,,,,,,,,,,,,
,,362.11128,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,362.52728,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,362.8544,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,362.85456,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,362.9012,A3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,363.17152,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,363.26104,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,363.34216,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,363.73976,A2_23,0.014,,,,,,,,,,,,,,,,,,,,
,,364.71816,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,364.91376,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,365.10104,D5_32,0.02,,,,,,,,,,,,,,,,,,,,
,,365.8332,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,365.9072,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,365.90808,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,366.49504,D5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,366.59128,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,366.702,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,367.06416,C3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,367.36688,D2_43,0.015,,,,,,,,,,,,,,,,,,,,
,,367.88448,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,368.26592,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,368.33568,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,368.51264,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,368.51824,C3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,369.23456,A1_34,0.014,,,,,,,,,,,,,,,,,,,,
,,369.82688,D2_43,0.013,,,,,,,,,,,,,,,,,,,,
,,369.85368,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,370.10344,C1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,370.61216,A1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,370.93584,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,371.076,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,371.15256,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,371.19824,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,371.35416,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,371.4804,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,371.75656,B5_33,0.012,,,,,,,,,,,,,,,,,,,,
,,372.53728,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,372.6028,D3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,372.98136,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,373.08808,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,373.67288,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,373.77304,D2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,374.16528,A3_23,0.02,,,,,,,,,,,,,,,,,,,,
,,375.04992,C5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,375.77152,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,375.9964,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,376.22104,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,376.38864,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,377.24424,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,377.268,C5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,377.59712,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,377.63648,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,378.32912,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,378.53912,D3_14,0.011,,,,,,,,,,,,,,,,,,,,
,,378.54064,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,379.0492,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,379.40432,A5_12,0.012,,,,,,,,,,,,,,,,,,,,
,,380.95592,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,381.00176,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,381.03592,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,381.8296,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,381.9108,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,382.04744,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,382.56928,A2_21,0.016,,,,,,,,,,,,,,,,,,,,
,,382.67752,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,383.294,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,383.41976,C5_34,0.016,,,,,,,,,,,,,,,,,,,,
,,383.72376,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,384.29,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,384.44328,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,384.60224,B2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,385.27216,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,385.42432,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,385.61336,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,385.742,A2_21,0.018,,,,,,,,,,,,,,,,,,,,
,,385.85648,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,386.09816,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,386.40824,A1_34,0.014,,,,,,,,,,,,,,,,,,,,
,,386.62392,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,386.86336,A3_42,0.011,,,,,,,,,,,,,,,,,,,,
,,387.09976,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,387.50528,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,387.57992,B3_34,0.013,,,,,,,,,,,,,,,,,,,,
,,387.75792,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,388.91976,A2_23,0.012,,,,,,,,,,,,,,,,,,,,
,,388.94304,A6_34,0.014,,,,,,,,,,,,,,,,,,,,
,,389.26328,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,389.56816,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,390.2508,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,390.83232,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,390.8688,D3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,391.31984,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,391.80504,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,392.05656,A1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,392.09352,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,392.15432,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,392.49008,C3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,392.73456,C1_22,0.011,,,,,,,,,,,,,,,,,,,,
,,393.16736,A3_23,0.012,,,,,,,,,,,,,,,,,,,,
,,393.47192,B3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,393.77208,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,394.25504,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,395.44104,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,395.82696,B5_33,0.011,,,,,,,,,,,,,,,,,,,,
,,395.86552,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,396.79424,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,398.6208,C1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,398.8548,C3_34,0.013,,,,,,,,,,,,,,,,,,,,
,,398.89152,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,399.29496,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,400.79048,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,401.5504,D1_41,0.006,,,,,,,,,,,,,,,,,,,,
,,401.76912,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,401.94944,D2_24,0.018,,,,,,,,,,,,,,,,,,,,
,,402.03184,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,402.42512,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,406.2396,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,406.61592,D3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,407.02368,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,407.89064,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,408.02368,D4_24,0.016,,,,,,,,,,,,,,,,,,,,
,,408.26848,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,408.73072,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,408.94768,A5_12,0.015,,,,,,,,,,,,,,,,,,,,
,,409.16176,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,409.94936,B5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,410.31176,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,410.60856,B5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,411.41624,B2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,412.4388,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,412.71632,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,412.968,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,413.13416,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,413.43456,D4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,414.28856,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,414.75432,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,414.81264,C5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,414.81952,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,414.82024,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,414.9556,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,414.9912,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,415.33096,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,416.58824,B2_24,0.01,,,,,,,,,,,,,,,,,,,,
,,417.00416,B3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,417.62928,B2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,417.984,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,418.65704,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,419.3784,D1_31,0.011,,,,,,,,,,,,,,,,,,,,
,,419.98832,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,420.50112,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,421.0772,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,421.17776,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,421.97664,C5_34,0.014,,,,,,,,,,,,,,,,,,,,
,,422.57944,D1_31,0.009,,,,,,,,,,,,,,,,,,,,
,,423.82184,A3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,423.96272,A2_23,0.011,,,,,,,,,,,,,,,,,,,,
,,424.19352,A1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,424.54568,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,425.68872,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,426.45016,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,426.51792,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,426.84024,A2_11,0.011,,,,,,,,,,,,,,,,,,,,
,,427.88856,C1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,428.17384,C5_42,0.012,,,,,,,,,,,,,,,,,,,,
,,428.4536,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,428.55432,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,428.64424,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,429.00016,A1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,429.12288,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,430.93896,B3_44,0.013,,,,,,,,,,,,,,,,,,,,
,,430.98864,C3_33,0.013,,,,,,,,,,,,,,,,,,,,
,,432.48912,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,432.51272,B3_42,0.012,,,,,,,,,,,,,,,,,,,,
,,432.79504,C1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,433.05472,A3_22,0.012,,,,,,,,,,,,,,,,,,,,
,,433.828,C1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,434.00776,C6_22,0.016,,,,,,,,,,,,,,,,,,,,
,,435.3728,C1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,435.9712,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,436.51408,D4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,437.33824,B2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,437.57224,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,437.65944,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,437.68768,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,437.80256,C5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,437.93352,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,438.49248,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,438.56752,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,439.11792,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,439.48992,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,439.58552,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,439.74696,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,440.47496,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,440.71096,D2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,441.10336,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,441.48224,A3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,443.21032,D2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,443.36152,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,443.36584,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,443.53248,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,443.7564,B1_21,0.012,,,,,,,,,,,,,,,,,,,,
,,444.03232,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,444.92696,C3_13,0.011,,,,,,,,,,,,,,,,,,,,
,,445.10888,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,445.1392,A1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,445.37768,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,445.51816,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,445.89584,B2_24,0.015,,,,,,,,,,,,,,,,,,,,
,,446.01624,A3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,446.85384,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,447.4196,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,447.92736,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,447.95376,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,447.96176,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,449.42608,D4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,451.26424,A1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,451.36712,C1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,451.51352,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,451.7844,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,452.01624,D1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,452.10872,B1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,452.7252,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,452.95872,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,453.13696,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,453.35472,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,453.43848,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,453.59688,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,453.95664,B3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,455.54768,D1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,455.77064,D4_34,0.015,,,,,,,,,,,,,,,,,,,,
,,455.84864,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,457.06,D6_33,0.012,,,,,,,,,,,,,,,,,,,,
,,457.11344,A1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,457.15592,C5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,457.77104,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,458.1268,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,458.41296,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,458.77528,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,458.80896,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,460.0872,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,460.10656,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,460.79584,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,461.6312,A3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,461.84272,B3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,462.0152,D2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,462.49464,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,462.5592,C5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,464.40568,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,464.70888,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,464.94472,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,465.28752,C3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,465.41592,A3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,465.72424,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,466.56904,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,466.59176,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,466.83496,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,466.89584,C1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,467.59296,C1_34,0.02,,,,,,,,,,,,,,,,,,,,
,,467.71768,D2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,467.75184,C1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,467.81184,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,467.9616,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,468.27576,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,468.44544,D1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,468.93288,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,469.16512,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,469.20976,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,469.2136,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,469.47632,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,470.08032,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,470.12008,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,470.3092,D2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,471.06528,D5_32,0.018,,,,,,,,,,,,,,,,,,,,
,,471.23432,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,471.27216,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,471.3068,C1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,471.42904,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,471.5136,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,471.73272,C6_22,0.014,,,,,,,,,,,,,,,,,,,,
,,472.1356,D1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,472.47936,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,472.89784,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,473.09472,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,473.31432,A1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,473.56808,A1_23,0.025,,,,,,,,,,,,,,,,,,,,
