Electrode,Time (s)
C4_44,254.86744
C4_34,254.8684
C4_34,254.87088
C4_13,254.87208
C4_12,254.87416
C4_43,254.87504
C4_34,254.87528
C4_44,254.87528
C4_23,254.876
C4_44,254.882
C4_44,254.88544
C4_32,254.88776
C4_44,254.88848
C4_43,254.89144
C4_23,254.89288
C4_13,254.89392
C4_34,254.89488
C4_43,254.89592
C4_13,254.89784
C4_43,254.89824
C4_43,254.90088
C4_34,254.90144
C4_13,254.9024
C4_14,254.9028
C4_32,254.90432
C4_13,254.91024
C4_32,254.91456
C4_44,254.9204
C4_32,254.9224
C4_22,254.9236
C4_43,254.924
C4_23,254.92408
C4_44,254.92448
C4_43,254.92624
C4_23,254.92704
C4_43,254.93024
C4_13,254.9304
C4_13,254.9356
C4_44,254.93624
C4_32,254.93856
C4_44,254.93992
C4_13,254.9404
C4_32,254.94736
C4_43,254.95464
C4_33,254.95576
C4_44,254.95952
C4_13,254.9632
C4_44,254.96856
C4_23,254.97248
C4_13,254.974
C4_34,254.98008
C4_44,254.9892
C4_13,254.99096
C4_34,254.99176
C4_34,254.99504
C4_13,254.99512
C4_43,254.99592
C4_13,254.99816
C4_23,255.00464
C4_13,255.00552
C4_34,255.01008
C4_34,255.01288
C4_44,255.01736
C4_34,255.02184
C4_33,255.03024
C4_13,255.0324
C4_12,255.03264
C4_44,255.03568
C4_13,255.04264
C4_12,255.04584
C4_43,255.04992
C4_33,255.05648
C4_43,255.05856
C4_13,255.06904
C4_44,255.07672
C4_13,255.11912
C4_44,255.12288
C4_34,255.12544
C4_43,255.12592
C4_44,255.13448
C4_13,255.13456
C4_12,255.13576
C4_43,255.13976
C4_43,255.15608
C4_44,255.1636
C4_44,255.17024
C4_13,255.17032
C4_34,255.17544
C4_13,255.19832
C4_13,255.23792
C4_34,255.25104
C4_43,255.25208
C4_43,255.25616
C4_34,255.30064
C4_43,255.3068
C4_12,255.3104
C4_13,255.33088
C4_32,255.37464
C4_43,255.39176
C4_44,255.40592
C4_13,255.40832
C4_44,255.4172
C4_44,255.41952
C4_43,255.4208
C4_44,255.43648
C4_12,255.45032
C4_34,255.45128
C4_13,255.47656
C4_34,255.58896
C4_34,255.60368
C4_34,255.63552
C4_44,255.65536
C4_32,256.85264
C4_32,258.10808
C4_32,258.46632
C4_32,259.19376
C4_44,259.90064
C4_32,260.33544
C4_13,260.5904
C4_32,261.01016
C4_13,261.61624
C4_44,261.674
C4_32,261.67816
C4_32,262.17984
C4_44,262.25192
C4_32,262.57368
C4_32,263.23344
C4_44,263.69944
C4_32,263.8824
C4_32,264.188
C4_44,264.3616
C4_13,264.96256
C4_44,265.03704
C4_43,265.07064
C4_32,265.0844
C4_12,265.14808
C4_13,265.20504
C4_44,265.22008
C4_13,265.27432
C4_34,265.32984
C4_13,265.34328
C4_13,265.42096
C4_13,265.49616
C4_43,265.66544
C4_13,265.7568
C4_32,265.81632
C4_13,265.82624
C4_13,265.88136
C4_13,265.95744
C4_32,265.97712
C4_13,266.0392
C4_43,266.05696
C4_32,266.39728
C4_44,266.75408
C4_32,267.23448
C4_32,267.84464
C4_43,268.10368
C4_43,268.25856
C4_32,268.41808
C4_43,268.43248
C4_43,268.49384
C4_43,269.03664
C4_32,269.10808
C4_43,269.17736
C4_43,269.49896
C4_43,269.76504
C4_32,269.97336
C4_44,270.01624
C4_32,270.356
C4_13,270.4636
C4_44,270.6364
C4_32,270.94264
C4_13,271.04472
C4_32,271.33904
C4_44,271.78112
C4_13,271.97944
C4_13,272.27008
C4_13,272.33464
C4_32,272.5416
C4_13,272.55384
C4_13,272.61856
C4_34,272.79752
C4_13,272.80304
C4_13,272.97688
C4_13,273.12536
C4_32,273.27896
C4_32,273.63264
C4_32,274.02792
C4_13,274.15784
C4_34,274.47712
C4_44,274.63648
C4_43,274.7516
C4_32,274.80496
C4_44,275.13616
C4_43,275.40656
C4_32,275.5572
C4_32,276.05056
C4_44,276.74312
C4_32,276.7748
C4_32,277.1876
C4_34,277.39896
C4_32,277.61608
C4_32,278.31416
C4_13,278.77672
C4_12,278.9168
C4_13,278.94696
C4_44,278.96448
C4_13,279.12456
C4_12,279.13192
C4_13,279.20656
C4_12,279.32856
C4_13,279.3688
C4_12,279.42208
C4_43,279.45856
C4_43,279.4836
C4_13,279.49688
C4_12,279.56688
C4_13,279.57624
C4_32,279.71904
C4_13,279.7404
C4_13,279.79784
C4_43,279.84208
C4_13,279.88496
C4_13,279.9528
C4_43,280.00344
C4_13,280.03192
C4_13,280.08888
C4_43,280.09784
C4_13,280.17176
C4_32,280.21376
C4_43,280.25304
C4_13,280.30808
C4_43,280.36392
C4_44,280.76928
C4_32,280.94568
C4_13,281.25152
C4_43,281.38224
C4_13,281.38432
C4_32,281.77552
C4_32,282.23248
C4_32,282.81784
C4_32,283.31384
C4_32,284.0064
C4_32,284.44504
C4_44,284.48456
C4_44,284.49936
C4_43,284.57064
C4_12,284.58712
C4_43,284.59752
C4_12,284.66072
C4_43,284.68184
C4_43,284.73784
