Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,12.91616,B2_43,0.026
,,12.92496,B5_23,0.026
,,12.92872,B5_11,0.023
,,12.96312,B4_13,0.015
,,12.96448,B6_31,0.017
,,12.96696,B1_24,0.029
,,12.97312,B2_42,0.014
,,12.9836,B2_42,0.055
,,12.99912,B2_11,0.017
,,13.00176,B2_31,0.017
,,13.00224,B2_32,0.015
,,13.0212,B2_42,0.019
,,13.06408,B5_24,0.015
,,13.08384,B2_42,0.015
,,13.098,B5_24,0.017
,,13.11656,B5_32,0.015
,,13.12576,B5_14,0.016
,,13.13816,B5_11,0.023
,,13.14064,B5_21,0.017
,,13.1408,B5_31,0.012
,,13.15488,B1_43,0.024
,,13.17064,B5_42,0.024
,,13.17592,B5_31,0.014
,,13.20096,B4_43,0.021
,,13.22904,B5_14,0.014
,,13.23872,B5_42,0.025
,,13.23936,B5_41,0.014
,,13.24688,B5_44,0.017
,,13.25336,B5_42,0.012
,,13.27848,B5_14,0.015
,,13.27968,B5_13,0.012
,,13.28008,B5_22,0.019
,,13.28032,B5_21,0.02
,,13.2812,B5_11,0.017
,,13.30576,B5_11,0.024
,,13.31048,B5_33,0.064
,,13.31272,B5_23,0.018
,,13.3132,B5_44,0.02
,,13.3144,B1_42,0.017
,,13.31744,B5_24,0.031
,,13.36328,B2_42,0.012
,,13.37,B5_44,0.02
,,13.38896,B1_23,0.025
,,13.40224,B5_11,0.013
,,13.41352,B5_21,0.019
,,13.41576,B2_43,0.015
,,13.42448,B5_11,0.023
,,13.43328,B5_44,0.016
,,13.43896,B5_33,0.013
,,13.43968,B5_13,0.013
,,13.44984,B5_11,0.025
,,13.45424,B5_24,0.014
,,13.4636,B5_11,0.017
,,13.46672,B5_13,0.017
,,13.46736,B5_21,0.015
,,13.46824,B5_11,0.017
,,13.47216,B5_42,0.015
,,13.49288,B5_14,0.018
,,13.49328,B5_24,0.016
,,13.49712,B5_21,0.021
,,13.4984,B5_11,0.023
,,13.49992,B5_34,0.012
,,13.50064,B5_11,0.019
,,13.5056,B5_24,0.014
,,13.50584,B5_44,0.016
,,13.52736,B5_13,0.015
,,13.52744,B5_23,0.019
,,13.528,B5_21,0.022
,,13.52856,B5_42,0.011
,,13.53736,B5_11,0.022
,,13.54056,B5_24,0.016
,,13.54472,B5_33,0.063
,,13.54712,B5_23,0.023
,,13.54848,B5_33,0.01
,,13.554,B5_43,0.023
,,13.56336,B2_11,0.022
,,13.56416,B2_31,0.024
,,13.56424,B5_42,0.01
,,13.5648,B5_32,0.011
,,13.56848,B5_44,0.022
,,13.57272,B2_42,0.018
,,13.5752,B5_11,0.022
,,13.57824,B5_21,0.022
,,13.5792,B5_11,0.014
,,13.58328,B5_21,0.015
,,13.59184,B5_11,0.022
,,13.59672,B5_42,0.013
,,13.5992,B5_13,0.012
,,13.61616,B5_24,0.015
,,13.62304,B5_24,0.03
,,13.62328,B5_33,0.066
,,13.62536,B5_23,0.02
,,13.62584,B5_11,0.018
,,13.62608,B5_13,0.008
,,13.62648,B5_33,0.013
,,13.62872,B5_44,0.016
,,13.63232,B5_14,0.016
,,13.64,B5_44,0.021
,,13.64064,B5_11,0.021
,,13.64072,B5_14,0.017
,,13.64176,B5_22,0.015
,,13.64352,B5_33,0.071
,,13.64584,B5_23,0.027
,,13.64616,B5_11,0.016
,,13.64704,B5_33,0.052
,,13.64776,B5_44,0.022
,,13.64984,B5_23,0.014
,,13.65072,B5_31,0.016
,,13.65176,B5_44,0.018
,,13.65272,B5_11,0.013
,,13.6536,B5_33,0.02
,,13.65368,B5_24,0.041
,,13.65552,B4_43,0.032
,,13.65976,B5_24,0.021
,,13.6608,B5_23,0.033
,,13.6612,B5_43,0.028
,,13.66152,B5_22,0.017
,,13.66168,B5_11,0.024
,,13.66168,B5_14,0.017
,,13.66184,B5_13,0.013
,,13.66232,B5_32,0.012
,,13.66248,B5_24,0.016
,,13.66424,B5_21,0.019
,,13.66424,B5_41,0.018
,,13.66432,B5_22,0.027
,,13.66496,B5_11,0.025
,,13.66544,B5_14,0.018
,,13.6656,B5_34,0.017
,,13.666,B5_42,0.011
,,13.66608,B5_44,0.015
,,13.66664,B5_43,0.017
,,13.66744,B5_11,0.014
,,13.6676,B5_13,0.011
,,13.66768,B5_14,0.019
,,13.672,B5_11,0.017
,,13.67208,B5_21,0.017
,,13.67208,B5_22,0.019
,,13.67304,B5_14,0.021
,,13.67424,B5_11,0.018
,,13.67448,B5_22,0.019
,,13.6756,B5_13,0.016
,,13.6764,B5_21,0.03
,,13.67672,B5_33,0.02
,,13.67736,B5_31,0.015
,,13.67776,B5_12,0.016
,,13.6788,B5_13,0.013
,,13.67904,B5_43,0.023
,,13.68056,B5_11,0.022
,,13.68168,B5_34,0.017
,,13.68328,B5_44,0.013
,,13.6844,B5_22,0.022
,,13.6844,B5_24,0.031
,,13.68552,B5_13,0.019
,,13.68576,B5_23,0.017
,,13.68584,B5_21,0.025
,,13.68592,B5_31,0.019
,,13.68592,B5_42,0.022
,,13.68656,B5_14,0.02
,,13.68696,B5_34,0.015
,,13.68712,B5_11,0.019
,,13.68848,B5_31,0.016
,,13.68856,B5_24,0.019
,,13.68872,B5_12,0.014
,,13.69072,B5_31,0.019
,,13.69128,B5_42,0.013
,,13.69192,B5_11,0.018
,,13.69272,B5_33,0.018
,,13.69352,B5_44,0.026
,,13.69552,B5_11,0.019
,,13.69912,B5_44,0.013
,,13.70152,B5_42,0.025
,,13.7016,B5_33,0.054
,,13.70224,B5_23,0.019
,,13.70224,B5_43,0.017
,,13.7024,B5_44,0.018
,,13.70248,B5_22,0.024
,,13.70344,B5_21,0.023
,,13.70344,B5_24,0.02
,,13.7036,B5_14,0.015
,,13.70472,B5_41,0.011
,,13.70528,B5_44,0.02
,,13.7068,B5_11,0.018
,,13.70728,B5_31,0.025
,,13.7084,B5_13,0.018
,,13.7084,B5_21,0.034
,,13.70848,B5_23,0.024
,,13.70848,B5_32,0.018
,,13.7088,B5_12,0.018
,,13.7088,B5_41,0.014
,,13.7092,B5_11,0.024
,,13.70968,B5_31,0.033
,,13.7112,B5_32,0.017
,,13.71128,B5_21,0.021
,,13.71152,B5_24,0.028
,,13.71184,B5_22,0.016
,,13.71192,B5_23,0.017
,,13.71304,B5_12,0.016
,,13.71312,B5_31,0.017
,,13.71344,B5_44,0.021
,,13.71392,B5_11,0.016
,,13.71392,B5_33,0.023
,,13.71392,B5_42,0.018
,,13.714,B5_34,0.013
,,13.71448,B5_41,0.017
,,13.71544,B5_31,0.018
,,13.7156,B5_32,0.02
,,13.71624,B5_23,0.033
,,13.7164,B5_42,0.015
,,13.7164,B5_43,0.013
,,13.71648,B5_14,0.022
,,13.71656,B5_24,0.016
,,13.71664,B2_34,0.025
,,13.71696,B5_44,0.019
,,13.7172,B5_13,0.015
,,13.71792,B5_21,0.019
,,13.71848,B5_31,0.018
,,13.71872,B5_41,0.021
,,13.7188,B5_14,0.017
,,13.7188,B5_33,0.025
,,13.71928,B5_44,0.025
,,13.71936,B5_24,0.018
,,13.71968,B5_22,0.016
,,13.71968,B5_34,0.015
,,13.72056,B5_11,0.028
,,13.72136,B5_41,0.019
,,13.72136,B5_43,0.017
,,13.72152,B5_21,0.021
,,13.7216,B5_24,0.02
,,13.72184,B5_42,0.011
,,13.72304,B5_23,0.027
,,13.72304,B5_32,0.018
,,13.7232,B5_22,0.028
,,13.724,B5_13,0.015
,,13.72424,B5_41,0.016
,,13.72432,B5_24,0.017
,,13.72464,B5_14,0.018
,,13.72496,B5_34,0.018
,,13.7252,B5_31,0.022
,,13.7252,B5_44,0.023
,,13.72584,B5_42,0.022
,,13.72592,B5_33,0.019
,,13.72712,B5_23,0.019
,,13.7272,B5_14,0.019
,,13.72752,B5_44,0.018
,,13.72856,B5_11,0.015
,,13.72856,B5_34,0.015
,,13.72888,B5_21,0.017
,,13.72904,B5_24,0.021
,,13.72952,B5_23,0.027
,,13.72984,B5_13,0.024
,,13.73008,B5_14,0.013
,,13.73104,B5_33,0.06
,,13.73208,B5_11,0.025
,,13.73288,B5_22,0.016
,,13.73296,B5_14,0.017
,,13.7336,B5_31,0.018
,,13.7336,B5_44,0.016
,,13.73368,B5_13,0.017
,,13.73376,B5_24,0.015
,,13.73512,B5_22,0.021
,,13.73584,B5_12,0.016
,,13.73592,B5_32,0.019
,,13.73624,B5_13,0.016
,,13.73632,B5_44,0.022
,,13.73648,B5_14,0.02
,,13.73672,B5_11,0.021
,,13.73688,B5_31,0.014
,,13.73712,B5_21,0.021
,,13.73752,B5_33,0.024
,,13.73816,B5_23,0.027
,,13.73848,B5_43,0.013
,,13.73896,B5_41,0.011
,,13.73952,B5_21,0.028
,,13.73952,B5_44,0.022
,,13.7396,B5_11,0.021
,,13.74016,B5_33,0.087
,,13.74016,B5_34,0.016
,,13.74064,B5_23,0.029
,,13.7424,B5_21,0.019
,,13.7428,B5_12,0.014
,,13.7428,B5_24,0.033
,,13.74312,B5_43,0.021
,,13.74368,B5_44,0.025
,,13.74376,B5_14,0.022
,,13.7444,B5_11,0.023
,,13.74624,B5_14,0.022
,,13.74688,B5_33,0.047
,,13.74696,B5_32,0.014
,,13.74712,B5_31,0.014
,,13.7472,B5_34,0.014
,,13.74728,B5_43,0.015
,,13.7476,B5_23,0.023
,,13.74768,B5_13,0.013
,,13.74792,B5_12,0.013
,,13.74904,B5_24,0.016
,,13.74936,B5_33,0.019
,,13.74936,B5_41,0.008
,,13.75192,B5_13,0.021
,,13.7524,B5_24,0.019
,,13.7532,B5_41,0.011
,,13.75344,B5_11,0.028
,,13.7536,B5_22,0.015
,,13.75456,B5_43,0.01
,,13.75512,B5_44,0.018
,,13.7552,B5_33,0.046
,,13.75616,B5_22,0.011
,,13.75744,B5_23,0.018
,,13.75752,B5_31,0.016
,,13.75752,B5_41,0.014
,,13.75808,B5_13,0.016
,,13.76032,B5_34,0.014
,,13.76032,B5_42,0.014
,,13.7616,B5_14,0.017
,,13.7616,B5_31,0.012
,,13.7624,B5_24,0.016
,,13.76248,B5_44,0.026
,,13.764,B5_22,0.017
,,13.76416,B5_21,0.024
,,13.76504,B5_44,0.025
,,13.76552,B5_34,0.02
,,13.7656,B5_42,0.02
,,13.76568,B5_11,0.015
,,13.76584,B5_23,0.019
,,13.76584,B5_33,0.062
,,13.76592,B5_41,0.012
,,13.7668,B5_24,0.022
,,13.7676,B5_12,0.016
,,13.76832,B5_43,0.019
,,13.7696,B5_13,0.015
,,13.7696,B5_24,0.022
,,13.76968,B5_31,0.018
,,13.76976,B5_21,0.016
,,13.77032,B5_14,0.017
,,13.77064,B5_44,0.013
,,13.77352,B5_44,0.017
,,13.77456,B5_11,0.021
,,13.77496,B5_22,0.019
,,13.77496,B5_31,0.024
,,13.77576,B5_24,0.022
,,13.776,B5_21,0.016
,,13.776,B5_32,0.012
,,13.77728,B5_11,0.02
,,13.77792,B5_14,0.017
,,13.7784,B5_24,0.014
,,13.77872,B5_21,0.016
,,13.7804,B5_44,0.016
,,13.78184,B5_24,0.018
,,13.78352,B5_14,0.015
,,13.78424,B5_23,0.021
,,13.78432,B5_24,0.021
,,13.78576,B5_32,0.012
,,13.78744,B5_41,0.011
,,13.78808,B5_13,0.013
,,13.78808,B5_33,0.015
,,13.78824,B5_23,0.019
,,13.78912,B5_31,0.01
,,13.78928,B5_21,0.018
,,13.79024,B5_24,0.019
,,13.7904,B5_44,0.015
,,13.79056,B5_14,0.017
,,13.79152,B5_31,0.018
,,13.79264,B5_24,0.016
,,13.79408,B5_33,0.062
,,13.7944,B5_21,0.021
,,13.79736,B5_43,0.021
,,13.7976,B5_14,0.014
,,13.79912,B5_21,0.015
,,13.7992,B5_44,0.015
,,13.79944,B5_11,0.013
,,13.80152,B5_24,0.015
,,13.80168,B5_23,0.017
,,13.80216,B5_14,0.032
,,13.80312,B5_43,0.011
,,13.804,B5_34,0.016
,,13.80456,B5_44,0.017
,,13.80504,B5_23,0.019
,,13.80992,B5_23,0.017
,,13.81072,B5_22,0.014
,,13.8136,B5_12,0.012
,,13.81608,B5_43,0.012
,,13.82184,B5_14,0.013
,,13.82208,B5_43,0.017
,,13.82328,B5_23,0.021
,,13.82376,B5_11,0.015
,,13.82392,B5_21,0.015
,,13.82488,B5_33,0.064
,,13.82728,B5_43,0.019
,,13.82752,B5_33,0.013
,,13.82888,B5_21,0.017
,,13.82944,B2_11,0.013
,,13.83344,B5_11,0.024
,,13.83352,B5_41,0.011
,,13.8356,B5_24,0.039
,,13.8408,B2_31,0.021
,,13.85104,B5_23,0.023
,,13.85384,B5_33,0.064
,,13.85648,B2_44,0.019
,,13.85896,B5_21,0.018
,,13.85936,B5_12,0.016
,,13.86104,B2_43,0.027
,,13.86152,B2_32,0.03
,,13.862,B2_21,0.023
,,13.86464,B5_44,0.016
,,13.86808,B5_11,0.02
,,13.86928,B5_13,0.016
,,13.87256,B5_44,0.014
,,13.87552,B1_23,0.023
,,13.87864,B5_14,0.014
,,13.87864,B5_42,0.021
,,13.87904,B5_22,0.017
,,13.87928,B5_23,0.019
,,13.87992,B5_43,0.014
,,13.88272,B5_21,0.014
,,13.8836,B5_33,0.063
,,13.88448,B5_24,0.017
,,13.88496,B5_11,0.016
,,13.88552,B5_43,0.018
,,13.8876,B5_24,0.023
,,13.88792,B5_21,0.021
,,13.8884,B5_23,0.023
,,13.88856,B5_34,0.017
,,13.88872,B5_32,0.016
,,13.88888,B5_22,0.027
,,13.88912,B5_11,0.017
,,13.88936,B5_44,0.018
,,13.89016,B5_14,0.015
,,13.89288,B5_33,0.018
,,13.89784,B5_14,0.033
,,13.90096,B2_43,0.023
,,13.90136,B6_43,0.034
,,13.90192,B5_43,0.023
,,13.90752,B5_31,0.012
,,13.90776,B5_14,0.04
,,13.90992,B5_33,0.056
,,13.91072,B5_44,0.018
,,13.91136,B5_11,0.017
,,13.91312,B5_34,0.02
,,13.91392,B5_33,0.062
,,13.91424,B5_22,0.024
,,13.91536,B5_44,0.024
,,13.92688,B5_44,0.02
,,13.9292,B5_42,0.011
,,13.93016,B5_33,0.023
,,13.93544,B1_43,0.02
,,13.94136,B5_11,0.018
,,13.94568,B5_11,0.018
,,13.94832,B5_24,0.016
,,13.94888,B5_14,0.015
,,13.9516,B5_42,0.022
,,13.95192,B5_43,0.013
,,13.96088,B5_44,0.026
,,13.96528,B5_22,0.021
,,13.96936,B5_33,0.018
,,13.96984,B5_44,0.016
,,13.97144,B5_42,0.012
,,13.97168,B5_14,0.017
,,13.98144,B5_24,0.016
,,13.98624,B5_22,0.017
,,13.99072,B5_43,0.02
,,14.01256,B5_14,0.027
,,14.01424,B5_33,0.049
,,14.01472,B5_43,0.04
,,14.01496,B5_23,0.02
,,14.01496,B5_44,0.017
,,14.02816,B5_14,0.014
,,14.05664,B5_11,0.023
,,14.07712,B5_44,0.019
,,14.09904,B5_13,0.018
,,14.09904,B5_41,0.011
,,14.09976,B5_21,0.016
,,14.1032,B5_43,0.019
,,14.10568,B5_24,0.013
,,14.1356,B4_33,0.046
,,14.13616,B4_42,0.025
,,14.14144,B5_34,0.013
,,14.1432,B1_24,0.031
,,14.18024,B1_13,0.014
,,14.1836,B5_44,0.015
,,14.2152,B5_23,0.02
,,14.21568,B5_21,0.019
,,14.2164,B5_22,0.015
,,14.22312,B5_43,0.02
,,14.27656,B5_11,0.013
,,14.30368,B1_31,0.014
,,14.31912,B5_14,0.015
,,14.336,B3_31,0.019
,,14.35144,B5_43,0.02
,,14.3568,B3_21,0.018
,,14.36192,B2_42,0.016
,,14.36408,B2_11,0.024
,,14.36464,B2_31,0.03
,,14.36848,B3_12,0.017
,,14.40176,B5_11,0.024
,,14.41824,B5_11,0.017
,,14.43704,B4_42,0.019
,,14.44064,B4_42,0.027
,,14.44072,B5_14,0.015
,,14.46872,B2_43,0.025
,,14.47312,B1_23,0.037
,,14.50264,B5_11,0.021
,,14.51728,B5_43,0.026
,,14.56128,B4_44,0.022
,,14.64248,B5_11,0.015
,,14.65824,B5_11,0.024
,,14.67264,B5_43,0.022
,,14.67296,B6_43,0.033
,,14.8,B2_42,0.019
,,14.8104,B2_13,0.012
,,14.82152,B2_12,0.014
,,14.82248,B2_34,0.024
,,14.83032,B5_43,0.018
,,14.84136,B5_11,0.015
,,14.86632,B2_42,0.015
,,14.878,B5_11,0.024
,,14.89864,B4_34,0.03
,,14.91304,B1_24,0.034
,,14.9324,B5_44,0.018
,,14.94712,B2_31,0.015
,,14.97616,B4_43,0.02
,,14.98488,B5_43,0.02
,,15.0132,B4_24,0.017
,,15.01352,B2_31,0.014
,,15.014,B2_42,0.017
,,15.01464,B2_43,0.016
,,15.016,B2_12,0.016
,,15.0196,B2_21,0.042
,,15.02056,B2_42,0.018
,,15.02272,B2_21,0.039
,,15.02344,B2_44,0.045
,,15.02376,B2_31,0.023
,,15.02376,B2_43,0.028
,,15.02424,B2_42,0.051
,,15.02728,B2_21,0.04
,,15.02848,B2_31,0.022
,,15.02936,B2_12,0.015
,,15.0296,B2_42,0.037
,,15.03008,B2_24,0.014
,,15.04832,B2_43,0.025
,,15.04872,B5_34,0.016
,,15.05104,B5_11,0.017
,,15.0516,B1_43,0.024
,,15.052,B2_44,0.022
,,15.08272,B2_22,0.014
,,15.104,B2_21,0.028
,,15.11968,B2_31,0.019
,,15.12296,B2_21,0.05
,,15.1476,B4_42,0.016
,,15.1488,B2_11,0.026
,,15.14984,B2_31,0.022
,,15.15848,B2_42,0.014
,,15.21048,B2_42,0.021
,,15.21696,B2_43,0.028
,,15.21752,B2_32,0.033
,,15.218,B2_21,0.015
,,15.23688,B4_43,0.022
,,15.23736,B2_12,0.028
,,15.2424,B2_22,0.018
,,15.24312,B2_12,0.013
,,15.25864,B5_43,0.019
,,15.2736,B2_11,0.058
,,15.27952,B4_43,0.022
,,15.28136,B5_11,0.012
,,15.3112,B2_42,0.05
,,15.36112,B4_32,0.015
,,15.40864,B4_42,0.018
,,15.45712,B2_43,0.037
,,15.45792,B2_11,0.031
,,15.49784,B5_23,0.032
,,15.51176,B5_11,0.024
,,15.51912,B4_22,0.015
,,15.51952,B4_43,0.033
,,15.51992,B5_43,0.017
,,15.56776,B6_43,0.015
,,15.57912,B2_42,0.05
,,15.62016,B6_43,0.038
,,15.63872,B4_44,0.018
,,15.7016,B2_31,0.015
,,15.70536,B4_44,0.015
,,15.80856,B2_34,0.032
,,15.81712,B5_43,0.023
,,15.83424,B4_42,0.019
,,15.83936,B4_42,0.026
,,15.95928,B1_24,0.035
,,16.00512,B4_22,0.021
,,16.01656,B4_43,0.023
,,16.01824,B5_44,0.017
,,16.0212,B5_11,0.014
,,16.03656,B4_44,0.018
,,16.04104,B3_14,0.016
,,16.04344,B3_14,0.024
,,16.04624,B3_14,0.01
,,16.05896,B3_14,0.016
,,16.06336,B3_31,0.017
,,16.06784,B3_32,0.028
,,16.06944,B3_42,0.019
,,16.06944,B3_44,0.022
,,16.07816,B3_14,0.015
,,16.09216,B2_42,0.021
,,16.09776,B4_42,0.019
,,16.09792,B6_22,0.02
,,16.13016,B5_43,0.018
,,16.1428,B6_22,0.014
,,16.1608,B5_42,0.012
,,16.1896,B4_44,0.017
,,16.19,B4_22,0.04
,,16.19288,B4_24,0.026
,,16.1932,B4_23,0.024
,,16.19328,B4_13,0.018
,,16.19384,B4_32,0.028
,,16.19432,B4_42,0.039
,,16.20304,B4_12,0.021
,,16.2076,B4_43,0.02
,,16.20776,B4_42,0.057
,,16.2644,B4_42,0.02
,,16.29696,B2_31,0.018
,,16.29744,B2_32,0.016
,,16.36008,B5_44,0.018
,,16.45144,B3_23,0.017
,,16.50256,B5_43,0.022
,,16.54208,B4_12,0.019
,,16.58912,B5_11,0.02
,,16.61384,B2_34,0.016
,,16.64584,B4_33,0.019
,,16.73016,B3_32,0.018
,,16.73528,B1_24,0.036
,,16.82024,B4_22,0.016
,,16.83872,B4_43,0.017
,,16.92488,B2_13,0.011
,,16.96816,B5_44,0.015
,,16.99864,B6_43,0.015
,,17.00264,B2_22,0.033
,,17.01152,B2_31,0.016
,,17.03888,B3_31,0.022
,,17.05472,B2_22,0.014
,,17.072,B2_11,0.015
,,17.07464,B2_31,0.017
,,17.07512,B2_32,0.017
,,17.07912,B2_43,0.025
,,17.08712,B4_34,0.018
,,17.15192,B2_21,0.025
,,17.1596,B2_43,0.024
,,17.162,B2_43,0.026
,,17.16248,B2_32,0.031
,,17.16296,B2_21,0.016
,,17.17832,B2_42,0.015
,,17.22368,B2_11,0.015
,,17.26816,B2_31,0.013
,,17.29312,B1_22,0.016
,,17.2932,B1_42,0.019
,,17.29816,B2_43,0.039
,,17.29864,B2_32,0.026
,,17.2992,B2_22,0.015
,,17.29944,B2_34,0.031
,,17.29952,B2_11,0.021
,,17.36256,B6_43,0.015
,,17.38592,B1_43,0.022
,,17.39984,B4_22,0.014
,,17.42424,B1_24,0.032
,,17.4288,B5_11,0.021
,,17.4968,B5_11,0.022
,,17.5108,B2_43,0.023
,,17.5112,B4_43,0.021
,,17.51608,B2_42,0.021
,,17.59728,B4_32,0.016
,,17.61944,B4_42,0.016
,,17.62248,B5_14,0.016
,,17.62568,B5_11,0.021
,,17.64368,B4_42,0.016
,,17.6756,B4_33,0.016
,,17.69552,B5_23,0.029
,,17.72752,B5_23,0.021
,,17.74,B4_22,0.038
,,17.74288,B4_24,0.018
,,17.7432,B4_13,0.019
,,17.7432,B4_23,0.018
,,17.7528,B4_12,0.022
,,17.75336,B4_23,0.016
,,17.7556,B4_22,0.029
,,17.7584,B4_24,0.019
,,17.75848,B4_42,0.015
,,17.75872,B4_23,0.02
,,17.76784,B4_22,0.018
,,17.76928,B4_12,0.021
,,17.77512,B4_43,0.028
,,17.82456,B2_31,0.02
,,17.82512,B2_32,0.018
,,17.82608,B2_22,0.014
,,17.90984,B2_42,0.049
,,17.92224,B4_33,0.016
,,17.92448,B4_24,0.018
,,17.9272,B4_43,0.02
,,17.93088,B2_21,0.039
,,17.97872,B6_43,0.014
,,17.98832,B2_42,0.051
,,17.99096,B6_32,0.014
,,18.004,B2_42,0.013
,,18.00864,B3_31,0.016
,,18.04704,B2_42,0.049
,,18.08832,B4_42,0.016
,,18.10856,B2_43,0.039
,,18.10896,B2_32,0.028
,,18.10952,B2_22,0.015
,,18.1096,B2_24,0.011
,,18.10984,B2_11,0.028
,,18.10984,B2_34,0.034
,,18.1292,B4_43,0.02
,,18.13984,B2_43,0.022
,,18.15552,B2_42,0.015
,,18.16328,B4_42,0.027
,,18.16344,B4_22,0.016
,,18.23552,B1_24,0.036
,,18.23688,B2_12,0.013
,,18.26152,B2_12,0.018
,,18.26808,B2_12,0.028
,,18.27344,B2_22,0.017
,,18.28296,B4_32,0.029
,,18.28312,B4_42,0.062
,,18.2928,B6_43,0.029
,,18.29744,B5_24,0.018
,,18.30448,B4_42,0.021
,,18.30496,B4_33,0.021
,,18.3052,B4_22,0.018
,,18.30592,B4_43,0.02
,,18.30912,B4_42,0.051
,,18.31184,B4_42,0.023
,,18.31344,B4_44,0.022
,,18.3136,B5_11,0.022
,,18.316,B4_22,0.034
,,18.31864,B4_24,0.025
,,18.31872,B4_42,0.016
,,18.31888,B4_23,0.022
,,18.31904,B4_13,0.021
,,18.324,B4_22,0.034
,,18.32648,B4_24,0.023
,,18.32696,B4_13,0.016
,,18.32728,B4_22,0.024
,,18.32896,B4_12,0.024
,,18.32968,B4_14,0.011
,,18.3356,B6_43,0.015
,,18.34456,B4_43,0.033
,,18.36296,B4_24,0.021
,,18.37008,B4_34,0.027
,,18.37056,B4_33,0.047
,,18.3712,B2_43,0.025
,,18.3712,B4_42,0.02
,,18.37144,B2_32,0.034
,,18.37216,B2_21,0.019
,,18.40192,B4_24,0.018
,,18.40312,B4_22,0.021
,,18.4332,B5_11,0.021
,,18.44664,B4_43,0.021
,,18.4904,B6_31,0.017
,,18.52128,B2_42,0.021
,,18.52376,B2_32,0.035
,,18.52424,B2_31,0.036
,,18.53904,B2_43,0.019
,,18.55232,B2_34,0.015
,,18.55544,B5_11,0.014
,,18.56008,B2_12,0.019
,,18.56248,B2_11,0.057
,,18.58408,B2_42,0.023
,,18.58672,B2_32,0.029
,,18.62208,B5_11,0.015
,,18.67032,B2_32,0.013
,,18.68576,B2_13,0.01
,,18.69936,B4_43,0.018
,,18.7212,B2_12,0.019
,,18.73704,B6_31,0.015
,,18.76176,B5_14,0.016
,,18.80048,B5_11,0.025
,,18.81632,B2_31,0.012
,,18.81984,B5_11,0.019
,,18.88152,B1_24,0.029
,,18.88648,B4_33,0.016
,,18.91056,B6_43,0.03
,,18.93472,B2_32,0.017
,,19.0264,B2_43,0.019
,,19.02648,B2_42,0.013
,,19.0416,B6_43,0.019
,,19.16184,B3_31,0.02
,,19.21168,B2_43,0.02
,,19.2184,B2_42,0.024
,,19.25936,B5_11,0.022
,,19.28616,B2_34,0.024
,,19.28664,B2_42,0.017
,,19.29464,B2_33,0.012
,,19.31824,B2_31,0.014
,,19.31944,B2_43,0.03
,,19.32064,B2_42,0.034
,,19.3208,B2_12,0.017
,,19.3232,B2_42,0.027
,,19.32416,B2_21,0.042
,,19.32552,B2_42,0.019
,,19.32776,B2_33,0.016
,,19.328,B2_44,0.064
,,19.32808,B2_31,0.021
,,19.32864,B2_21,0.044
,,19.32888,B2_43,0.021
,,19.32912,B2_42,0.028
,,19.33136,B2_31,0.016
,,19.33216,B2_42,0.037
,,19.33256,B2_21,0.031
,,19.3344,B2_24,0.014
,,19.3356,B2_21,0.022
,,19.33872,B2_33,0.013
,,19.33888,B2_44,0.051
,,19.40288,B2_43,0.022
,,19.40936,B2_43,0.026
,,19.4096,B2_32,0.033
,,19.41032,B2_21,0.017
,,19.45536,B2_42,0.015
,,19.4628,B4_43,0.018
,,19.46624,B2_13,0.011
,,19.54048,B2_21,0.027
,,19.54568,B2_12,0.022
,,19.5768,B1_24,0.03
,,19.58608,B2_42,0.019
,,19.58664,B2_12,0.018
,,19.5948,B2_42,0.052
,,19.59744,B2_13,0.014
,,19.60856,B4_43,0.019
,,19.61912,B2_12,0.018
,,19.63024,B2_34,0.012
,,19.72656,B2_31,0.017
,,19.75016,B5_23,0.03
,,19.77984,B2_42,0.014
,,19.78144,B2_12,0.013
,,19.784,B2_43,0.02
,,19.78808,B5_23,0.02
,,19.94008,B2_32,0.015
,,19.94104,B2_12,0.015
,,19.96408,B2_11,0.016
,,19.96584,B2_44,0.02
,,19.96664,B2_31,0.019
,,19.9672,B2_32,0.017
,,19.992,B4_43,0.019
,,20.03632,B2_12,0.015
,,20.042,B4_42,0.017
,,20.07256,B4_44,0.027
,,20.07768,B4_44,0.024
,,20.07984,B4_12,0.037
,,20.08616,B4_22,0.04
,,20.08928,B4_24,0.025
,,20.08968,B4_13,0.018
,,20.09976,B4_12,0.018
,,20.12032,B2_44,0.017
,,20.12864,B2_31,0.014
,,20.12984,B2_12,0.016
,,20.20144,B2_42,0.013
,,20.20352,B2_11,0.025
,,20.20408,B2_31,0.032
,,20.23128,B1_24,0.029
,,20.3508,B5_11,0.014
,,20.37496,B2_22,0.016
,,20.4584,B6_43,0.015
,,20.49776,B2_42,0.022
,,20.50312,B5_13,0.015
,,20.50376,B5_21,0.02
,,20.50464,B5_11,0.017
,,20.54256,B2_14,0.008
,,20.55208,B2_11,0.015
,,20.55472,B2_31,0.019
,,20.5552,B2_32,0.016
,,20.62208,B6_43,0.031
,,20.6472,B5_14,0.017
,,20.72192,B4_42,0.017
,,20.72248,B5_22,0.012
,,20.76288,B5_24,0.017
,,20.82072,B5_11,0.024
,,20.83248,B4_44,0.021
,,20.85456,B5_11,0.014
,,20.87592,B5_11,0.022
,,20.89712,B5_11,0.021
,,20.9,B2_44,0.02
,,20.90544,B3_23,0.012
