Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,00472.642800,C6_22,0.034
,,00472.648320,D6_43,0.022
,,00472.659360,D4_23,0.017
,,00472.666720,A3_32,0.021
,,00472.668480,C4_11,0.032
,,00472.681040,A1_22,0.032
,,00472.684400,C6_22,0.033
,,00472.734080,C1_33,0.018
,,00472.734400,D4_33,0.018
,,00472.758960,D1_22,0.031
,,00472.770400,C4_11,0.032
,,00472.771120,A4_44,0.023
,,00472.792160,A1_21,0.025
,,00472.802080,D1_22,0.039
,,00472.809920,A4_42,0.023
,,00472.822320,D1_33,0.04
,,00472.865920,D1_33,0.058
,,00472.866160,A5_44,0.028
,,00472.888400,D1_33,0.056
,,00472.900320,D3_12,0.035
,,00472.908720,A4_11,0.043
,,00472.908800,A2_14,0.025
,,00472.934080,C6_31,0.02
,,00472.958720,B3_22,0.021
,,00472.966720,D1_14,0.014
,,00472.982640,C4_11,0.027
,,00473.009360,C6_21,0.017
,,00473.026320,A1_43,0.024
,,00473.030960,D1_33,0.043
,,00473.033520,C6_44,0.054
,,00473.038720,C4_42,0.02
,,00473.058080,D3_34,0.033
,,00473.069040,D4_42,0.022
,,00473.071120,D6_44,0.022
,,00473.097360,D2_32,0.025
,,00473.102240,A4_44,0.024
,,00473.108640,D3_43,0.064
,,00473.123120,D6_43,0.026
,,00473.128080,C1_44,0.079
,,00473.132000,B6_11,0.029
,,00473.147200,C6_43,0.071
,,00473.149600,C6_22,0.016
,,00473.192560,C6_31,0.021
,,00473.192960,C4_11,0.037
,,00473.193280,C6_42,0.022
,,00473.194880,B3_34,0.018
,,00473.204720,A1_21,0.027
,,00473.225360,D3_34,0.031
,,00473.241760,D6_44,0.019
,,00473.260400,D6_43,0.023
,,00473.278000,C6_42,0.019
,,00473.280160,A3_21,0.026
,,00473.314240,D6_44,0.018
,,00473.316960,D5_21,0.017
,,00473.319520,D2_31,0.028
,,00473.321760,D2_31,0.036
,,00473.349120,C2_32,0.024
,,00473.351600,A1_21,0.043
,,00473.369280,B3_44,0.03
,,00473.370560,A3_33,0.036
,,00473.412880,A1_31,0.023
,,00473.429280,D6_34,0.018
,,00473.437040,A1_32,0.102
,,00473.439760,A4_32,0.033
,,00473.470240,A3_33,0.028
,,00473.476560,D2_31,0.03
,,00473.518800,A5_44,0.025
,,00473.533520,C4_12,0.057
,,00473.550800,B5_33,0.029
,,00473.570480,D1_33,0.066
,,00473.571040,C5_31,0.028
,,00473.578720,D3_34,0.035
,,00473.581680,C6_32,0.018
,,00473.608720,A4_44,0.078
,,00473.657520,A1_32,0.094
,,00473.659680,A4_42,0.023
,,00473.675760,D1_33,0.031
,,00473.702640,B3_44,0.029
,,00473.703760,A1_22,0.039
,,00473.754560,C4_12,0.043
,,00473.770560,A3_33,0.025
,,00473.783040,C5_31,0.021
,,00473.792400,C4_12,0.034
,,00473.794400,C6_42,0.04
,,00473.806880,D1_33,0.034
,,00473.814640,C6_42,0.021
,,00473.818960,D1_22,0.046
,,00473.830720,C1_44,0.044
,,00473.837760,C6_31,0.024
,,00473.859520,D3_34,0.031
,,00473.861200,C6_32,0.02
,,00473.861520,C6_22,0.033
,,00473.874960,B3_43,0.025
,,00473.880720,C6_43,0.021
,,00473.880880,D1_22,0.017
,,00473.892000,C6_22,0.027
,,00473.895760,D1_23,0.02
,,00473.902240,A1_22,0.033
,,00473.927680,D1_24,0.017
,,00473.960960,A5_44,0.028
,,00473.961600,D4_42,0.02
,,00473.990720,C6_22,0.016
,,00473.997520,D1_34,0.018
,,00474.000080,D1_13,0.022
,,00474.024000,A1_21,0.032
,,00474.064640,A4_44,0.028
,,00474.072880,C6_44,0.024
,,00474.089280,D3_12,0.019
,,00474.134480,D6_43,0.023
,,00474.148400,B1_31,0.026
,,00474.164240,C6_42,0.032
,,00474.184160,B1_31,0.021
,,00474.185840,B3_34,0.022
,,00474.199360,B5_33,0.026
,,00474.216320,C1_44,0.048
,,00474.220880,D2_32,0.021
,,00474.220960,C6_44,0.055
,,00474.244720,D3_34,0.03
,,00474.248160,A4_34,0.055
,,00474.268160,A4_44,0.026
,,00474.268800,D1_22,0.047
,,00474.284960,C6_43,0.039
,,00474.288480,D1_34,0.018
,,00474.295360,D3_12,0.037
,,00474.325600,C1_34,0.029
,,00474.335680,B3_44,0.026
,,00474.386480,A1_32,0.105
,,00474.387840,C6_43,0.036
,,00474.433680,D2_31,0.022
,,00474.451680,D3_34,0.028
,,00474.477280,B3_43,0.029
,,00474.479840,D3_44,0.023
,,00474.493360,C6_42,0.037
,,00474.495600,A1_32,0.054
,,00474.496000,D1_34,0.02
,,00474.502080,C1_34,0.026
,,00474.503520,D3_32,0.131
,,00474.516480,C4_13,0.026
,,00474.525120,C6_22,0.014
,,00474.527680,C6_43,0.032
,,00474.527840,D1_13,0.021
,,00474.539920,C4_14,0.088
,,00474.542400,A1_21,0.034
,,00474.568720,C4_14,0.073
,,00474.587600,B5_32,0.091
,,00474.588560,D1_33,0.063
,,00474.590720,C4_14,0.078
,,00474.594720,C6_43,0.031
,,00474.601360,D1_22,0.027
,,00474.606240,C4_14,0.059
,,00474.608480,A4_34,0.021
,,00474.622240,C4_14,0.063
,,00474.632240,D2_42,0.034
,,00474.637760,A1_22,0.031
,,00474.649440,C6_43,0.033
,,00474.654880,D1_33,0.042
,,00474.682320,D1_22,0.033
,,00474.687600,C6_43,0.035
,,00474.689280,B5_32,0.037
,,00474.715120,C6_42,0.061
,,00474.715360,C6_32,0.021
,,00474.731600,B4_13,0.025
,,00474.738720,A3_33,0.034
,,00474.738880,C6_43,0.026
,,00474.743920,D1_33,0.037
,,00474.747440,A4_11,0.048
,,00474.764320,D3_12,0.02
,,00474.777520,D6_34,0.032
,,00474.781360,A3_33,0.031
,,00474.798080,A5_44,0.031
,,00474.812400,C6_22,0.02
,,00474.827760,A4_32,0.021
,,00474.830640,A3_32,0.04
,,00474.832480,D3_12,0.034
,,00474.833680,C6_31,0.029
,,00474.858960,C1_32,0.019
,,00474.859520,A4_32,0.019
,,00474.869040,D2_31,0.026
,,00474.873360,A3_33,0.04
,,00474.877920,D3_32,0.116
,,00474.888640,D1_33,0.037
,,00474.897920,A1_32,0.092
,,00474.939360,A3_33,0.037
,,00474.958960,A3_33,0.03
,,00474.982400,B3_43,0.031
,,00474.982880,C1_44,0.085
,,00475.000000,D1_34,0.015
,,00475.033680,A1_32,0.091
,,00475.059760,D1_33,0.046
,,00475.098000,A1_31,0.021
,,00475.147600,A1_21,0.025
,,00475.153280,D3_34,0.034
,,00475.163040,C6_43,0.074
,,00475.176480,A3_21,0.023
,,00475.176880,C4_42,0.019
,,00475.178240,C6_42,0.033
,,00475.179680,B3_34,0.021
,,00475.195760,C6_31,0.027
,,00475.225680,A4_42,0.023
,,00475.239040,A4_22,0.027
,,00475.242720,C6_44,0.042
,,00475.252960,B3_32,0.021
,,00475.263840,B6_13,0.028
,,00475.269040,A4_31,0.024
,,00475.270240,D1_22,0.04
,,00475.274000,C2_32,0.023
,,00475.276400,D1_33,0.047
,,00475.296800,A2_31,0.021
,,00475.300800,C2_23,0.026
,,00475.324960,A4_22,0.026
,,00475.345680,B3_44,0.027
,,00475.371360,A5_44,0.029
,,00475.412480,C2_23,0.019
,,00475.438000,D6_43,0.021
,,00475.456480,B5_32,0.029
,,00475.467040,A4_32,0.018
,,00475.489520,D2_31,0.025
,,00475.495760,B5_31,0.034
,,00475.505680,C2_23,0.03
,,00475.506800,D1_34,0.02
,,00475.518000,C6_31,0.03
,,00475.535040,C6_42,0.018
,,00475.553440,B5_32,0.027
,,00475.554800,C6_43,0.028
,,00475.566400,A3_33,0.032
,,00475.567520,A4_44,0.023
,,00475.570800,C2_23,0.026
,,00475.572880,D1_33,0.036
,,00475.614560,A1_32,0.09
,,00475.643760,A4_21,0.021
,,00475.645840,D3_34,0.034
,,00475.646800,B3_44,0.033
,,00475.657680,D1_33,0.067
,,00475.664560,D6_43,0.022
,,00475.666480,D1_34,0.023
,,00475.683760,C6_21,0.018
,,00475.690880,C6_44,0.036
,,00475.703920,C6_44,0.04
,,00475.719760,A4_31,0.034
,,00475.732640,C6_42,0.04
,,00475.760000,A4_11,0.032
,,00475.767680,D3_43,0.026
,,00475.780640,A1_21,0.036
,,00475.790560,C6_44,0.021
,,00475.796960,C6_22,0.033
,,00475.825280,C6_44,0.032
,,00475.826240,C6_22,0.027
,,00475.840560,B6_42,0.024
,,00475.849600,A4_11,0.043
,,00475.849920,B4_13,0.025
,,00475.852000,A4_34,0.055
,,00475.860640,B3_34,0.017
,,00475.887120,A4_42,0.028
,,00475.910080,D1_22,0.04
,,00475.950320,A4_31,0.034
,,00475.952880,D1_22,0.028
,,00475.962160,C6_42,0.036
,,00475.976000,B3_42,0.033
,,00475.980800,A1_32,0.039
,,00475.984080,C6_22,0.022
,,00475.986480,B6_42,0.026
,,00476.036160,C2_32,0.028
,,00476.052640,A4_31,0.036
,,00476.066720,C2_32,0.021
,,00476.075200,C6_44,0.028
,,00476.077680,D4_42,0.021
,,00476.083840,C6_44,0.04
,,00476.121360,A4_31,0.029
,,00476.136480,A4_11,0.042
,,00476.139760,B6_32,0.02
,,00476.148000,A3_12,0.027
,,00476.179680,A1_32,0.1
,,00476.193120,A2_11,0.021
,,00476.226960,A3_33,0.039
,,00476.239840,A4_31,0.025
,,00476.243600,C4_42,0.024
,,00476.253680,A3_33,0.031
,,00476.284720,D1_34,0.015
,,00476.288560,D1_34,0.017
,,00476.297520,D6_34,0.017
,,00476.327760,A3_33,0.038
,,00476.333840,A4_44,0.072
,,00476.345120,C1_44,0.079
,,00476.353520,D1_22,0.049
,,00476.362960,A1_31,0.019
,,00476.415200,A1_22,0.027
,,00476.425600,A3_33,0.027
,,00476.454160,A4_31,0.031
,,00476.454400,B4_44,0.03
,,00476.481280,A4_32,0.018
,,00476.495360,A4_31,0.027
,,00476.514400,A4_32,0.025
,,00476.517440,A3_33,0.038
,,00476.527520,C6_42,0.043
,,00476.558720,A5_44,0.029
,,00476.558800,A4_44,0.059
,,00476.575680,C5_42,0.053
,,00476.596080,A4_32,0.02
,,00476.603360,A4_33,0.019
,,00476.611680,D1_23,0.02
,,00476.632000,A4_32,0.02
,,00476.645920,A3_33,0.04
,,00476.656320,C6_44,0.022
,,00476.684960,D1_33,0.056
,,00476.693440,A3_33,0.031
,,00476.699440,D1_33,0.051
,,00476.701680,B1_31,0.026
,,00476.741680,A3_33,0.035
,,00476.773440,B3_34,0.038
,,00476.777040,B6_42,0.023
,,00476.802240,D1_33,0.055
,,00476.808160,D3_42,0.014
,,00476.815040,C6_22,0.036
,,00476.815520,C6_44,0.048
,,00476.825600,A3_33,0.036
,,00476.826560,D4_32,0.04
,,00476.835600,A4_44,0.031
,,00476.841200,D1_33,0.064
,,00476.853440,C6_42,0.025
,,00476.854800,C6_22,0.031
,,00476.856080,B5_32,0.028
,,00476.856400,D4_32,0.031
,,00476.866400,A3_33,0.03
,,00476.890400,C6_42,0.03
,,00476.907040,A3_33,0.03
,,00476.907120,D1_33,0.051
,,00476.922720,A3_42,0.02
,,00476.931280,D2_31,0.026
,,00476.932000,C6_22,0.024
,,00476.944560,D4_42,0.018
,,00476.952960,A3_33,0.033
,,00476.961200,A3_31,0.031
,,00476.976080,B1_31,0.022
,,00477.007760,A3_33,0.032
,,00477.012160,A1_21,0.034
,,00477.014640,C1_32,0.016
,,00477.039760,A4_32,0.021
,,00477.045360,A1_32,0.097
,,00477.047680,D4_32,0.023
,,00477.051120,D2_31,0.03
,,00477.052640,D3_24,0.018
,,00477.059760,A3_32,0.028
,,00477.062240,D5_34,0.023
,,00477.063120,C6_43,0.023
,,00477.067440,C1_32,0.017
,,00477.105440,C4_12,0.057
,,00477.108400,C6_31,0.018
,,00477.131440,C6_42,0.025
,,00477.159600,A4_33,0.034
,,00477.159600,A4_43,0.023
,,00477.160480,A4_32,0.022
,,00477.161040,A4_42,0.03
,,00477.169840,A4_43,0.024
,,00477.171840,A4_32,0.032
,,00477.172000,A4_33,0.037
,,00477.172560,A4_43,0.02
,,00477.180320,A4_32,0.025
,,00477.182160,A4_43,0.023
,,00477.182400,D1_24,0.016
,,00477.184240,A4_33,0.032
,,00477.184800,D1_33,0.064
,,00477.185760,A4_32,0.041
,,00477.188080,A4_44,0.025
,,00477.192160,A4_33,0.025
,,00477.192320,A4_42,0.037
,,00477.192720,A3_22,0.022
,,00477.198320,A4_32,0.021
,,00477.200640,A4_44,0.059
,,00477.201520,A4_43,0.015
,,00477.202640,A4_33,0.025
,,00477.205440,C6_43,0.032
,,00477.208000,A4_32,0.027
,,00477.210240,A4_43,0.02
,,00477.218320,A4_33,0.021
,,00477.218400,A4_43,0.022
,,00477.219360,A4_42,0.025
,,00477.223840,A4_43,0.026
,,00477.225440,A4_34,0.029
,,00477.226640,A3_22,0.022
,,00477.239120,A4_32,0.028
,,00477.241520,D6_43,0.021
,,00477.249120,A4_43,0.017
,,00477.252240,A4_11,0.021
,,00477.262480,A4_33,0.022
,,00477.270480,A4_44,0.024
,,00477.275040,A4_34,0.025
,,00477.279520,A4_44,0.031
,,00477.282240,C4_11,0.05
,,00477.288560,D5_31,0.013
,,00477.288880,B3_22,0.018
,,00477.296240,C4_12,0.079
,,00477.300960,A4_44,0.038
,,00477.301280,A4_11,0.029
,,00477.306800,A4_44,0.03
,,00477.311360,C6_43,0.036
,,00477.311440,A3_22,0.022
,,00477.312800,C4_12,0.041
,,00477.314960,C6_43,0.067
,,00477.316480,C6_44,0.034
,,00477.318320,A4_43,0.02
,,00477.321600,A4_32,0.019
,,00477.330640,A4_44,0.036
,,00477.333840,A4_43,0.017
,,00477.339760,A4_42,0.02
,,00477.346320,A4_44,0.024
,,00477.351920,A4_44,0.029
,,00477.354720,A4_43,0.022
,,00477.355760,A1_32,0.038
,,00477.357440,C4_12,0.038
,,00477.359360,A4_44,0.026
,,00477.367440,A4_42,0.028
,,00477.368480,A4_11,0.018
,,00477.369280,A4_32,0.037
,,00477.372160,A4_33,0.03
,,00477.376880,A1_32,0.098
,,00477.382240,B3_43,0.023
,,00477.383200,A4_22,0.03
,,00477.388560,C6_31,0.025
,,00477.392800,A4_11,0.049
,,00477.403920,A4_34,0.024
,,00477.404480,A4_33,0.022
,,00477.412000,A4_33,0.019
,,00477.414400,A4_32,0.015
,,00477.415360,A4_11,0.037
,,00477.418960,A4_33,0.029
,,00477.421840,A4_32,0.021
,,00477.421920,A4_33,0.019
,,00477.422480,A4_34,0.03
,,00477.433680,A4_21,0.018
,,00477.434160,A4_44,0.029
,,00477.455920,A4_44,0.044
,,00477.462240,B4_13,0.037
,,00477.466720,C6_31,0.021
,,00477.470240,A4_44,0.023
,,00477.470480,C1_44,0.079
,,00477.474800,A4_43,0.019
,,00477.488800,C6_43,0.036
,,00477.494320,A4_34,0.056
,,00477.496160,A4_44,0.039
,,00477.501840,A4_44,0.025
,,00477.507440,B3_44,0.03
,,00477.509040,B4_13,0.035
,,00477.516960,D1_33,0.039
,,00477.522640,A4_43,0.019
,,00477.526960,A4_32,0.024
,,00477.530400,A4_33,0.023
,,00477.539280,C6_43,0.035
,,00477.540480,A4_34,0.038
,,00477.548080,A4_21,0.015
,,00477.548560,A4_44,0.021
,,00477.553360,A4_32,0.038
,,00477.570080,A4_44,0.035
,,00477.582000,A5_44,0.035
,,00477.594160,C5_42,0.026
,,00477.596000,A2_13,0.019
,,00477.597040,A4_34,0.021
,,00477.597440,A4_33,0.022
,,00477.611760,A4_34,0.025
,,00477.616880,A4_34,0.023
,,00477.618640,C6_43,0.043
,,00477.624160,D6_34,0.019
,,00477.631840,B3_34,0.032
,,00477.637520,A4_33,0.025
,,00477.637520,A4_34,0.021
,,00477.640000,A2_13,0.021
,,00477.644880,B5_32,0.036
,,00477.655680,A4_32,0.02
,,00477.662560,A4_44,0.038
,,00477.689760,A4_33,0.021
,,00477.697200,A4_44,0.03
,,00477.701600,C4_12,0.059
,,00477.717520,A4_44,0.071
,,00477.718000,C4_12,0.041
,,00477.720320,B5_32,0.033
,,00477.722160,D1_22,0.03
,,00477.735760,C4_12,0.034
,,00477.755920,C6_32,0.027
,,00477.756240,A3_21,0.025
,,00477.756640,A4_43,0.019
,,00477.758560,C4_12,0.046
,,00477.769040,D1_33,0.031
,,00477.794320,D4_42,0.02
,,00477.800960,C6_32,0.027
,,00477.824640,A4_43,0.023
,,00477.842320,A2_11,0.02
,,00477.846000,D3_42,0.025
,,00477.848880,C6_32,0.03
,,00477.868240,B6_23,0.015
,,00477.870560,A4_44,0.05
,,00477.878080,D1_14,0.016
,,00477.889600,D3_42,0.022
,,00477.893840,A4_31,0.022
,,00477.895040,A1_31,0.028
,,00477.900400,C6_31,0.028
,,00477.926960,A1_43,0.022
,,00477.929920,D3_42,0.02
,,00477.933920,C6_22,0.021
,,00477.949280,C6_44,0.035
,,00477.951120,D1_22,0.048
,,00477.970000,D3_43,0.023
,,00477.972800,A1_32,0.105
,,00477.975360,C2_43,0.02
,,00477.984960,D3_42,0.023
,,00477.985520,C6_22,0.029
,,00477.996240,C6_31,0.022
,,00477.999120,A3_31,0.033
,,00478.001760,C6_22,0.022
,,00478.010000,C5_33,0.026
,,00478.028480,C6_22,0.031
,,00478.031200,A3_21,0.028
,,00478.032880,D3_42,0.018
,,00478.038000,B5_33,0.025
,,00478.038400,B3_43,0.027
,,00478.041440,A4_44,0.024
,,00478.060080,C5_33,0.023
,,00478.069200,C6_42,0.022
,,00478.076080,A2_11,0.028
,,00478.079120,D1_33,0.05
,,00478.086080,A1_21,0.034
,,00478.107120,A2_11,0.021
,,00478.113680,B3_44,0.029
,,00478.129280,D3_42,0.022
,,00478.139920,A2_11,0.024
,,00478.157760,D3_22,0.012
,,00478.182880,A2_11,0.019
,,00478.186720,D1_24,0.016
,,00478.199200,A4_34,0.034
,,00478.213760,C6_43,0.074
,,00478.216800,D1_33,0.038
,,00478.236960,C6_32,0.022
,,00478.259200,B4_13,0.024
,,00478.263840,D1_33,0.039
,,00478.286720,D2_31,0.025
,,00478.295040,A4_44,0.062
,,00478.302960,C6_32,0.023
,,00478.305440,C6_32,0.017
,,00478.326160,D1_22,0.043
,,00478.329840,D1_23,0.02
,,00478.340080,A5_44,0.028
,,00478.351040,C6_42,0.072
,,00478.371920,C6_32,0.02
,,00478.375200,C4_14,0.039
,,00478.395920,A3_11,0.023
,,00478.403600,B1_31,0.024
,,00478.408800,D5_21,0.021
,,00478.411520,D5_31,0.012
,,00478.412880,D5_21,0.014
,,00478.414000,D5_31,0.019
,,00478.419920,B1_31,0.028
,,00478.424160,D5_31,0.013
,,00478.426960,D5_21,0.023
,,00478.430240,D5_31,0.012
,,00478.437600,D5_21,0.019
,,00478.439760,B3_42,0.04
,,00478.454000,A3_11,0.024
,,00478.458960,D5_21,0.024
,,00478.459280,D5_31,0.016
,,00478.461520,C4_14,0.038
,,00478.464080,D5_21,0.014
,,00478.464480,D5_31,0.023
,,00478.466880,D2_31,0.035
,,00478.467040,D5_31,0.016
,,00478.467520,D5_34,0.02
,,00478.468960,D5_21,0.022
,,00478.471040,B3_42,0.035
,,00478.471920,D5_31,0.015
,,00478.474320,D5_21,0.016
,,00478.476000,A1_32,0.093
,,00478.492240,D5_21,0.017
,,00478.500320,D5_31,0.014
,,00478.503120,A3_11,0.025
,,00478.503280,D5_31,0.015
,,00478.505920,D5_21,0.022
,,00478.511280,D5_21,0.024
,,00478.518800,D5_21,0.021
,,00478.520400,D5_31,0.012
,,00478.522560,D5_21,0.012
,,00478.523680,D5_31,0.015
,,00478.525280,D5_21,0.016
,,00478.539440,D5_21,0.009
,,00478.542560,B6_13,0.032
,,00478.542960,D5_31,0.009
,,00478.548000,B3_22,0.017
,,00478.549440,B3_23,0.02
,,00478.563600,D5_21,0.015
,,00478.578080,C6_22,0.021
,,00478.579120,D5_31,0.013
,,00478.606560,D5_31,0.015
,,00478.606720,B3_42,0.034
,,00478.606880,D5_21,0.016
,,00478.609600,C1_44,0.086
,,00478.610800,D5_31,0.012
,,00478.653280,D1_33,0.031
,,00478.679360,D6_43,0.024
,,00478.685200,D5_31,0.011
,,00478.686720,D1_33,0.029
,,00478.688800,B3_44,0.028
,,00478.697200,B6_23,0.024
,,00478.719360,C1_44,0.04
,,00478.720640,B3_34,0.035
,,00478.726880,D1_33,0.032
,,00478.730560,D5_21,0.021
,,00478.737040,D5_31,0.014
,,00478.737200,D5_21,0.018
,,00478.739840,D5_21,0.019
,,00478.740000,D5_31,0.015
,,00478.744320,D5_21,0.016
,,00478.746560,C6_42,0.029
,,00478.747920,D5_31,0.013
,,00478.752880,D5_31,0.01
,,00478.760480,A4_22,0.026
,,00478.780560,B5_32,0.027
,,00478.805040,D1_33,0.045
,,00478.808400,A2_11,0.026
,,00478.812960,D1_22,0.042
,,00478.829600,D2_31,0.025
,,00478.855760,A4_43,0.02
,,00478.860480,B5_32,0.085
,,00478.869120,D5_21,0.016
,,00478.870400,D5_31,0.011
,,00478.872240,D5_21,0.024
,,00478.872880,D5_31,0.019
,,00478.874720,D5_21,0.016
,,00478.891600,D5_31,0.015
,,00478.912800,C6_42,0.022
,,00478.940000,A1_32,0.024
,,00478.948880,C6_43,0.023
,,00478.969280,D1_22,0.033
,,00478.975520,D1_33,0.047
,,00479.023040,D2_31,0.025
,,00479.027600,D1_33,0.034
,,00479.030800,D5_21,0.019
,,00479.031840,A1_21,0.034
,,00479.033040,D5_31,0.012
,,00479.034880,A1_32,0.089
,,00479.035040,A5_44,0.023
,,00479.035680,D5_21,0.031
,,00479.035680,D5_31,0.012
,,00479.041200,C6_22,0.023
,,00479.049920,B5_33,0.024
,,00479.104800,C6_44,0.036
,,00479.121600,D3_42,0.013
,,00479.125040,B6_23,0.02
,,00479.197840,D5_31,0.013
,,00479.198080,C6_44,0.036
,,00479.201760,D5_21,0.014
,,00479.210160,C5_31,0.021
,,00479.217920,D1_33,0.045
,,00479.232320,D1_22,0.04
,,00479.247840,A3_32,0.026
,,00479.250560,D1_34,0.018
,,00479.297120,C4_14,0.036
,,00479.328480,D1_13,0.022
,,00479.340400,A3_11,0.031
,,00479.350240,C5_31,0.024
,,00479.351440,B5_22,0.024
,,00479.359520,A4_44,0.068
,,00479.371200,B3_43,0.027
,,00479.386560,C6_21,0.016
,,00479.425760,D3_34,0.034
,,00479.451360,D5_31,0.013
,,00479.454720,C1_44,0.059
,,00479.472800,C6_32,0.016
,,00479.476800,A3_33,0.024
,,00479.496080,A3_33,0.025
,,00479.497440,B5_23,0.021
,,00479.502080,C6_22,0.028
,,00479.511680,C5_32,0.019
,,00479.525040,B5_33,0.028
,,00479.532320,A3_12,0.022
,,00479.542640,A4_11,0.042
,,00479.543680,C6_42,0.024
,,00479.546240,C2_32,0.027
,,00479.548000,A2_13,0.019
,,00479.548320,D3_12,0.032
,,00479.551360,C6_22,0.035
,,00479.570480,D3_34,0.033
,,00479.575760,C1_44,0.085
,,00479.578320,B3_43,0.027
,,00479.583200,A1_32,0.093
,,00479.604960,D6_34,0.028
,,00479.613600,A3_32,0.021
,,00479.613600,D1_23,0.017
,,00479.616320,A2_13,0.016
,,00479.618480,D3_43,0.05
,,00479.635120,C6_43,0.023
,,00479.641280,D1_23,0.021
,,00479.685440,D2_31,0.023
,,00479.687280,B6_23,0.021
,,00479.700800,D4_42,0.023
,,00479.723840,A4_42,0.022
,,00479.724960,B5_32,0.037
,,00479.734000,B1_31,0.02
,,00479.745680,D2_31,0.023
,,00479.750960,C1_44,0.105
,,00479.770720,D2_31,0.023
,,00479.782080,D1_22,0.044
,,00479.786320,C6_43,0.071
,,00479.790480,D1_22,0.03
,,00479.843600,C1_44,0.023
,,00479.848960,D3_13,0.026
,,00479.885600,D1_34,0.018
,,00479.892000,C4_12,0.053
,,00479.896000,C1_44,0.104
,,00479.896560,D2_31,0.028
,,00479.932800,B5_32,0.031
,,00479.946880,A3_33,0.035
,,00479.951200,A5_44,0.03
,,00479.972400,D2_31,0.031
,,00479.999920,A3_33,0.029
,,00480.065760,A3_33,0.037
,,00480.090560,D6_32,0.023
,,00480.092880,D1_33,0.077
,,00480.129680,D3_12,0.034
,,00480.150480,A3_33,0.034
,,00480.156480,A4_44,0.022
,,00480.172960,C6_31,0.02
,,00480.191040,A4_44,0.028
,,00480.191760,B3_34,0.032
,,00480.214640,A3_33,0.03
,,00480.214800,A3_42,0.02
,,00480.236720,D5_31,0.012
,,00480.239280,A1_21,0.039
,,00480.242160,A3_33,0.026
,,00480.244960,A1_32,0.094
,,00480.248160,C5_43,0.018
,,00480.251520,C4_12,0.05
,,00480.252160,B3_22,0.02
,,00480.280480,D1_22,0.044
,,00480.300560,C4_12,0.04
,,00480.307040,A3_33,0.025
,,00480.318000,A4_44,0.027
,,00480.340720,B5_32,0.049
,,00480.368640,C6_42,0.02
,,00480.381120,A3_33,0.031
,,00480.388880,A3_31,0.033
,,00480.410160,A3_11,0.028
,,00480.454640,A3_33,0.026
,,00480.468240,C6_43,0.032
,,00480.470480,A4_44,0.023
,,00480.495840,A3_33,0.027
,,00480.507440,B3_44,0.027
,,00480.516080,C6_31,0.023
,,00480.524400,D3_44,0.024
,,00480.533280,D1_34,0.019
,,00480.559920,C6_22,0.026
,,00480.565360,D1_34,0.026
,,00480.571760,D1_24,0.015
,,00480.589680,B5_23,0.024
,,00480.598400,A3_33,0.033
,,00480.599120,B6_23,0.023
,,00480.614240,C6_43,0.037
,,00480.620000,B5_23,0.02
,,00480.631440,C6_22,0.034
,,00480.634720,D1_13,0.022
,,00480.636240,D1_34,0.02
,,00480.645360,D1_24,0.016
,,00480.650720,A3_33,0.034
,,00480.662080,C6_43,0.034
,,00480.663600,D1_22,0.042
,,00480.665520,C6_22,0.03
,,00480.688880,D3_43,0.033
,,00480.692240,B1_31,0.025
,,00480.703760,D1_13,0.023
,,00480.707280,C6_43,0.032
,,00480.724720,B5_32,0.024
,,00480.725840,D1_24,0.016
,,00480.728080,A1_21,0.048
,,00480.741440,B3_13,0.029
,,00480.756560,C1_34,0.033
,,00480.759840,B1_42,0.015
,,00480.765920,A2_11,0.018
,,00480.778240,A3_33,0.04
,,00480.778400,A3_32,0.028
,,00480.779600,D1_24,0.015
,,00480.781600,C6_42,0.03
,,00480.816880,D1_44,0.011
,,00480.817920,D1_22,0.033
,,00480.822880,D4_42,0.021
,,00480.825840,A5_44,0.025
,,00480.834800,A4_44,0.027
,,00480.844160,C1_33,0.017
,,00480.845120,C6_43,0.024
,,00480.861840,C4_12,0.045
,,00480.865520,D1_34,0.018
,,00480.894480,D1_34,0.023
,,00480.947920,A4_44,0.024
,,00480.977760,D1_33,0.026
,,00480.983520,C6_42,0.021
,,00480.993600,A1_32,0.049
,,00481.017600,C1_44,0.081
,,00481.020400,A3_42,0.021
,,00481.027760,A3_22,0.027
,,00481.033440,D5_31,0.011
,,00481.036160,D3_34,0.032
,,00481.040560,B6_42,0.026
,,00481.050640,C6_44,0.037
,,00481.069520,A1_21,0.035
,,00481.073280,D1_33,0.039
,,00481.084080,C6_31,0.021
,,00481.099920,A1_31,0.022
,,00481.140160,A3_22,0.018
,,00481.155760,C4_22,0.025
,,00481.159520,A3_32,0.022
,,00481.163200,C6_31,0.029
,,00481.179040,C6_31,0.022
,,00481.216320,C6_31,0.024
,,00481.216480,D1_33,0.047
,,00481.227360,A2_11,0.013
,,00481.257680,D1_34,0.015
,,00481.271520,A4_44,0.074
,,00481.287040,A4_11,0.047
,,00481.335120,C6_22,0.019
,,00481.365680,A3_21,0.035
,,00481.378640,D6_43,0.032
,,00481.388560,C6_22,0.021
,,00481.416320,A2_11,0.024
,,00481.441040,C6_22,0.021
,,00481.471040,D1_33,0.043
,,00481.504640,A3_21,0.025
,,00481.510800,C6_22,0.018
