Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,534.27176,B5_33,0.028,,,,,,,,,,,,,,,,,,,,
,,534.27336,B5_34,0.025,,,,,,,,,,,,,,,,,,,,
,,534.27448,B5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,534.27528,B5_33,0.031,,,,,,,,,,,,,,,,,,,,
,,534.27872,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.27968,B5_24,0.015,,,,,,,,,,,,,,,,,,,,
,,534.27992,B5_32,0.04,,,,,,,,,,,,,,,,,,,,
,,534.2804,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,534.28112,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,534.2816,C2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,534.282,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.28232,B5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,534.28296,B5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,534.28504,B5_21,0.02,,,,,,,,,,,,,,,,,,,,
,,534.28584,B5_22,0.032,,,,,,,,,,,,,,,,,,,,
,,534.28664,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.28688,B5_23,0.03,,,,,,,,,,,,,,,,,,,,
,,534.28936,B5_32,0.032,,,,,,,,,,,,,,,,,,,,
,,534.28968,B5_33,0.022,,,,,,,,,,,,,,,,,,,,
,,534.2908,A3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,534.2908,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.29216,B5_22,0.047,,,,,,,,,,,,,,,,,,,,
,,534.29264,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,534.29456,B5_34,0.021,,,,,,,,,,,,,,,,,,,,
,,534.29536,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.2956,B5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,534.2964,B5_33,0.022,,,,,,,,,,,,,,,,,,,,
,,534.29664,B5_22,0.031,,,,,,,,,,,,,,,,,,,,
,,534.29808,B5_34,0.033,,,,,,,,,,,,,,,,,,,,
,,534.2984,B5_24,0.017,,,,,,,,,,,,,,,,,,,,
,,534.2988,B5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,534.30088,B5_24,0.016,,,,,,,,,,,,,,,,,,,,
,,534.30112,B5_34,0.032,,,,,,,,,,,,,,,,,,,,
,,534.30128,B5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,534.30424,B5_22,0.036,,,,,,,,,,,,,,,,,,,,
,,534.30496,B5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,534.30544,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,534.30576,B5_32,0.034,,,,,,,,,,,,,,,,,,,,
,,534.306,B5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,534.30664,B5_34,0.027,,,,,,,,,,,,,,,,,,,,
,,534.3088,B5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,534.30912,B5_31,0.038,,,,,,,,,,,,,,,,,,,,
,,534.30944,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,534.3108,B5_43,0.024,,,,,,,,,,,,,,,,,,,,
,,534.31088,B5_32,0.039,,,,,,,,,,,,,,,,,,,,
,,534.3124,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,534.31416,B5_33,0.042,,,,,,,,,,,,,,,,,,,,
,,534.31464,B5_32,0.046,,,,,,,,,,,,,,,,,,,,
,,534.31488,B5_43,0.022,,,,,,,,,,,,,,,,,,,,
,,534.3156,B5_34,0.032,,,,,,,,,,,,,,,,,,,,
,,534.3164,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,534.31784,B5_22,0.035,,,,,,,,,,,,,,,,,,,,
,,534.31808,B5_32,0.034,,,,,,,,,,,,,,,,,,,,
,,534.31832,B5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,534.3184,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.31928,B5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,534.32048,B5_22,0.07,,,,,,,,,,,,,,,,,,,,
,,534.32056,B5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,534.3224,B5_32,0.033,,,,,,,,,,,,,,,,,,,,
,,534.32264,B5_31,0.032,,,,,,,,,,,,,,,,,,,,
,,534.32288,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.32448,B5_24,0.018,,,,,,,,,,,,,,,,,,,,
,,534.32512,B5_32,0.032,,,,,,,,,,,,,,,,,,,,
,,534.32528,B5_22,0.037,,,,,,,,,,,,,,,,,,,,
,,534.3256,B5_34,0.037,,,,,,,,,,,,,,,,,,,,
,,534.3264,B5_21,0.022,,,,,,,,,,,,,,,,,,,,
,,534.32664,B5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,534.32784,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,534.32952,B5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,534.32976,B5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,534.33032,B5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,534.33032,B5_33,0.017,,,,,,,,,,,,,,,,,,,,
,,534.3308,B5_34,0.037,,,,,,,,,,,,,,,,,,,,
,,534.33264,B5_33,0.026,,,,,,,,,,,,,,,,,,,,
,,534.33264,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,534.33376,D3_43,0.015,,,,,,,,,,,,,,,,,,,,
,,534.33496,B5_34,0.027,,,,,,,,,,,,,,,,,,,,
,,534.33536,D2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,534.33592,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,534.33696,B5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,534.33704,B5_24,0.019,,,,,,,,,,,,,,,,,,,,
,,534.33752,B5_34,0.039,,,,,,,,,,,,,,,,,,,,
,,534.33752,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.33896,C1_33,0.018,,,,,,,,,,,,,,,,,,,,
,,534.33944,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.33976,B5_22,0.025,,,,,,,,,,,,,,,,,,,,
,,534.34,A4_24,0.016,,,,,,,,,,,,,,,,,,,,
,,534.34,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,534.34144,B5_24,0.02,,,,,,,,,,,,,,,,,,,,
,,534.342,B5_22,0.026,,,,,,,,,,,,,,,,,,,,
,,534.34264,B5_23,0.029,,,,,,,,,,,,,,,,,,,,
,,534.34264,B5_42,0.029,,,,,,,,,,,,,,,,,,,,
,,534.34296,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,534.3432,B5_34,0.025,,,,,,,,,,,,,,,,,,,,
,,534.34368,B5_32,0.028,,,,,,,,,,,,,,,,,,,,
,,534.34384,C1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,534.34424,B5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,534.34504,B5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,534.34544,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,534.34592,B5_34,0.025,,,,,,,,,,,,,,,,,,,,
,,534.34608,A5_33,0.013,,,,,,,,,,,,,,,,,,,,
,,534.34608,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,534.34648,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,534.34672,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,534.34864,B5_22,0.068,,,,,,,,,,,,,,,,,,,,
,,534.34896,C1_23,0.026,,,,,,,,,,,,,,,,,,,,
,,534.34936,A5_33,0.019,,,,,,,,,,,,,,,,,,,,
,,534.34936,B5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,534.35016,B5_34,0.04,,,,,,,,,,,,,,,,,,,,
,,534.35024,B5_33,0.023,,,,,,,,,,,,,,,,,,,,
,,534.35056,B5_42,0.028,,,,,,,,,,,,,,,,,,,,
,,534.35192,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.35328,B5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,534.35368,B5_34,0.033,,,,,,,,,,,,,,,,,,,,
,,534.35632,B5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,534.35648,B5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,534.35672,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,534.3572,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,534.3592,B5_32,0.039,,,,,,,,,,,,,,,,,,,,
,,534.36048,B5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,534.36072,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.36144,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,534.3616,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,534.36288,B5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,534.36592,B5_23,0.04,,,,,,,,,,,,,,,,,,,,
,,534.36712,B5_33,0.042,,,,,,,,,,,,,,,,,,,,
,,534.36752,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.36808,B5_34,0.027,,,,,,,,,,,,,,,,,,,,
,,534.3692,B5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,534.3696,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,534.3696,B5_32,0.026,,,,,,,,,,,,,,,,,,,,
,,534.3724,B5_34,0.027,,,,,,,,,,,,,,,,,,,,
,,534.37272,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,534.37344,B5_33,0.038,,,,,,,,,,,,,,,,,,,,
,,534.37424,B5_22,0.034,,,,,,,,,,,,,,,,,,,,
,,534.3756,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.37608,D3_44,0.013,,,,,,,,,,,,,,,,,,,,
,,534.3764,B5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,534.37712,B5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,534.37784,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,534.37872,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.3792,B5_32,0.029,,,,,,,,,,,,,,,,,,,,
,,534.37952,B5_22,0.037,,,,,,,,,,,,,,,,,,,,
,,534.38152,B5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,534.38264,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.38328,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.38408,B5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,534.38432,B5_32,0.044,,,,,,,,,,,,,,,,,,,,
,,534.38448,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.38472,B1_34,0.02,,,,,,,,,,,,,,,,,,,,
,,534.38472,B5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,534.3856,B5_22,0.057,,,,,,,,,,,,,,,,,,,,
,,534.38672,B5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,534.38696,B5_23,0.028,,,,,,,,,,,,,,,,,,,,
,,534.38752,B5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,534.38808,B5_22,0.03,,,,,,,,,,,,,,,,,,,,
,,534.3884,D2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,534.38952,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.39,B5_23,0.034,,,,,,,,,,,,,,,,,,,,
,,534.3928,B5_22,0.032,,,,,,,,,,,,,,,,,,,,
,,534.39296,B5_34,0.049,,,,,,,,,,,,,,,,,,,,
,,534.39312,B5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,534.39456,B5_33,0.02,,,,,,,,,,,,,,,,,,,,
,,534.39496,B5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,534.39504,B5_42,0.022,,,,,,,,,,,,,,,,,,,,
,,534.39616,B5_24,0.011,,,,,,,,,,,,,,,,,,,,
,,534.3968,B5_23,0.03,,,,,,,,,,,,,,,,,,,,
,,534.39832,B5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,534.39848,B5_22,0.028,,,,,,,,,,,,,,,,,,,,
,,534.39936,B5_24,0.016,,,,,,,,,,,,,,,,,,,,
,,534.39992,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,534.40032,B5_34,0.04,,,,,,,,,,,,,,,,,,,,
,,534.40112,B5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,534.40136,B5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,534.40392,B5_34,0.022,,,,,,,,,,,,,,,,,,,,
,,534.40456,B5_23,0.04,,,,,,,,,,,,,,,,,,,,
,,534.40464,B5_43,0.026,,,,,,,,,,,,,,,,,,,,
,,534.40512,B5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,534.40624,B5_32,0.038,,,,,,,,,,,,,,,,,,,,
,,534.40712,B5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,534.40816,A4_33,0.02,,,,,,,,,,,,,,,,,,,,
,,534.40824,B5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,534.4096,B5_34,0.034,,,,,,,,,,,,,,,,,,,,
,,534.40976,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,534.40992,D3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,534.41088,B5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,534.41104,B5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,534.41128,D3_44,0.013,,,,,,,,,,,,,,,,,,,,
,,534.41304,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.41496,B5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,534.41536,B5_33,0.031,,,,,,,,,,,,,,,,,,,,
,,534.41568,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.41688,B5_32,0.031,,,,,,,,,,,,,,,,,,,,
,,534.41784,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,534.41904,B5_33,0.029,,,,,,,,,,,,,,,,,,,,
,,534.42128,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,534.42192,B5_24,0.019,,,,,,,,,,,,,,,,,,,,
,,534.42208,B5_23,0.029,,,,,,,,,,,,,,,,,,,,
,,534.42216,C1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,534.4224,B5_33,0.046,,,,,,,,,,,,,,,,,,,,
,,534.42408,B5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,534.42472,B5_22,0.081,,,,,,,,,,,,,,,,,,,,
,,534.42544,B5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,534.426,B5_34,0.038,,,,,,,,,,,,,,,,,,,,
,,534.42648,B5_33,0.029,,,,,,,,,,,,,,,,,,,,
,,534.42712,B5_32,0.042,,,,,,,,,,,,,,,,,,,,
,,534.42792,B5_22,0.041,,,,,,,,,,,,,,,,,,,,
,,534.42928,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.42992,B5_32,0.031,,,,,,,,,,,,,,,,,,,,
,,534.43,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,534.43016,B5_33,0.017,,,,,,,,,,,,,,,,,,,,
,,534.43032,B5_34,0.026,,,,,,,,,,,,,,,,,,,,
,,534.43112,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,534.43136,B5_43,0.022,,,,,,,,,,,,,,,,,,,,
,,534.43208,B5_31,0.025,,,,,,,,,,,,,,,,,,,,
,,534.43328,B5_24,0.013,,,,,,,,,,,,,,,,,,,,
,,534.43336,B5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,534.43384,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.43432,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,534.43608,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.43624,B5_42,0.021,,,,,,,,,,,,,,,,,,,,
,,534.43712,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,534.4376,B5_34,0.041,,,,,,,,,,,,,,,,,,,,
,,534.43872,B5_23,0.041,,,,,,,,,,,,,,,,,,,,
,,534.43976,B5_32,0.028,,,,,,,,,,,,,,,,,,,,
,,534.44016,B5_22,0.031,,,,,,,,,,,,,,,,,,,,
,,534.44128,B5_33,0.04,,,,,,,,,,,,,,,,,,,,
,,534.4424,B5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,534.44272,B5_34,0.034,,,,,,,,,,,,,,,,,,,,
,,534.444,B5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,534.4464,B5_23,0.032,,,,,,,,,,,,,,,,,,,,
,,534.44704,B5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,534.44792,B5_34,0.037,,,,,,,,,,,,,,,,,,,,
,,534.45008,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,534.45072,B5_34,0.049,,,,,,,,,,,,,,,,,,,,
,,534.45184,B5_42,0.023,,,,,,,,,,,,,,,,,,,,
,,534.45208,B5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,534.45288,B5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,534.45288,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,534.45312,A4_33,0.019,,,,,,,,,,,,,,,,,,,,
,,534.45328,B5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,534.45344,B5_22,0.035,,,,,,,,,,,,,,,,,,,,
,,534.4536,B5_24,0.017,,,,,,,,,,,,,,,,,,,,
,,534.45368,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,534.45512,B5_23,0.056,,,,,,,,,,,,,,,,,,,,
,,534.4556,C2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,534.45672,B5_33,0.04,,,,,,,,,,,,,,,,,,,,
,,534.45688,B5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,534.45792,B5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,534.45904,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.45944,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,534.46016,B5_23,0.035,,,,,,,,,,,,,,,,,,,,
,,534.46088,B5_22,0.051,,,,,,,,,,,,,,,,,,,,
,,534.46224,B5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,534.4632,B5_34,0.019,,,,,,,,,,,,,,,,,,,,
,,534.46368,B5_22,0.061,,,,,,,,,,,,,,,,,,,,
,,534.46408,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,534.46472,B5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,534.46472,B5_33,0.05,,,,,,,,,,,,,,,,,,,,
,,534.46592,B5_31,0.038,,,,,,,,,,,,,,,,,,,,
,,534.46704,B5_23,0.038,,,,,,,,,,,,,,,,,,,,
,,534.46768,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.46808,B5_43,0.023,,,,,,,,,,,,,,,,,,,,
,,534.46824,B5_24,0.017,,,,,,,,,,,,,,,,,,,,
,,534.4692,B5_22,0.027,,,,,,,,,,,,,,,,,,,,
,,534.47088,B5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,534.47184,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,534.47208,B5_34,0.034,,,,,,,,,,,,,,,,,,,,
,,534.47232,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.47256,B5_23,0.035,,,,,,,,,,,,,,,,,,,,
,,534.47544,B5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,534.47632,B5_33,0.026,,,,,,,,,,,,,,,,,,,,
,,534.47688,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.47784,B5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,534.47872,B5_23,0.061,,,,,,,,,,,,,,,,,,,,
,,534.4796,B5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,534.4796,B5_32,0.035,,,,,,,,,,,,,,,,,,,,
,,534.47968,B5_34,0.031,,,,,,,,,,,,,,,,,,,,
,,534.48,B5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,534.48104,B5_33,0.034,,,,,,,,,,,,,,,,,,,,
,,534.48176,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,534.48248,B5_34,0.033,,,,,,,,,,,,,,,,,,,,
,,534.4844,D3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,534.48704,B5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,534.48728,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.48864,B5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,534.49024,B5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,534.49072,B5_33,0.04,,,,,,,,,,,,,,,,,,,,
,,534.49248,B5_32,0.032,,,,,,,,,,,,,,,,,,,,
,,534.49272,B5_42,0.021,,,,,,,,,,,,,,,,,,,,
,,534.49336,B5_23,0.06,,,,,,,,,,,,,,,,,,,,
,,534.49376,B5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,534.49392,B5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,534.49632,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,534.49672,B5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,534.4972,B5_34,0.035,,,,,,,,,,,,,,,,,,,,
,,534.49816,B5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,534.49896,B5_32,0.035,,,,,,,,,,,,,,,,,,,,
,,534.50096,B5_33,0.036,,,,,,,,,,,,,,,,,,,,
,,534.50264,B5_34,0.029,,,,,,,,,,,,,,,,,,,,
,,534.50384,B5_22,0.059,,,,,,,,,,,,,,,,,,,,
,,534.50432,B5_32,0.033,,,,,,,,,,,,,,,,,,,,
,,534.50608,B5_34,0.032,,,,,,,,,,,,,,,,,,,,
,,534.50712,B5_31,0.03,,,,,,,,,,,,,,,,,,,,
,,534.50768,A6_34,0.042,,,,,,,,,,,,,,,,,,,,
,,534.50776,B5_22,0.045,,,,,,,,,,,,,,,,,,,,
,,534.5088,B5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,534.50888,C1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,534.5096,C2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,534.50984,B5_33,0.038,,,,,,,,,,,,,,,,,,,,
,,534.51152,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.51224,B5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,534.51256,B5_34,0.023,,,,,,,,,,,,,,,,,,,,
,,534.51336,B5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,534.5136,B5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,534.51464,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,534.5148,B5_23,0.032,,,,,,,,,,,,,,,,,,,,
,,534.51584,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.51712,B5_34,0.028,,,,,,,,,,,,,,,,,,,,
,,534.5172,B5_24,0.015,,,,,,,,,,,,,,,,,,,,
,,534.51808,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.51864,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.5188,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,534.51952,B5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,534.5204,B5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,534.52216,B5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,534.52216,B5_42,0.022,,,,,,,,,,,,,,,,,,,,
,,534.52256,B5_32,0.039,,,,,,,,,,,,,,,,,,,,
,,534.52296,A4_34,0.026,,,,,,,,,,,,,,,,,,,,
,,534.52304,B5_23,0.034,,,,,,,,,,,,,,,,,,,,
,,534.52544,B5_33,0.028,,,,,,,,,,,,,,,,,,,,
,,534.52592,B5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,534.52632,B5_23,0.028,,,,,,,,,,,,,,,,,,,,
,,534.52632,B5_43,0.024,,,,,,,,,,,,,,,,,,,,
,,534.52664,B5_31,0.035,,,,,,,,,,,,,,,,,,,,
,,534.52736,B5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,534.52752,B5_22,0.043,,,,,,,,,,,,,,,,,,,,
,,534.52752,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.52856,B5_24,0.016,,,,,,,,,,,,,,,,,,,,
,,534.52912,D2_31,0.019,,,,,,,,,,,,,,,,,,,,
,,534.5292,B5_31,0.031,,,,,,,,,,,,,,,,,,,,
,,534.53032,B5_33,0.03,,,,,,,,,,,,,,,,,,,,
,,534.53208,B5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,534.53232,B5_22,0.038,,,,,,,,,,,,,,,,,,,,
,,534.53256,B5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,534.534,B5_33,0.02,,,,,,,,,,,,,,,,,,,,
,,534.53456,B5_32,0.035,,,,,,,,,,,,,,,,,,,,
,,534.53504,B5_34,0.031,,,,,,,,,,,,,,,,,,,,
,,534.5352,B5_23,0.041,,,,,,,,,,,,,,,,,,,,
,,534.53632,B5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,534.53744,B5_33,0.023,,,,,,,,,,,,,,,,,,,,
,,534.5376,B5_42,0.02,,,,,,,,,,,,,,,,,,,,
,,534.53816,B5_22,0.063,,,,,,,,,,,,,,,,,,,,
,,534.53816,B5_34,0.033,,,,,,,,,,,,,,,,,,,,
,,534.5388,B5_32,0.028,,,,,,,,,,,,,,,,,,,,
,,534.54216,B5_33,0.044,,,,,,,,,,,,,,,,,,,,
,,534.54304,B5_42,0.026,,,,,,,,,,,,,,,,,,,,
,,534.54384,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.54424,B5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,534.54448,B5_32,0.025,,,,,,,,,,,,,,,,,,,,
,,534.5464,B5_34,0.027,,,,,,,,,,,,,,,,,,,,
,,534.54808,B5_31,0.029,,,,,,,,,,,,,,,,,,,,
,,534.54824,B5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,534.54904,B5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,534.55032,B5_31,0.028,,,,,,,,,,,,,,,,,,,,
,,534.55064,B5_22,0.05,,,,,,,,,,,,,,,,,,,,
,,534.55104,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,534.55192,B5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,534.55216,D3_34,0.017,,,,,,,,,,,,,,,,,,,,
,,534.55232,B5_33,0.039,,,,,,,,,,,,,,,,,,,,
,,534.5532,B5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,534.554,B5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,534.55456,B5_32,0.033,,,,,,,,,,,,,,,,,,,,
,,534.55656,B5_24,0.021,,,,,,,,,,,,,,,,,,,,
,,534.5568,B5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,534.55976,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,534.56032,B5_31,0.041,,,,,,,,,,,,,,,,,,,,
,,534.56104,B5_24,0.015,,,,,,,,,,,,,,,,,,,,
,,534.5624,B5_23,0.032,,,,,,,,,,,,,,,,,,,,
,,534.56248,B5_32,0.032,,,,,,,,,,,,,,,,,,,,
,,534.56296,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,534.56464,B5_21,0.021,,,,,,,,,,,,,,,,,,,,
,,534.5648,B5_22,0.023,,,,,,,,,,,,,,,,,,,,
,,534.5648,B5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,534.56544,B5_34,0.034,,,,,,,,,,,,,,,,,,,,
,,534.56592,B5_42,0.026,,,,,,,,,,,,,,,,,,,,
,,534.56632,B5_33,0.04,,,,,,,,,,,,,,,,,,,,
