Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,236.82632,A6_21,0.016,,,,,,,,,,,,,,,,,,,,
,,236.88632,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,236.9664,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,237.09288,B1_14,0.019,,,,,,,,,,,,,,,,,,,,
,,237.09392,A6_11,0.022,,,,,,,,,,,,,,,,,,,,
,,237.28912,C4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,237.36112,A5_13,0.014,,,,,,,,,,,,,,,,,,,,
,,237.41328,A6_21,0.019,,,,,,,,,,,,,,,,,,,,
,,237.55856,A4_44,0.013,,,,,,,,,,,,,,,,,,,,
,,237.60584,B1_11,0.023,,,,,,,,,,,,,,,,,,,,
,,237.62096,A5_34,0.015,,,,,,,,,,,,,,,,,,,,
,,237.63,A6_21,0.015,,,,,,,,,,,,,,,,,,,,
,,237.64552,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,237.72592,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,237.93536,B1_14,0.022,,,,,,,,,,,,,,,,,,,,
,,237.99984,A5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,237.99992,A5_31,0.021,,,,,,,,,,,,,,,,,,,,
,,238.14648,A5_32,0.011,,,,,,,,,,,,,,,,,,,,
,,238.1468,A5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,238.23784,A4_12,0.026,,,,,,,,,,,,,,,,,,,,
,,238.30624,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,238.38672,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,238.40144,C4_24,0.02,,,,,,,,,,,,,,,,,,,,
,,238.43856,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,238.4956,C4_24,0.018,,,,,,,,,,,,,,,,,,,,
,,238.51056,B3_44,0.016,,,,,,,,,,,,,,,,,,,,
,,238.51192,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,238.55376,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,238.57624,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,238.59784,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,238.61136,A6_21,0.014,,,,,,,,,,,,,,,,,,,,
,,238.6176,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,238.63336,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,238.6512,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,238.67056,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,238.69024,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,238.7096,D6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,238.71376,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,238.73624,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,238.75792,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,238.80328,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,238.8564,A4_41,0.009,,,,,,,,,,,,,,,,,,,,
,,238.85664,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,238.88536,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,238.96224,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,238.99336,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,239.03152,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,239.0428,B1_31,0.013,,,,,,,,,,,,,,,,,,,,
,,239.0648,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,239.09776,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,239.13536,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,239.15456,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,239.18568,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,239.232,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,239.29232,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,239.35376,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,239.4996,A4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,239.84776,C4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,239.94248,C4_24,0.016,,,,,,,,,,,,,,,,,,,,
,,240.09032,A5_24,0.033,,,,,,,,,,,,,,,,,,,,
,,240.11648,A5_24,0.028,,,,,,,,,,,,,,,,,,,,
,,240.13088,A5_23,0.026,,,,,,,,,,,,,,,,,,,,
,,240.32656,A6_21,0.014,,,,,,,,,,,,,,,,,,,,
,,240.34272,A4_12,0.022,,,,,,,,,,,,,,,,,,,,
,,240.35024,A6_12,0.046,,,,,,,,,,,,,,,,,,,,
,,240.35456,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,240.37368,D6_32,0.012,,,,,,,,,,,,,,,,,,,,
,,240.40064,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,240.45016,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,240.59168,D6_13,0.021,,,,,,,,,,,,,,,,,,,,
,,240.59224,D6_34,0.011,,,,,,,,,,,,,,,,,,,,
,,240.68408,A4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,240.69144,D5_31,0.013,,,,,,,,,,,,,,,,,,,,
,,240.75968,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,240.8728,D6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,240.90968,C4_11,0.02,,,,,,,,,,,,,,,,,,,,
,,240.9536,C4_11,0.017,,,,,,,,,,,,,,,,,,,,
,,240.99152,C4_11,0.019,,,,,,,,,,,,,,,,,,,,
,,241.02888,C4_11,0.018,,,,,,,,,,,,,,,,,,,,
,,241.0524,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,241.0528,A5_31,0.02,,,,,,,,,,,,,,,,,,,,
,,241.06416,C4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,241.09584,C4_11,0.018,,,,,,,,,,,,,,,,,,,,
,,241.09696,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,241.11808,C4_11,0.013,,,,,,,,,,,,,,,,,,,,
,,241.13568,C4_11,0.013,,,,,,,,,,,,,,,,,,,,
,,241.15624,A4_21,0.022,,,,,,,,,,,,,,,,,,,,
,,241.19072,C4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,241.24656,C4_11,0.017,,,,,,,,,,,,,,,,,,,,
,,241.30112,C4_11,0.015,,,,,,,,,,,,,,,,,,,,
,,241.30536,C1_32,0.02,,,,,,,,,,,,,,,,,,,,
,,241.34032,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,241.39544,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,241.39576,A5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,241.65872,D6_32,0.013,,,,,,,,,,,,,,,,,,,,
,,241.70504,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,241.70952,A5_32,0.01,,,,,,,,,,,,,,,,,,,,
,,241.7096,A5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,241.74088,B1_31,0.011,,,,,,,,,,,,,,,,,,,,
,,241.76616,A4_12,0.023,,,,,,,,,,,,,,,,,,,,
,,241.78304,B3_14,0.021,,,,,,,,,,,,,,,,,,,,
,,241.82752,D6_21,0.014,,,,,,,,,,,,,,,,,,,,
,,241.83232,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,241.89152,A5_32,0.01,,,,,,,,,,,,,,,,,,,,
,,241.89184,A5_31,0.017,,,,,,,,,,,,,,,,,,,,
,,241.89216,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,241.8944,A4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,241.938,A5_24,0.013,,,,,,,,,,,,,,,,,,,,
,,242.05632,B1_14,0.021,,,,,,,,,,,,,,,,,,,,
,,242.19584,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,242.38616,B1_13,0.01,,,,,,,,,,,,,,,,,,,,
,,242.416,A4_12,0.023,,,,,,,,,,,,,,,,,,,,
,,242.4664,B1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,242.75336,A5_32,0.011,,,,,,,,,,,,,,,,,,,,
,,242.75368,A5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,242.79224,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,242.90336,B3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,243.14136,C4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,243.16816,A4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,243.23112,B1_14,0.012,,,,,,,,,,,,,,,,,,,,
,,243.2788,D3_32,0.013,,,,,,,,,,,,,,,,,,,,
,,243.3056,A5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,243.3056,A5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,243.3064,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,243.32208,B1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,243.356,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,243.41832,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,243.42712,A4_12,0.018,,,,,,,,,,,,,,,,,,,,
,,243.4456,B1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,243.498,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,243.51152,D3_32,0.013,,,,,,,,,,,,,,,,,,,,
,,243.59784,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,243.5996,A5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,243.61272,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,243.66112,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,243.6628,A4_13,0.017,,,,,,,,,,,,,,,,,,,,
,,243.80352,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,243.82264,A5_23,0.031,,,,,,,,,,,,,,,,,,,,
,,243.86872,B2_22,0.013,,,,,,,,,,,,,,,,,,,,
,,243.92176,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,243.9428,A4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,243.96904,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,244.00368,D6_32,0.016,,,,,,,,,,,,,,,,,,,,
,,244.02592,A4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,244.05656,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,244.06592,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,244.07856,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,244.09272,B1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,244.12864,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,244.16616,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,244.16808,B1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,244.18808,A5_11,0.02,,,,,,,,,,,,,,,,,,,,
,,244.2228,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,244.27968,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,244.29432,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,244.3044,A5_13,0.011,,,,,,,,,,,,,,,,,,,,
,,244.376,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,244.39536,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,244.43672,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,244.45184,B3_14,0.015,,,,,,,,,,,,,,,,,,,,
,,244.4644,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,244.55896,A5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,244.61408,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,244.67224,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,244.72696,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,244.78296,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,244.78576,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,244.80192,B1_43,0.009,,,,,,,,,,,,,,,,,,,,
,,244.84688,B3_14,0.014,,,,,,,,,,,,,,,,,,,,
,,244.88128,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,244.9972,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,245.23328,A4_21,0.022,,,,,,,,,,,,,,,,,,,,
,,245.26128,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,245.33528,A6_11,0.022,,,,,,,,,,,,,,,,,,,,
,,245.36032,A5_13,0.011,,,,,,,,,,,,,,,,,,,,
,,245.37456,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,245.46728,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,245.50152,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,245.52232,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,245.55032,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,245.5896,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,245.62176,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,245.7284,C1_32,0.023,,,,,,,,,,,,,,,,,,,,
,,245.90408,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,245.90448,D6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,245.97952,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,246.0568,C4_12,0.011,,,,,,,,,,,,,,,,,,,,
,,246.07208,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,246.15464,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,246.16728,C1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,246.18768,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,246.19104,A5_13,0.01,,,,,,,,,,,,,,,,,,,,
,,246.20936,B1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,246.26544,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,246.40272,C4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,246.42392,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,246.43168,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,246.45632,C1_32,0.017,,,,,,,,,,,,,,,,,,,,
,,246.47464,A5_11,0.016,,,,,,,,,,,,,,,,,,,,
,,246.4764,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,246.50016,C4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,246.52992,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,246.5604,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,246.5872,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,246.6088,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,246.6284,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,246.64752,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,246.6564,C1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,246.66456,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,246.66696,A4_21,0.023,,,,,,,,,,,,,,,,,,,,
,,246.68704,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,246.71568,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,246.76048,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,246.76808,A4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,246.80192,A6_21,0.017,,,,,,,,,,,,,,,,,,,,
,,246.81776,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,246.84752,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,246.87568,B1_11,0.021,,,,,,,,,,,,,,,,,,,,
,,246.92296,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,246.96616,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,247.17552,A4_41,0.01,,,,,,,,,,,,,,,,,,,,
,,247.18368,D6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,247.20712,B3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,247.21936,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,247.40912,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,247.45464,A4_12,0.025,,,,,,,,,,,,,,,,,,,,
,,247.57256,D6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,247.6456,A4_21,0.024,,,,,,,,,,,,,,,,,,,,
,,247.65192,D3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,247.67648,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,247.68056,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,247.92336,D3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,247.93536,A4_12,0.02,,,,,,,,,,,,,,,,,,,,
,,248.12632,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,248.13328,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,248.2192,D3_32,0.011,,,,,,,,,,,,,,,,,,,,
,,248.26856,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,248.46216,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,248.61976,B2_13,0.026,,,,,,,,,,,,,,,,,,,,
,,248.73856,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,248.83608,A6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,248.91912,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,248.9484,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,248.95064,A4_21,0.021,,,,,,,,,,,,,,,,,,,,
,,249.03304,C4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,249.14216,A4_12,0.027,,,,,,,,,,,,,,,,,,,,
,,249.1464,B3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,249.16056,A4_21,0.021,,,,,,,,,,,,,,,,,,,,
,,249.27288,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,249.29624,A6_21,0.017,,,,,,,,,,,,,,,,,,,,
,,249.40952,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,249.41736,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,249.53584,A4_21,0.019,,,,,,,,,,,,,,,,,,,,
,,249.61096,B1_14,0.02,,,,,,,,,,,,,,,,,,,,
,,249.65016,D3_32,0.013,,,,,,,,,,,,,,,,,,,,
,,249.85552,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,249.86736,D6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,249.86816,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,249.8892,D6_32,0.016,,,,,,,,,,,,,,,,,,,,
,,249.93,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,250.0696,B1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,250.21536,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,250.24344,D6_23,0.025,,,,,,,,,,,,,,,,,,,,
,,250.34816,A6_11,0.021,,,,,,,,,,,,,,,,,,,,
,,250.37488,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,250.39032,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,250.41496,D6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,250.55616,B2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,250.6372,D6_32,0.014,,,,,,,,,,,,,,,,,,,,
,,250.64048,B1_14,0.017,,,,,,,,,,,,,,,,,,,,
,,250.7368,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,250.84632,C5_13,0.026,,,,,,,,,,,,,,,,,,,,
,,250.85312,C5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,250.85688,C5_11,0.017,,,,,,,,,,,,,,,,,,,,
,,250.85688,C5_12,0.016,,,,,,,,,,,,,,,,,,,,
,,250.85696,C5_21,0.021,,,,,,,,,,,,,,,,,,,,
,,250.85696,C5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,250.86384,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,250.86744,C5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,250.86752,C5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,250.8788,C5_11,0.016,,,,,,,,,,,,,,,,,,,,
,,250.87888,C5_12,0.011,,,,,,,,,,,,,,,,,,,,
,,250.87888,C5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,250.8812,C5_13,0.021,,,,,,,,,,,,,,,,,,,,
,,250.8896,C5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,250.88968,C5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,250.88976,C5_22,0.01,,,,,,,,,,,,,,,,,,,,
,,250.89872,D6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,250.9,C5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,250.91944,C1_32,0.019,,,,,,,,,,,,,,,,,,,,
,,251.05648,B1_12,0.013,,,,,,,,,,,,,,,,,,,,
,,251.084,B1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,251.10632,A5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,251.14376,D3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,251.16936,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,251.28112,A5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,251.45136,B3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,251.62688,B2_13,0.018,,,,,,,,,,,,,,,,,,,,
,,251.72952,B3_34,0.013,,,,,,,,,,,,,,,,,,,,
,,251.73712,A4_21,0.023,,,,,,,,,,,,,,,,,,,,
,,251.76728,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,251.81632,D6_32,0.015,,,,,,,,,,,,,,,,,,,,
,,251.84024,D6_11,0.019,,,,,,,,,,,,,,,,,,,,
,,251.85032,B1_14,0.014,,,,,,,,,,,,,,,,,,,,
,,251.9104,D6_11,0.025,,,,,,,,,,,,,,,,,,,,
,,251.95848,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,251.9796,D6_11,0.022,,,,,,,,,,,,,,,,,,,,
,,252.0136,B2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,252.0156,A5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,252.01584,A5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,252.016,A5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,252.02696,D6_11,0.027,,,,,,,,,,,,,,,,,,,,
,,252.094,D6_11,0.029,,,,,,,,,,,,,,,,,,,,
,,252.18544,D6_11,0.024,,,,,,,,,,,,,,,,,,,,
,,252.2184,A4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,252.26728,D6_11,0.024,,,,,,,,,,,,,,,,,,,,
,,252.31648,C4_24,0.024,,,,,,,,,,,,,,,,,,,,
,,252.32544,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,252.34728,A4_12,0.018,,,,,,,,,,,,,,,,,,,,
,,252.36016,B2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,252.37856,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,252.41968,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,252.43192,B1_43,0.01,,,,,,,,,,,,,,,,,,,,
,,252.43248,C4_24,0.018,,,,,,,,,,,,,,,,,,,,
,,252.4456,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,252.46984,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,252.47112,B2_12,0.015,,,,,,,,,,,,,,,,,,,,
,,252.49208,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,252.51112,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,252.52752,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,252.55048,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,252.55624,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,252.58288,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,252.60344,A5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,252.64384,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,252.65216,B1_31,0.012,,,,,,,,,,,,,,,,,,,,
,,252.66512,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,252.6932,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,252.71584,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,252.7592,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,252.7844,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,252.79784,A6_21,0.019,,,,,,,,,,,,,,,,,,,,
,,252.84184,B3_11,0.014,,,,,,,,,,,,,,,,,,,,
,,252.96752,A5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,253.14992,B1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,253.18928,A5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,253.18928,A5_32,0.012,,,,,,,,,,,,,,,,,,,,
,,253.25552,A5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,253.32336,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,253.46032,B1_11,0.012,,,,,,,,,,,,,,,,,,,,
,,253.51072,B1_13,0.015,,,,,,,,,,,,,,,,,,,,
,,253.68136,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,253.7312,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,253.76752,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,253.76808,A5_31,0.016,,,,,,,,,,,,,,,,,,,,
,,253.81112,B1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,253.82456,B5_21,0.011,,,,,,,,,,,,,,,,,,,,
,,253.83408,A4_13,0.022,,,,,,,,,,,,,,,,,,,,
,,253.83752,D4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,253.8804,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,253.88128,D4_11,0.018,,,,,,,,,,,,,,,,,,,,
,,253.9024,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,253.9128,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,253.94096,C4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,253.94712,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,253.97288,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,253.9856,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,254.02824,A4_13,0.018,,,,,,,,,,,,,,,,,,,,
,,254.06592,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,254.15128,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,254.2276,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,254.35584,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,254.4004,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,254.5132,B5_21,0.012,,,,,,,,,,,,,,,,,,,,
,,254.51912,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,254.52312,D6_33,0.021,,,,,,,,,,,,,,,,,,,,
,,254.58224,B1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,254.67904,B1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,254.69432,A4_41,0.01,,,,,,,,,,,,,,,,,,,,
,,254.7164,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,254.8248,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,254.87792,D6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,254.91472,B5_21,0.013,,,,,,,,,,,,,,,,,,,,
,,254.91888,A4_11,0.011,,,,,,,,,,,,,,,,,,,,
,,255.03984,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,255.05392,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,255.1104,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
