Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,2.03288,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.0344,C1_21,0.019,,,,,,,,,,,,,,,,,,,,
,,2.04384,B4_11,0.02,,,,,,,,,,,,,,,,,,,,
,,2.04584,B5_33,0.036,,,,,,,,,,,,,,,,,,,,
,,2.0536,A6_11,0.067,,,,,,,,,,,,,,,,,,,,
,,2.05408,B1_22,0.035,,,,,,,,,,,,,,,,,,,,
,,2.05488,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,2.05616,D3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,2.05792,D1_24,0.015,,,,,,,,,,,,,,,,,,,,
,,2.05832,C1_21,0.021,,,,,,,,,,,,,,,,,,,,
,,2.0588,B1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,2.06088,C5_44,0.029,,,,,,,,,,,,,,,,,,,,
,,2.06144,D1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,2.062,B4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,2.06928,C1_11,0.048,,,,,,,,,,,,,,,,,,,,
,,2.07608,A6_24,0.012,,,,,,,,,,,,,,,,,,,,
,,2.07832,D3_33,0.019,,,,,,,,,,,,,,,,,,,,
,,2.07832,D3_44,0.023,,,,,,,,,,,,,,,,,,,,
,,2.07832,D5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,2.0784,D3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,2.08232,C1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,2.08752,C3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,2.09624,C1_44,0.038,,,,,,,,,,,,,,,,,,,,
,,2.0968,B2_12,0.061,,,,,,,,,,,,,,,,,,,,
,,2.09912,B5_11,0.017,,,,,,,,,,,,,,,,,,,,
,,2.10248,B5_12,0.021,,,,,,,,,,,,,,,,,,,,
,,2.10352,B6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,2.10376,D1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,2.10672,A6_11,0.037,,,,,,,,,,,,,,,,,,,,
,,2.10992,C3_32,0.048,,,,,,,,,,,,,,,,,,,,
,,2.12184,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.12456,B1_42,0.018,,,,,,,,,,,,,,,,,,,,
,,2.1256,C3_31,0.049,,,,,,,,,,,,,,,,,,,,
,,2.13424,A6_11,0.034,,,,,,,,,,,,,,,,,,,,
,,2.13472,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.1348,B5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,2.13592,C1_44,0.023,,,,,,,,,,,,,,,,,,,,
,,2.15488,B5_44,0.045,,,,,,,,,,,,,,,,,,,,
,,2.15968,B5_44,0.025,,,,,,,,,,,,,,,,,,,,
,,2.16256,C3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,2.16504,D3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,2.17328,B5_44,0.037,,,,,,,,,,,,,,,,,,,,
,,2.17464,D3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,2.17488,B5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,2.17536,C1_22,0.027,,,,,,,,,,,,,,,,,,,,
,,2.1756,B5_12,0.039,,,,,,,,,,,,,,,,,,,,
,,2.17568,B5_44,0.035,,,,,,,,,,,,,,,,,,,,
,,2.17664,B5_33,0.032,,,,,,,,,,,,,,,,,,,,
,,2.17912,B5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,2.18312,D1_33,0.015,,,,,,,,,,,,,,,,,,,,
,,2.18448,B5_44,0.047,,,,,,,,,,,,,,,,,,,,
,,2.18776,B5_44,0.035,,,,,,,,,,,,,,,,,,,,
,,2.19088,B5_44,0.045,,,,,,,,,,,,,,,,,,,,
,,2.19088,C3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,2.19656,B5_33,0.042,,,,,,,,,,,,,,,,,,,,
,,2.19736,B5_44,0.044,,,,,,,,,,,,,,,,,,,,
,,2.19992,B5_34,0.023,,,,,,,,,,,,,,,,,,,,
,,2.20008,B5_44,0.046,,,,,,,,,,,,,,,,,,,,
,,2.2032,D6_21,0.017,,,,,,,,,,,,,,,,,,,,
,,2.20472,B5_12,0.04,,,,,,,,,,,,,,,,,,,,
,,2.21144,B2_43,0.015,,,,,,,,,,,,,,,,,,,,
,,2.21256,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,2.21288,D3_33,0.02,,,,,,,,,,,,,,,,,,,,
,,2.21304,D3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,2.21304,D3_44,0.025,,,,,,,,,,,,,,,,,,,,
,,2.21504,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,2.21664,B5_12,0.015,,,,,,,,,,,,,,,,,,,,
,,2.21736,C5_44,0.024,,,,,,,,,,,,,,,,,,,,
,,2.2176,B5_34,0.023,,,,,,,,,,,,,,,,,,,,
,,2.21944,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,2.2224,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.22272,C1_43,0.029,,,,,,,,,,,,,,,,,,,,
,,2.22376,B5_34,0.023,,,,,,,,,,,,,,,,,,,,
,,2.22512,C1_42,0.032,,,,,,,,,,,,,,,,,,,,
,,2.22568,C1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,2.23,B2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,2.23216,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.2364,C1_42,0.015,,,,,,,,,,,,,,,,,,,,
,,2.23984,D1_23,0.027,,,,,,,,,,,,,,,,,,,,
,,2.24064,B5_44,0.021,,,,,,,,,,,,,,,,,,,,
,,2.24584,C1_21,0.023,,,,,,,,,,,,,,,,,,,,
,,2.24592,B5_33,0.027,,,,,,,,,,,,,,,,,,,,
,,2.24608,C5_34,0.019,,,,,,,,,,,,,,,,,,,,
,,2.24696,C5_24,0.014,,,,,,,,,,,,,,,,,,,,
,,2.24808,B5_44,0.028,,,,,,,,,,,,,,,,,,,,
,,2.24872,A6_11,0.031,,,,,,,,,,,,,,,,,,,,
,,2.24904,C1_12,0.026,,,,,,,,,,,,,,,,,,,,
,,2.25072,B5_33,0.032,,,,,,,,,,,,,,,,,,,,
,,2.25552,C6_42,0.025,,,,,,,,,,,,,,,,,,,,
,,2.25608,C1_13,0.019,,,,,,,,,,,,,,,,,,,,
,,2.25864,D6_32,0.027,,,,,,,,,,,,,,,,,,,,
,,2.26024,C1_42,0.018,,,,,,,,,,,,,,,,,,,,
,,2.26256,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,2.26424,C1_13,0.024,,,,,,,,,,,,,,,,,,,,
,,2.26496,B5_44,0.021,,,,,,,,,,,,,,,,,,,,
,,2.2652,B1_22,0.028,,,,,,,,,,,,,,,,,,,,
,,2.26688,A6_11,0.028,,,,,,,,,,,,,,,,,,,,
,,2.26752,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,2.26968,A2_24,0.02,,,,,,,,,,,,,,,,,,,,
,,2.26976,C1_43,0.034,,,,,,,,,,,,,,,,,,,,
,,2.27144,B5_33,0.082,,,,,,,,,,,,,,,,,,,,
,,2.27232,C3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,2.27368,C1_12,0.025,,,,,,,,,,,,,,,,,,,,
,,2.27368,C2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,2.27456,C2_13,0.018,,,,,,,,,,,,,,,,,,,,
,,2.2752,C1_43,0.028,,,,,,,,,,,,,,,,,,,,
,,2.27544,B5_33,0.028,,,,,,,,,,,,,,,,,,,,
,,2.27832,C1_21,0.019,,,,,,,,,,,,,,,,,,,,
,,2.28152,B5_33,0.038,,,,,,,,,,,,,,,,,,,,
,,2.28192,D1_33,0.017,,,,,,,,,,,,,,,,,,,,
,,2.28312,C1_44,0.036,,,,,,,,,,,,,,,,,,,,
,,2.2864,B5_33,0.042,,,,,,,,,,,,,,,,,,,,
,,2.2864,C1_11,0.041,,,,,,,,,,,,,,,,,,,,
,,2.2884,C1_21,0.039,,,,,,,,,,,,,,,,,,,,
,,2.29,B5_44,0.033,,,,,,,,,,,,,,,,,,,,
,,2.29064,C1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,2.2952,B2_24,0.035,,,,,,,,,,,,,,,,,,,,
,,2.2956,B5_44,0.021,,,,,,,,,,,,,,,,,,,,
,,2.29904,C1_34,0.03,,,,,,,,,,,,,,,,,,,,
,,2.30728,B5_44,0.018,,,,,,,,,,,,,,,,,,,,
,,2.3112,C1_11,0.015,,,,,,,,,,,,,,,,,,,,
,,2.31192,A1_21,0.016,,,,,,,,,,,,,,,,,,,,
,,2.31384,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,2.31616,C1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,2.32552,B5_44,0.024,,,,,,,,,,,,,,,,,,,,
,,2.32776,C1_44,0.026,,,,,,,,,,,,,,,,,,,,
,,2.33584,C1_44,0.04,,,,,,,,,,,,,,,,,,,,
,,2.33712,B5_44,0.035,,,,,,,,,,,,,,,,,,,,
,,2.33752,D3_44,0.011,,,,,,,,,,,,,,,,,,,,
,,2.33784,D3_43,0.013,,,,,,,,,,,,,,,,,,,,
,,2.34224,D5_11,0.025,,,,,,,,,,,,,,,,,,,,
,,2.34296,D1_33,0.033,,,,,,,,,,,,,,,,,,,,
,,2.34832,B5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,2.35544,B5_33,0.038,,,,,,,,,,,,,,,,,,,,
,,2.358,C1_21,0.017,,,,,,,,,,,,,,,,,,,,
,,2.35896,C1_44,0.019,,,,,,,,,,,,,,,,,,,,
,,2.35976,B1_22,0.029,,,,,,,,,,,,,,,,,,,,
,,2.3744,B5_11,0.016,,,,,,,,,,,,,,,,,,,,
,,2.37496,B4_43,0.025,,,,,,,,,,,,,,,,,,,,
,,2.37512,B5_22,0.042,,,,,,,,,,,,,,,,,,,,
,,2.37728,B5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,2.3812,B5_44,0.055,,,,,,,,,,,,,,,,,,,,
,,2.3876,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,2.39088,B5_33,0.037,,,,,,,,,,,,,,,,,,,,
,,2.39088,D3_33,0.022,,,,,,,,,,,,,,,,,,,,
,,2.39096,D3_44,0.021,,,,,,,,,,,,,,,,,,,,
,,2.39104,D3_34,0.013,,,,,,,,,,,,,,,,,,,,
,,2.40064,D3_24,0.02,,,,,,,,,,,,,,,,,,,,
,,2.40408,D6_32,0.025,,,,,,,,,,,,,,,,,,,,
,,2.40848,D3_23,0.02,,,,,,,,,,,,,,,,,,,,
,,2.40976,D3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,2.41024,C5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,2.42632,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,2.4264,B1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,2.43888,A1_21,0.02,,,,,,,,,,,,,,,,,,,,
,,2.4396,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,2.45128,B5_44,0.033,,,,,,,,,,,,,,,,,,,,
,,2.45456,D5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,2.45552,B5_21,0.028,,,,,,,,,,,,,,,,,,,,
,,2.458,B5_44,0.042,,,,,,,,,,,,,,,,,,,,
,,2.4704,B5_34,0.015,,,,,,,,,,,,,,,,,,,,
,,2.4708,B5_43,0.012,,,,,,,,,,,,,,,,,,,,
,,2.4708,B5_44,0.035,,,,,,,,,,,,,,,,,,,,
,,2.47312,B5_33,0.034,,,,,,,,,,,,,,,,,,,,
,,2.4748,B5_12,0.036,,,,,,,,,,,,,,,,,,,,
,,2.47696,B5_44,0.055,,,,,,,,,,,,,,,,,,,,
,,2.48176,B5_44,0.048,,,,,,,,,,,,,,,,,,,,
,,2.48696,B2_12,0.062,,,,,,,,,,,,,,,,,,,,
,,2.48736,D5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,2.4896,B2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,2.49752,B5_21,0.057,,,,,,,,,,,,,,,,,,,,
,,2.49856,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,2.50608,B5_34,0.018,,,,,,,,,,,,,,,,,,,,
,,2.53048,C3_31,0.041,,,,,,,,,,,,,,,,,,,,
,,2.53128,B5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,2.53392,B5_33,0.039,,,,,,,,,,,,,,,,,,,,
,,2.56112,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,2.56632,B5_44,0.026,,,,,,,,,,,,,,,,,,,,
,,2.56768,C3_31,0.045,,,,,,,,,,,,,,,,,,,,
,,2.58472,D1_43,0.02,,,,,,,,,,,,,,,,,,,,
,,2.5932,D6_21,0.021,,,,,,,,,,,,,,,,,,,,
,,2.5956,B1_22,0.022,,,,,,,,,,,,,,,,,,,,
,,2.59728,B1_14,0.017,,,,,,,,,,,,,,,,,,,,
,,2.60272,B5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,2.60408,A2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,2.60416,A2_42,0.046,,,,,,,,,,,,,,,,,,,,
,,2.60664,A2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,2.60712,B5_22,0.041,,,,,,,,,,,,,,,,,,,,
,,2.60912,A2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,2.61032,D6_32,0.019,,,,,,,,,,,,,,,,,,,,
,,2.61128,A2_24,0.018,,,,,,,,,,,,,,,,,,,,
,,2.62064,C1_11,0.016,,,,,,,,,,,,,,,,,,,,
,,2.62728,B5_34,0.015,,,,,,,,,,,,,,,,,,,,
,,2.62952,A2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,2.64472,B5_44,0.026,,,,,,,,,,,,,,,,,,,,
,,2.64616,C2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,2.65408,C1_43,0.036,,,,,,,,,,,,,,,,,,,,
,,2.65584,B1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,2.66088,A6_11,0.032,,,,,,,,,,,,,,,,,,,,
,,2.662,D3_23,0.016,,,,,,,,,,,,,,,,,,,,
,,2.66616,B5_44,0.046,,,,,,,,,,,,,,,,,,,,
,,2.68088,D5_11,0.022,,,,,,,,,,,,,,,,,,,,
,,2.6904,B1_22,0.024,,,,,,,,,,,,,,,,,,,,
,,2.7104,D6_32,0.028,,,,,,,,,,,,,,,,,,,,
,,2.7348,C3_32,0.048,,,,,,,,,,,,,,,,,,,,
,,2.74016,D3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,2.742,D3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,2.74568,D6_32,0.021,,,,,,,,,,,,,,,,,,,,
,,2.75416,B5_44,0.03,,,,,,,,,,,,,,,,,,,,
,,2.75472,B5_33,0.034,,,,,,,,,,,,,,,,,,,,
,,2.77664,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,2.78248,D5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,2.7852,B5_43,0.011,,,,,,,,,,,,,,,,,,,,
,,2.7888,A1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,2.79064,B5_44,0.022,,,,,,,,,,,,,,,,,,,,
,,2.79192,B5_12,0.037,,,,,,,,,,,,,,,,,,,,
,,2.81272,C1_43,0.031,,,,,,,,,,,,,,,,,,,,
,,2.81416,A2_24,0.014,,,,,,,,,,,,,,,,,,,,
,,2.81424,A2_14,0.012,,,,,,,,,,,,,,,,,,,,
,,2.8168,A6_11,0.037,,,,,,,,,,,,,,,,,,,,
,,2.82344,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,2.83424,B5_33,0.034,,,,,,,,,,,,,,,,,,,,
,,2.83688,B2_24,0.034,,,,,,,,,,,,,,,,,,,,
,,2.8384,B5_44,0.029,,,,,,,,,,,,,,,,,,,,
,,2.8532,D5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,2.85536,B5_34,0.016,,,,,,,,,,,,,,,,,,,,
,,2.8592,B5_11,0.011,,,,,,,,,,,,,,,,,,,,
,,2.85984,B5_22,0.045,,,,,,,,,,,,,,,,,,,,
,,2.86216,B5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,2.86864,D3_23,0.027,,,,,,,,,,,,,,,,,,,,
,,2.88496,C2_23,0.02,,,,,,,,,,,,,,,,,,,,
,,2.88592,C2_13,0.017,,,,,,,,,,,,,,,,,,,,
,,2.88624,A6_11,0.067,,,,,,,,,,,,,,,,,,,,
,,2.89512,A6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,2.90736,C5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,2.91192,C5_34,0.025,,,,,,,,,,,,,,,,,,,,
,,2.91304,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,2.932,A6_34,0.021,,,,,,,,,,,,,,,,,,,,
,,2.93808,D3_33,0.03,,,,,,,,,,,,,,,,,,,,
,,2.93864,D3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,2.93864,D3_44,0.021,,,,,,,,,,,,,,,,,,,,
,,2.94632,B5_44,0.025,,,,,,,,,,,,,,,,,,,,
,,2.9484,C5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,2.95488,D1_23,0.018,,,,,,,,,,,,,,,,,,,,
,,2.96816,B2_24,0.03,,,,,,,,,,,,,,,,,,,,
,,2.96968,B5_44,0.054,,,,,,,,,,,,,,,,,,,,
,,2.97,C2_32,0.013,,,,,,,,,,,,,,,,,,,,
,,2.97704,B5_44,0.035,,,,,,,,,,,,,,,,,,,,
,,2.98488,B5_44,0.027,,,,,,,,,,,,,,,,,,,,
,,2.99048,B5_44,0.025,,,,,,,,,,,,,,,,,,,,
,,2.99088,B5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,2.99256,C3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,2.99424,B5_12,0.036,,,,,,,,,,,,,,,,,,,,
,,2.9988,A4_33,0.019,,,,,,,,,,,,,,,,,,,,
,,2.99896,B5_44,0.038,,,,,,,,,,,,,,,,,,,,
,,3.00496,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,3.00792,B5_44,0.041,,,,,,,,,,,,,,,,,,,,
,,3.00928,B5_43,0.012,,,,,,,,,,,,,,,,,,,,
,,3.01152,B5_33,0.036,,,,,,,,,,,,,,,,,,,,
,,3.01536,B5_44,0.032,,,,,,,,,,,,,,,,,,,,
,,3.01976,B5_34,0.019,,,,,,,,,,,,,,,,,,,,
,,3.02152,C1_21,0.022,,,,,,,,,,,,,,,,,,,,
,,3.03216,B5_44,0.032,,,,,,,,,,,,,,,,,,,,
,,3.03512,B5_21,0.051,,,,,,,,,,,,,,,,,,,,
,,3.04704,D3_24,0.02,,,,,,,,,,,,,,,,,,,,
,,3.05152,B5_12,0.009,,,,,,,,,,,,,,,,,,,,
,,3.05552,B5_44,0.024,,,,,,,,,,,,,,,,,,,,
,,3.07784,C2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,3.0864,D1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,3.08728,C1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,3.09672,D5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,3.10408,D1_43,0.02,,,,,,,,,,,,,,,,,,,,
,,3.1092,B5_44,0.028,,,,,,,,,,,,,,,,,,,,
,,3.12624,B4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,3.1348,D5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,3.1396,A6_24,0.015,,,,,,,,,,,,,,,,,,,,
,,3.14464,C5_34,0.024,,,,,,,,,,,,,,,,,,,,
,,3.15672,B5_33,0.031,,,,,,,,,,,,,,,,,,,,
,,3.16248,D3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,3.17184,B5_44,0.028,,,,,,,,,,,,,,,,,,,,
,,3.174,B5_33,0.036,,,,,,,,,,,,,,,,,,,,
,,3.18496,B5_44,0.028,,,,,,,,,,,,,,,,,,,,
,,3.18784,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,3.1896,B5_12,0.039,,,,,,,,,,,,,,,,,,,,
,,3.19848,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,3.20416,C1_21,0.019,,,,,,,,,,,,,,,,,,,,
,,3.20432,D5_11,0.023,,,,,,,,,,,,,,,,,,,,
,,3.21072,B5_44,0.03,,,,,,,,,,,,,,,,,,,,
,,3.22032,B6_11,0.016,,,,,,,,,,,,,,,,,,,,
,,3.22048,B5_44,0.028,,,,,,,,,,,,,,,,,,,,
,,3.22808,C2_24,0.018,,,,,,,,,,,,,,,,,,,,
,,3.22904,B5_21,0.023,,,,,,,,,,,,,,,,,,,,
,,3.23208,B4_21,0.048,,,,,,,,,,,,,,,,,,,,
,,3.24232,C2_32,0.014,,,,,,,,,,,,,,,,,,,,
,,3.25304,B5_44,0.047,,,,,,,,,,,,,,,,,,,,
,,3.26064,C5_34,0.016,,,,,,,,,,,,,,,,,,,,
,,3.2756,D5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,3.2872,A3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,3.29256,D5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,3.30072,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,3.31216,D5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,3.31384,A2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,3.3172,B5_44,0.04,,,,,,,,,,,,,,,,,,,,
,,3.31864,D5_21,0.021,,,,,,,,,,,,,,,,,,,,
,,3.31904,C5_34,0.017,,,,,,,,,,,,,,,,,,,,
,,3.322,B5_33,0.034,,,,,,,,,,,,,,,,,,,,
,,3.32888,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,3.32912,B5_44,0.036,,,,,,,,,,,,,,,,,,,,
,,3.3336,A6_44,0.035,,,,,,,,,,,,,,,,,,,,
,,3.33664,D5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,3.3392,B5_44,0.033,,,,,,,,,,,,,,,,,,,,
,,3.34312,D5_21,0.034,,,,,,,,,,,,,,,,,,,,
,,3.34504,A6_11,0.067,,,,,,,,,,,,,,,,,,,,
,,3.35248,D5_11,0.036,,,,,,,,,,,,,,,,,,,,
,,3.3528,B5_44,0.025,,,,,,,,,,,,,,,,,,,,
,,3.35488,B5_33,0.039,,,,,,,,,,,,,,,,,,,,
,,3.35608,A6_41,0.013,,,,,,,,,,,,,,,,,,,,
,,3.3576,D5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,3.35808,B5_33,0.035,,,,,,,,,,,,,,,,,,,,
,,3.37912,D5_21,0.015,,,,,,,,,,,,,,,,,,,,
,,3.38272,D6_32,0.021,,,,,,,,,,,,,,,,,,,,
,,3.3912,D5_21,0.022,,,,,,,,,,,,,,,,,,,,
,,3.39472,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,3.39848,A3_42,0.032,,,,,,,,,,,,,,,,,,,,
,,3.39872,C2_21,0.016,,,,,,,,,,,,,,,,,,,,
,,3.39888,D6_32,0.027,,,,,,,,,,,,,,,,,,,,
,,3.40112,D6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,3.40304,A6_11,0.036,,,,,,,,,,,,,,,,,,,,
,,3.40752,D5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,3.41416,A6_11,0.038,,,,,,,,,,,,,,,,,,,,
,,3.42504,C1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,3.43,B5_22,0.038,,,,,,,,,,,,,,,,,,,,
,,3.43288,A1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,3.4388,A6_23,0.025,,,,,,,,,,,,,,,,,,,,
,,3.44024,A6_12,0.031,,,,,,,,,,,,,,,,,,,,
,,3.44136,D5_21,0.016,,,,,,,,,,,,,,,,,,,,
,,3.44352,B5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,3.44456,B5_22,0.033,,,,,,,,,,,,,,,,,,,,
,,3.44656,B5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,3.44672,D6_11,0.017,,,,,,,,,,,,,,,,,,,,
,,3.44912,A6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,3.4556,C5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,3.45696,A3_42,0.028,,,,,,,,,,,,,,,,,,,,
,,3.45712,A6_23,0.025,,,,,,,,,,,,,,,,,,,,
,,3.46296,D6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,3.4736,C4_22,0.015,,,,,,,,,,,,,,,,,,,,
,,3.47736,A6_23,0.026,,,,,,,,,,,,,,,,,,,,
,,3.48392,A3_42,0.027,,,,,,,,,,,,,,,,,,,,
,,3.49792,B5_44,0.046,,,,,,,,,,,,,,,,,,,,
,,3.50112,B5_44,0.032,,,,,,,,,,,,,,,,,,,,
,,3.50152,A6_23,0.043,,,,,,,,,,,,,,,,,,,,
,,3.5024,A6_13,0.016,,,,,,,,,,,,,,,,,,,,
,,3.50448,A1_21,0.024,,,,,,,,,,,,,,,,,,,,
,,3.51184,A6_31,0.015,,,,,,,,,,,,,,,,,,,,
,,3.51304,A3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,3.51576,C3_31,0.038,,,,,,,,,,,,,,,,,,,,
,,3.51712,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,3.51808,A6_12,0.035,,,,,,,,,,,,,,,,,,,,
,,3.52376,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,3.52576,A6_42,0.017,,,,,,,,,,,,,,,,,,,,
,,3.5292,C1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,3.53184,C2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,3.53256,C3_31,0.052,,,,,,,,,,,,,,,,,,,,
,,3.53288,D1_43,0.019,,,,,,,,,,,,,,,,,,,,
,,3.53688,B5_44,0.029,,,,,,,,,,,,,,,,,,,,
,,3.53848,A6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,3.54424,B5_44,0.041,,,,,,,,,,,,,,,,,,,,
,,3.54432,C2_44,0.02,,,,,,,,,,,,,,,,,,,,
,,3.55096,B5_44,0.037,,,,,,,,,,,,,,,,,,,,
,,3.55104,A6_12,0.038,,,,,,,,,,,,,,,,,,,,
,,3.55392,B5_12,0.012,,,,,,,,,,,,,,,,,,,,
,,3.56248,B5_12,0.036,,,,,,,,,,,,,,,,,,,,
,,3.56304,B5_44,0.025,,,,,,,,,,,,,,,,,,,,
,,3.56712,A6_22,0.021,,,,,,,,,,,,,,,,,,,,
,,3.5672,D1_24,0.02,,,,,,,,,,,,,,,,,,,,
,,3.56888,C5_44,0.027,,,,,,,,,,,,,,,,,,,,
,,3.57112,A6_23,0.028,,,,,,,,,,,,,,,,,,,,
,,3.58616,D6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,3.59024,D5_21,0.027,,,,,,,,,,,,,,,,,,,,
,,3.5928,A6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,3.59368,C2_13,0.025,,,,,,,,,,,,,,,,,,,,
,,3.59928,C2_44,0.021,,,,,,,,,,,,,,,,,,,,
,,3.6012,A6_34,0.019,,,,,,,,,,,,,,,,,,,,
,,3.61976,A2_13,0.136,,,,,,,,,,,,,,,,,,,,
,,3.62288,A2_13,0.009,,,,,,,,,,,,,,,,,,,,
,,3.62312,B5_44,0.031,,,,,,,,,,,,,,,,,,,,
,,3.6508,C5_34,0.023,,,,,,,,,,,,,,,,,,,,
