Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,516.5492,C1_43,0.02
,,516.558,C2_32,0.019
,,516.56384,C5_44,0.032
,,516.56576,C4_33,0.027
,,516.57816,C1_31,0.018
,,516.59392,C2_32,0.016
,,516.60568,C5_21,0.017
,,516.60864,C1_31,0.019
,,516.61624,C3_31,0.033
,,516.638,C1_31,0.016
,,516.648,C2_32,0.015
,,516.664,C1_31,0.019
,,516.69584,C1_31,0.022
,,516.70712,C4_22,0.018
,,516.72304,C1_31,0.019
,,516.74,C6_42,0.015
,,516.74024,C2_32,0.015
,,516.74272,C2_13,0.021
,,516.75656,C1_31,0.019
,,516.75968,C5_34,0.023
,,516.76064,C5_24,0.018
,,516.78512,C1_31,0.02
,,516.7852,C2_32,0.017
,,516.79192,C4_21,0.02
,,516.80512,C2_24,0.017
,,516.81312,C1_31,0.022
,,516.83872,C1_31,0.02
,,516.84712,C2_32,0.019
,,516.86032,C2_21,0.018
,,516.86192,C2_23,0.022
,,516.86296,C1_31,0.019
,,516.87544,C4_22,0.018
,,516.88912,C1_31,0.021
,,516.91296,C1_31,0.02
,,516.93104,C2_24,0.016
,,516.93904,C1_31,0.022
,,516.95504,C2_23,0.019
,,516.96464,C1_31,0.016
,,516.98752,C1_31,0.021
,,516.992,C2_24,0.021
,,516.99416,C2_33,0.013
,,517.01208,C2_12,0.03
,,517.0124,C2_32,0.017
,,517.01504,C2_24,0.014
,,517.01536,C1_31,0.02
,,517.04168,C1_44,0.038
,,517.04344,C1_31,0.019
,,517.04568,C1_44,0.027
,,517.0692,C1_31,0.017
,,517.09384,C1_31,0.02
,,517.09528,C2_24,0.015
,,517.10336,C4_22,0.022
,,517.11416,C1_21,0.02
,,517.12088,C1_31,0.016
,,517.1368,C2_32,0.019
,,517.14192,C2_13,0.025
,,517.14368,C2_33,0.012
,,517.15152,C1_31,0.023
,,517.15792,C3_32,0.024
,,517.1596,C2_12,0.024
,,517.16224,C1_21,0.018
,,517.1688,C5_44,0.032
,,517.19808,C1_44,0.046
,,517.20368,C1_31,0.02
,,517.20664,C2_23,0.023
,,517.2156,C5_42,0.016
,,517.21944,C2_24,0.018
,,517.2292,C2_24,0.016
,,517.2376,C1_43,0.02
,,517.24968,C2_24,0.015
,,517.25416,C1_31,0.022
,,517.2544,C1_43,0.02
,,517.27816,C1_43,0.021
,,517.2848,C2_34,0.017
,,517.31136,C1_43,0.025
,,517.32992,C1_31,0.024
,,517.3372,C5_34,0.025
,,517.33816,C5_24,0.017
,,517.3468,C1_43,0.019
,,517.36376,C2_23,0.024
,,517.39384,C2_12,0.028
,,517.39936,C2_24,0.018
,,517.40712,C3_31,0.033
,,517.414,C1_21,0.014
,,517.44128,C2_23,0.023
,,517.47144,C4_33,0.031
,,517.4872,C2_22,0.035
,,517.52952,C5_21,0.018
,,517.5364,C2_13,0.02
,,517.55536,C2_22,0.031
,,517.57392,C4_11,0.014
,,517.58512,C2_43,0.018
,,517.61904,C2_24,0.015
,,517.63752,C5_34,0.023
,,517.6384,C5_24,0.012
,,517.65272,C2_24,0.015
,,517.65336,C5_34,0.019
,,517.68544,C5_34,0.022
,,517.7008,C2_43,0.017
,,517.71464,C5_21,0.018
,,517.72616,C2_23,0.05
,,517.73536,C3_32,0.018
,,517.74104,C3_31,0.021
,,517.76384,C2_23,0.043
,,517.77088,C2_24,0.016
,,517.7728,C5_34,0.019
,,517.77376,C5_24,0.015
,,517.79288,C2_24,0.017
,,517.80872,C2_23,0.043
,,517.84648,C2_13,0.02
,,517.8524,C2_23,0.042
,,517.87184,C5_21,0.015
,,517.88936,C5_34,0.019
,,517.89264,C5_12,0.014
,,517.90752,C2_23,0.037
,,517.93208,C5_12,0.014
,,517.95128,C4_22,0.019
,,518.09008,C3_31,0.04
,,518.11336,C5_21,0.016
,,518.1376,C5_34,0.021
,,518.13856,C5_24,0.015
,,518.16344,C2_13,0.028
,,518.196,C5_42,0.014
,,518.20256,C3_32,0.034
,,518.28016,C3_31,0.029
,,518.36288,C4_22,0.015
,,518.47368,C5_21,0.018
,,518.54032,C2_23,0.018
,,518.54104,C2_13,0.017
,,518.5464,C3_31,0.036
,,518.58184,C5_34,0.026
,,518.58272,C5_24,0.018
,,518.62072,C2_43,0.019
,,518.62608,C2_11,0.012
,,518.70376,C4_22,0.017
,,518.71008,C5_42,0.02
,,518.83464,C1_43,0.023
,,518.84696,C1_42,0.027
,,518.8472,C1_32,0.011
,,518.85264,C1_43,0.022
,,518.8604,C1_34,0.016
,,518.9472,C1_43,0.019
,,518.95624,C2_13,0.024
,,519.01776,C5_34,0.02
,,519.0184,C1_43,0.021
,,519.022,C5_21,0.017
,,519.0516,C1_43,0.019
,,519.05256,C3_32,0.019
,,519.05432,C2_34,0.017
,,519.06936,C1_44,0.042
,,519.06992,C5_34,0.021
,,519.0888,C5_34,0.023
,,519.08976,C5_24,0.016
,,519.17264,C2_22,0.036
,,519.1828,C2_13,0.021
,,519.20648,C1_21,0.019
,,519.24352,C5_34,0.019
,,519.29424,C2_22,0.027
,,519.31104,C5_43,0.015
,,519.32632,C5_44,0.025
,,519.32696,C2_43,0.02
,,519.34624,C1_12,0.028
,,519.4376,C4_33,0.024
,,519.45624,C5_42,0.016
,,519.46432,C5_21,0.016
,,519.52104,C4_22,0.021
,,519.5352,C3_32,0.022
,,519.56368,C2_13,0.029
,,519.63632,C5_34,0.021
,,519.6372,C5_24,0.017
,,519.70768,C1_13,0.02
,,519.74552,C2_32,0.02
,,519.75976,C2_32,0.016
,,519.80896,C5_21,0.019
,,519.96384,C1_43,0.02
,,519.97016,C2_32,0.018
,,520.01064,C2_23,0.019
,,520.02976,C2_32,0.019
,,520.03592,C4_22,0.019
,,520.0512,C2_13,0.019
,,520.07632,C2_32,0.018
,,520.0916,C4_31,0.018
,,520.10608,C2_24,0.019
,,520.14176,C2_32,0.019
,,520.22496,C2_32,0.019
,,520.25912,C2_24,0.018
,,520.27424,C2_22,0.039
,,520.31784,C2_24,0.018
,,520.3252,C2_32,0.018
,,520.34536,C5_21,0.019
,,520.35672,C5_34,0.024
,,520.35776,C5_24,0.016
,,520.37904,C2_24,0.017
,,520.44824,C2_23,0.022
,,520.46512,C2_24,0.019
,,520.5064,C3_31,0.017
,,520.51992,C2_32,0.017
,,520.55744,C2_23,0.017
,,520.55816,C2_13,0.019
,,520.56888,C4_22,0.021
,,520.57768,C2_24,0.018
,,520.58504,C5_34,0.016
,,520.59112,C5_42,0.022
,,520.62376,C2_23,0.023
,,520.68624,C1_21,0.016
,,520.70872,C1_13,0.017
,,520.74856,C4_33,0.026
,,520.88216,C5_34,0.021
,,520.88312,C5_24,0.015
,,520.92832,C5_34,0.024
,,520.94416,C5_34,0.02
,,520.9648,C1_44,0.04
,,521.02648,C2_13,0.023
,,521.04408,C3_32,0.029
,,521.1012,C1_21,0.017
,,521.1256,C2_21,0.018
,,521.1352,C5_44,0.025
,,521.21184,C5_12,0.017
,,521.21848,C1_21,0.017
,,521.2532,C5_44,0.029
,,521.39296,C5_34,0.029
,,521.39336,C5_42,0.021
,,521.39392,C5_24,0.019
,,521.41688,C2_23,0.02
,,521.4176,C2_13,0.018
,,521.48784,C2_43,0.019
,,521.58128,C5_21,0.016
,,521.72448,C2_13,0.022
,,521.78208,C5_34,0.021
,,521.7944,C5_21,0.018
,,521.81088,C3_31,0.043
,,521.82696,C4_22,0.019
,,521.8984,C5_34,0.025
,,521.89936,C5_24,0.015
,,521.90632,C1_22,0.017
,,521.90728,C2_43,0.017
,,521.94472,C1_21,0.015
,,522.05784,C2_13,0.023
,,522.05984,C4_22,0.018
,,522.09696,C3_31,0.042
,,522.12184,C4_33,0.028
,,522.24928,C4_22,0.015
,,522.2536,C3_32,0.022
,,522.28888,C5_21,0.018
,,522.398,C1_13,0.018
,,522.41936,C5_42,0.019
,,522.46024,C2_13,0.021
,,522.48848,C5_44,0.026
,,522.53928,C5_34,0.021
,,522.54016,C5_24,0.018
,,522.56,C1_21,0.017
,,522.7412,C4_23,0.02
,,522.7968,C5_21,0.02
,,522.80192,C1_43,0.021
,,522.89128,C5_34,0.018
,,522.92272,C2_13,0.022
,,523.0056,C4_22,0.02
,,523.0152,C5_34,0.026
,,523.01608,C5_24,0.017
,,523.02192,C5_43,0.018
,,523.0712,C4_33,0.028
,,523.11592,C2_32,0.017
,,523.13,C2_32,0.016
,,523.14712,C2_32,0.016
,,523.15352,C5_42,0.017
,,523.16832,C4_22,0.02
,,523.17248,C2_32,0.019
,,523.2,C2_32,0.021
,,523.22664,C3_31,0.041
,,523.23184,C2_32,0.018
,,523.23216,C5_21,0.017
,,523.26456,C2_32,0.015
,,523.30568,C2_32,0.016
,,523.3604,C3_31,0.038
,,523.3684,C2_13,0.023
,,523.4012,C2_32,0.016
,,523.45288,C1_44,0.038
,,523.46184,C4_22,0.02
,,523.47872,C1_43,0.021
,,523.47904,C3_31,0.033
,,523.47928,C2_32,0.022
,,523.4808,C5_34,0.025
,,523.48176,C5_24,0.017
,,523.50136,C3_32,0.031
,,523.54808,C1_43,0.018
,,523.5576,C5_34,0.016
,,523.56824,C1_43,0.019
,,523.58616,C5_24,0.011
,,523.598,C3_31,0.033
,,523.60016,C1_43,0.018
,,523.632,C1_43,0.021
,,523.66072,C2_13,0.025
,,523.66624,C1_43,0.015
,,523.70392,C1_21,0.015
,,523.72856,C4_22,0.018
,,523.78432,C4_21,0.016
,,523.81536,C2_43,0.02
,,523.86704,C3_31,0.025
,,523.91568,C5_42,0.016
,,523.9316,C5_44,0.03
,,523.94936,C1_44,0.033
,,523.97288,C2_13,0.023
,,524.09408,C3_31,0.017
,,524.11136,C3_31,0.031
,,524.12816,C1_13,0.016
,,524.15104,C5_34,0.019
,,524.2904,C2_21,0.021
,,524.31112,C2_13,0.02
,,524.33368,C1_21,0.017
,,524.336,C4_12,0.017
,,524.39696,C5_34,0.027
,,524.39784,C5_24,0.019
,,524.39976,C3_31,0.017
,,524.44496,C3_32,0.026
,,524.45016,C4_33,0.028
,,524.4968,C4_22,0.023
,,524.50088,C5_44,0.034
,,524.54656,C1_13,0.018
,,524.61616,C4_12,0.02
,,524.66256,C2_13,0.02
,,524.6884,C5_21,0.018
,,524.85376,C4_22,0.021
,,524.86816,C5_21,0.017
,,524.89368,C5_34,0.019
,,524.90152,C5_34,0.026
,,524.90232,C2_21,0.019
,,524.90256,C5_24,0.014
,,524.90864,C5_34,0.02
,,524.90976,C5_44,0.034
,,525.01256,C3_32,0.023
,,525.02176,C1_32,0.011
,,525.02904,C4_21,0.019
,,525.03328,C5_42,0.017
,,525.0408,C5_21,0.018
,,525.10144,C4_22,0.018
,,525.11928,C2_13,0.024
,,525.14936,C4_33,0.03
,,525.28304,C5_21,0.017
,,525.34648,C4_22,0.021
,,525.43088,C1_43,0.017
,,525.43272,C3_32,0.032
,,525.55152,C4_12,0.021
,,525.59608,C4_22,0.015
,,525.61688,C5_42,0.019
,,525.62168,C2_13,0.019
,,525.62472,C2_43,0.021
,,525.62552,C5_34,0.021
,,525.6264,C5_24,0.017
,,525.69504,C5_44,0.032
,,525.768,C1_44,0.041
,,525.78496,C1_43,0.018
,,525.8196,C1_43,0.02
,,525.83216,C1_34,0.017
,,525.84064,C5_34,0.018
,,525.88432,C1_43,0.023
,,525.88792,C3_32,0.037
,,525.89504,C5_21,0.016
,,525.89672,C5_11,0.013
,,525.9568,C3_31,0.029
,,525.95952,C4_22,0.016
,,526.02832,C1_43,0.017
,,526.05504,C2_13,0.022
,,526.07248,C5_21,0.019
,,526.07344,C5_34,0.022
,,526.07432,C5_24,0.016
,,526.13184,C5_34,0.023
,,526.14688,C3_32,0.02
,,526.14896,C5_34,0.017
,,526.19384,C2_32,0.019
,,526.22488,C2_32,0.016
,,526.2268,C1_44,0.042
,,526.25336,C5_12,0.011
,,526.25576,C2_21,0.016
,,526.26848,C4_22,0.021
,,526.27512,C2_32,0.017
,,526.2972,C2_21,0.026
,,526.30192,C2_11,0.014
,,526.312,C4_33,0.028
,,526.31344,C2_31,0.016
,,526.32136,C3_32,0.022
,,526.33928,C2_32,0.018
,,526.37752,C2_32,0.017
,,526.39824,C2_44,0.043
,,526.41776,C2_23,0.019
,,526.41848,C2_13,0.023
,,526.41904,C2_32,0.02
,,526.43808,C2_41,0.013
,,526.49744,C5_44,0.032
,,526.51184,C1_21,0.014
,,526.522,C5_21,0.018
,,526.5296,C2_43,0.018
,,526.57208,C5_42,0.015
,,526.58464,C4_22,0.02
,,526.6292,C1_13,0.018
,,526.6328,C3_32,0.023
,,526.64096,C2_33,0.015
,,526.65592,C2_24,0.02
,,526.68424,C2_12,0.027
,,526.70968,C2_32,0.018
,,526.73208,C1_44,0.031
,,526.73616,C2_23,0.018
,,526.7368,C2_13,0.019
,,526.74472,C6_42,0.026
,,526.74912,C2_32,0.016
,,526.75648,C2_23,0.018
,,526.77592,C1_43,0.017
,,526.79296,C2_32,0.016
,,526.83584,C2_24,0.021
,,526.84128,C2_12,0.033
,,526.84504,C2_32,0.019
,,526.86832,C5_43,0.02
,,526.94592,C3_31,0.037
,,526.95976,C2_32,0.014
,,526.9648,C2_24,0.017
,,526.96688,C2_23,0.025
,,527.01456,C5_34,0.024
,,527.01544,C5_24,0.017
,,527.02408,C2_24,0.015
,,527.05264,C2_12,0.022
,,527.08864,C2_32,0.018
,,527.08984,C2_24,0.019
,,527.15824,C2_24,0.017
,,527.20544,C2_13,0.024
,,527.20768,C5_34,0.019
,,527.21552,C4_22,0.021
,,527.22496,C2_24,0.02
,,527.24928,C2_43,0.018
,,527.28952,C5_42,0.019
,,527.31312,C2_23,0.02
,,527.3192,C2_24,0.015
,,527.36368,C5_34,0.026
,,527.36464,C5_24,0.014
,,527.38248,C2_32,0.017
,,527.42904,C3_31,0.034
,,527.5048,C1_44,0.045
,,527.5456,C4_31,0.019
,,527.57144,C2_23,0.019
,,527.57216,C2_13,0.024
,,527.58912,C5_34,0.02
,,527.602,C5_34,0.017
,,527.61592,C5_21,0.018
,,527.61744,C1_43,0.02
,,527.66632,C5_34,0.022
,,527.8964,C3_31,0.024
,,527.90936,C3_32,0.032
,,527.93464,C5_12,0.012
,,527.94112,C5_34,0.024
,,527.94208,C5_24,0.013
,,527.94744,C2_13,0.023
,,527.98312,C5_12,0.015
,,528.05592,C4_33,0.03
,,528.08824,C5_34,0.02
,,528.0992,C1_43,0.018
,,528.1236,C4_12,0.022
,,528.12448,C4_22,0.021
,,528.12632,C3_43,0.015
,,528.13688,C4_12,0.02
,,528.13776,C4_22,0.016
,,528.17808,C3_31,0.017
,,528.18304,C4_22,0.018
,,528.32752,C5_34,0.023
,,528.32848,C5_24,0.013
,,528.33504,C5_42,0.015
,,528.38184,C2_13,0.022
,,528.40328,C6_42,0.029
,,528.45272,C3_31,0.03
,,528.48856,C1_44,0.037
,,528.4984,C4_21,0.021
,,528.53152,C3_32,0.024
,,528.67304,C1_13,0.017
,,528.69888,C4_22,0.017
,,528.7012,C2_13,0.021
,,528.78272,C1_21,0.021
,,528.83096,C1_43,0.018
,,528.86872,C5_34,0.018
,,528.86952,C5_24,0.012
,,528.888,C5_34,0.02
,,528.8884,C1_43,0.017
,,528.88888,C5_24,0.013
,,528.90256,C2_42,0.015
,,528.95768,C3_31,0.017
,,528.97504,C1_43,0.017
,,529.00056,C4_22,0.02
,,529.00528,C1_21,0.02
,,529.03912,C5_43,0.015
,,529.05384,C2_13,0.018
,,529.08384,C4_12,0.017
,,529.14656,C4_24,0.021
,,529.20264,C4_22,0.017
,,529.2168,C5_34,0.021
,,529.21768,C5_24,0.018
,,529.23296,C6_42,0.023
,,529.2476,C5_21,0.018
,,529.27192,C5_44,0.025
,,529.2864,C1_44,0.048
,,529.30808,C4_33,0.024
,,529.35096,C4_33,0.021
,,529.38184,C1_21,0.017
,,529.39032,C5_42,0.02
,,529.40336,C2_13,0.02
,,529.4036,C1_21,0.017
,,529.40376,C1_13,0.02
,,529.42184,C2_32,0.017
,,529.43112,C1_21,0.018
,,529.46376,C2_32,0.016
,,529.49096,C2_32,0.013
,,529.49696,C4_12,0.019
,,529.50416,C4_22,0.018
,,529.51944,C3_31,0.022
,,529.52536,C2_32,0.014
,,529.55032,C5_34,0.022
,,529.5512,C5_24,0.016
,,529.5628,C2_32,0.018
,,529.56864,C5_44,0.032
,,529.5996,C2_32,0.017
,,529.64248,C2_32,0.018
,,529.69416,C1_21,0.017
,,529.72176,C1_44,0.049
,,529.73128,C2_32,0.016
,,529.76008,C5_21,0.016
,,529.76848,C2_43,0.019
,,529.80592,C4_22,0.019
,,529.86288,C4_24,0.026
,,529.8748,C3_31,0.028
,,529.87656,C2_13,0.023
,,529.97512,C1_43,0.015
,,530.00664,C5_34,0.02
,,530.01352,C5_21,0.018
,,530.07632,C3_32,0.025
,,530.09192,C5_34,0.028
,,530.09288,C5_24,0.015
,,530.10864,C5_44,0.033
,,530.15016,C2_21,0.022
,,530.18208,C3_31,0.03
,,530.18536,C4_22,0.02
,,530.29448,C2_13,0.017
,,530.34616,C5_34,0.019
,,530.40904,C4_22,0.019
,,530.46,C1_43,0.018
,,530.52496,C1_13,0.03
,,530.53304,C5_12,0.012
,,530.5944,C4_22,0.017
,,530.61368,C5_12,0.016
,,530.62072,C1_21,0.02
,,530.6368,C2_13,0.023
,,530.65472,C5_12,0.014
,,530.70568,C5_34,0.021
,,530.70664,C5_24,0.015
,,530.72712,C2_31,0.015
,,530.77832,C4_33,0.022
,,530.90464,C3_31,0.035
,,530.91384,C5_11,0.013
,,530.97592,C5_42,0.019
,,531.01712,C1_43,0.016
,,531.07288,C1_44,0.044
,,531.074,C5_34,0.019
,,531.07504,C2_13,0.02
,,531.09512,C1_43,0.033
,,531.1116,C1_43,0.02
,,531.12872,C1_43,0.025
,,531.14744,C5_21,0.021
,,531.1492,C5_11,0.012
,,531.2252,C4_22,0.021
,,531.29136,C3_32,0.021
,,531.33816,C5_34,0.029
,,531.33904,C5_24,0.015
,,531.36552,C5_11,0.011
,,531.39456,C3_31,0.037
,,531.41512,C4_22,0.018
,,531.42192,C2_31,0.015
,,531.44728,C2_13,0.021
,,531.45648,C5_34,0.016
,,531.54656,C5_44,0.027
,,531.57056,C1_43,0.019
,,531.6108,C5_11,0.012
,,531.64456,C5_43,0.02
,,531.69608,C4_22,0.019
,,531.75464,C1_21,0.024
,,531.84472,C5_44,0.032
,,531.90168,C3_31,0.017
,,531.90168,C5_34,0.023
,,531.91544,C5_34,0.022
,,531.93832,C2_13,0.021
,,531.94632,C5_34,0.022
,,532.08864,C5_34,0.022
,,532.08952,C5_24,0.02
,,532.14632,C4_33,0.026
,,532.20304,C4_22,0.02
,,532.37048,C2_21,0.024
,,532.42616,C4_22,0.017
,,532.43808,C3_31,0.034
,,532.46648,C5_34,0.022
,,532.4672,C3_32,0.059
,,532.46744,C5_24,0.014
,,532.4808,C2_13,0.021
,,532.532,C3_32,0.031
,,532.55896,C5_44,0.029
,,532.58856,C5_42,0.019
,,532.66704,C4_22,0.021
,,532.68048,C1_31,0.022
,,532.72672,C5_21,0.016
,,532.7276,C1_31,0.022
,,532.7776,C1_31,0.024
,,532.82672,C1_31,0.02
,,532.85464,C2_31,0.015
,,532.8664,C4_22,0.018
,,532.87128,C1_31,0.02
,,532.89304,C1_21,0.017
,,532.91232,C1_31,0.022
,,532.94848,C1_31,0.026
,,532.97632,C2_13,0.024
,,532.98144,C1_31,0.021
,,533.0076,C2_32,0.018
,,533.01768,C1_31,0.025
,,533.02248,C2_32,0.02
,,533.04936,C1_31,0.021
,,533.05472,C1_31,0.014
,,533.06528,C2_32,0.017
,,533.08152,C1_31,0.025
,,533.08648,C1_44,0.034
,,533.09336,C2_32,0.017
,,533.10216,C5_34,0.019
,,533.10672,C1_31,0.021
,,533.11664,C5_34,0.02
,,533.12384,C2_32,0.015
,,533.13736,C1_31,0.021
,,533.15664,C2_32,0.016
,,533.1716,C1_31,0.022
,,533.20536,C1_31,0.021
,,533.2372,C1_31,0.019
,,533.2436,C2_32,0.019
,,533.2628,C5_34,0.023
,,533.26376,C5_24,0.017
,,533.26592,C1_31,0.02
,,533.29664,C1_31,0.022
,,533.29784,C2_32,0.018
,,533.32536,C1_31,0.022
,,533.35464,C1_31,0.018
,,533.36032,C3_31,0.036
,,533.38128,C1_31,0.021
,,533.40944,C1_31,0.017
,,533.4156,C1_43,0.016
,,533.43912,C1_31,0.022
,,533.46392,C1_13,0.019
,,533.46544,C1_31,0.019
,,533.492,C1_31,0.02
,,533.50208,C4_22,0.017
,,533.51872,C1_31,0.023
,,533.54096,C5_12,0.012
,,533.54816,C1_31,0.019
,,533.55032,C5_21,0.017
,,533.56216,C5_34,0.022
,,533.56312,C5_24,0.019
,,533.5636,C2_33,0.013
,,533.578,C1_31,0.021
,,533.57976,C4_33,0.03
,,533.59576,C4_11,0.015
,,533.60456,C1_31,0.023
,,533.61896,C5_42,0.016
,,533.62784,C1_43,0.018
,,533.62824,C5_12,0.012
,,533.63232,C1_31,0.021
,,533.63248,C2_12,0.024
,,533.63944,C1_21,0.014
,,533.66016,C1_31,0.019
,,533.68792,C1_31,0.019
,,533.69504,C2_32,0.018
,,533.71384,C1_31,0.02
,,533.72504,C1_43,0.016
,,533.72856,C2_32,0.018
,,533.73896,C1_31,0.018
,,533.74472,C2_13,0.024
,,533.76624,C2_32,0.017
,,533.76728,C3_32,0.023
,,533.7676,C1_31,0.021
,,533.78624,C5_21,0.018
,,533.79912,C1_31,0.02
,,533.81048,C2_32,0.021
,,533.82752,C1_31,0.02
,,533.85472,C1_31,0.024
,,533.8732,C2_32,0.016
,,533.88472,C1_31,0.018
,,533.90224,C2_23,0.021
,,533.91424,C1_31,0.02
,,533.92072,C2_21,0.024
,,533.92208,C4_22,0.02
,,533.9228,C2_23,0.022
,,533.9364,C2_32,0.017
,,533.9464,C1_31,0.02
,,533.97472,C1_31,0.017
,,534.00144,C1_31,0.021
,,534.0016,C3_31,0.035
,,534.01288,C2_23,0.02
,,534.01768,C2_34,0.016
,,534.02088,C2_32,0.018
,,534.02856,C1_31,0.023
,,534.0328,C2_24,0.018
,,534.0572,C1_31,0.017
,,534.07944,C2_13,0.022
,,534.08056,C1_41,0.01
,,534.08992,C2_12,0.03
,,534.09208,C1_31,0.021
,,534.1092,C5_34,0.023
,,534.11016,C5_24,0.015
,,534.12448,C1_31,0.017
,,534.13792,C2_24,0.02
,,534.14256,C2_23,0.023
,,534.14584,C4_22,0.02
,,534.15296,C1_31,0.021
,,534.18256,C1_31,0.021
,,534.1964,C3_31,0.038
,,534.21512,C1_31,0.018
,,534.21552,C2_21,0.017
,,534.22616,C2_24,0.017
,,534.22984,C6_42,0.024
,,534.24616,C1_31,0.022
,,534.27064,C2_23,0.023
,,534.2752,C1_31,0.017
,,534.27616,C3_32,0.031
,,534.30184,C1_31,0.022
,,534.31224,C2_32,0.023
,,534.31344,C2_24,0.017
,,534.31488,C5_11,0.014
,,534.3252,C1_31,0.019
,,534.326,C2_14,0.015
,,534.3292,C2_43,0.021
,,534.35104,C1_31,0.018
,,534.37448,C1_31,0.018
,,534.37448,C5_42,0.019
,,534.3844,C5_21,0.017
,,534.39816,C1_31,0.02
,,534.4188,C1_13,0.023
,,534.42288,C1_31,0.025
,,534.44048,C2_12,0.025
,,534.44856,C1_31,0.023
,,534.46936,C1_31,0.018
,,534.47192,C2_32,0.019
,,534.49144,C1_31,0.02
,,534.50088,C5_44,0.032
,,534.51424,C1_31,0.018
,,534.5232,C2_23,0.023
,,534.53008,C2_13,0.022
,,534.53016,C3_31,0.04
,,534.53688,C2_24,0.018
,,534.53768,C1_31,0.017
,,534.54344,C2_12,0.027
,,534.55896,C1_43,0.02
,,534.56176,C1_31,0.02
,,534.58448,C1_31,0.018
,,534.58512,C4_22,0.018
,,534.58576,C1_13,0.016
,,534.58616,C5_34,0.017
,,534.59616,C2_12,0.025
,,534.60344,C1_43,0.017
,,534.60528,C1_31,0.018
,,534.62488,C1_43,0.02
,,534.62712,C1_31,0.017
,,534.638,C2_12,0.032
,,534.64608,C1_31,0.018
,,534.65352,C4_33,0.029
,,534.66816,C1_31,0.018
,,534.68552,C1_43,0.021
,,534.6868,C2_12,0.025
,,534.68784,C1_21,0.017
,,534.68904,C1_31,0.019
,,534.69672,C5_34,0.023
,,534.71056,C1_31,0.018
,,534.7108,C5_34,0.024
,,534.73232,C1_31,0.018
,,534.75408,C1_31,0.019
,,534.78176,C1_31,0.015
,,534.81096,C1_31,0.02
,,534.84496,C1_31,0.019
,,534.85064,C2_13,0.023
,,534.87744,C1_31,0.019
,,534.89224,C3_31,0.03
,,534.89584,C5_34,0.025
,,534.8968,C5_24,0.017
,,534.9052,C1_31,0.017
,,534.91592,C5_43,0.016
,,534.93472,C4_23,0.02
,,535.01896,C1_44,0.039
,,535.08232,C5_21,0.018
,,535.10536,C1_21,0.014
,,535.27504,C3_32,0.025
,,535.27728,C5_34,0.023
,,535.27816,C5_24,0.018
,,535.29384,C2_13,0.021
,,535.30032,C1_43,0.016
,,535.4196,C5_44,0.031
,,535.5064,C2_13,0.023
,,535.53872,C5_42,0.02
,,535.55048,C4_22,0.017
,,535.61824,C6_42,0.023
,,535.64968,C2_33,0.015
,,535.73624,C5_12,0.014
,,535.79384,C3_32,0.022
,,535.89008,C5_21,0.021
,,535.93256,C5_34,0.021
,,535.93344,C5_24,0.015
,,535.96048,C4_21,0.018
,,535.98064,C4_12,0.016
,,536.0424,C2_23,0.018
,,536.04312,C2_13,0.024
,,536.06128,C5_12,0.014
,,536.06256,C5_21,0.015
,,536.08384,C5_34,0.021
,,536.098,C5_34,0.024
,,536.10512,C1_13,0.022
,,536.13352,C5_34,0.018
,,536.15392,C5_21,0.019
,,536.21928,C4_11,0.013
,,536.24024,C4_22,0.018
,,536.25688,C4_21,0.017
,,536.29176,C4_33,0.026
,,536.3544,C5_34,0.025
,,536.35528,C5_24,0.018
,,536.39344,C1_43,0.018
,,536.42552,C5_44,0.033
,,536.52856,C5_42,0.015
,,536.62384,C2_13,0.022
,,536.62472,C4_11,0.015
,,536.64128,C5_21,0.017
,,536.68336,C3_31,0.032
,,536.71408,C2_21,0.015
,,536.75392,C1_34,0.018
,,536.81104,C1_44,0.049
,,536.81312,C5_34,0.028
,,536.814,C5_24,0.018
,,536.82368,C4_22,0.018
,,536.84248,C5_21,0.016
,,536.86496,C1_43,0.019
,,536.92072,C1_13,0.018
,,536.9628,C1_44,0.04
,,536.9848,C3_31,0.031
,,537.0348,C1_43,0.02
,,537.05912,C2_13,0.02
,,537.15944,C4_22,0.016
,,537.15976,C6_42,0.025
,,537.18424,C3_31,0.036
,,537.20128,C1_43,0.017
,,537.27656,C5_34,0.026
,,537.27752,C5_24,0.02
,,537.2988,C1_21,0.018
,,537.33024,C3_31,0.033
,,537.34384,C5_34,0.018
,,537.35856,C5_34,0.017
,,537.41456,C4_12,0.018
,,537.44,C5_21,0.02
,,537.47344,C2_13,0.022
,,537.50232,C4_13,0.022
,,537.5044,C4_41,0.016
,,537.5792,C3_31,0.032
,,537.62008,C4_33,0.025
,,537.70344,C5_42,0.018
,,537.72216,C5_34,0.023
,,537.72312,C5_24,0.018
,,537.73392,C3_31,0.042
,,537.74328,C2_44,0.017
,,537.75792,C1_43,0.017
,,537.85416,C4_22,0.016
,,537.85904,C2_21,0.028
,,537.8876,C1_13,0.021
,,537.8876,C2_44,0.017
,,537.932,C2_44,0.017
,,538.01112,C2_32,0.018
,,538.01144,C3_31,0.038
,,538.01528,C5_43,0.017
,,538.01792,C2_13,0.019
,,538.02648,C2_32,0.017
,,538.0452,C2_44,0.041
,,538.0508,C2_32,0.018
,,538.05296,C1_43,0.015
,,538.0748,C2_32,0.016
,,538.09856,C5_34,0.022
