Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,444.83888,B5_31,0.024
,,445.02416,B5_32,0.024
,,445.05464,B5_23,0.031
,,445.10208,B5_31,0.029
,,445.12384,B5_31,0.014
,,445.5176,B5_23,0.03
,,445.60336,B5_32,0.026
,,445.61616,B5_33,0.024
,,445.81592,B5_22,0.057
,,445.82552,B1_32,0.017
,,445.86472,B5_22,0.023
,,445.90856,B5_34,0.022
,,446.0136,B5_33,0.02
,,446.10312,B5_22,0.045
,,446.11976,B5_23,0.02
,,446.13088,B5_22,0.031
,,446.14016,B5_34,0.019
,,446.16056,B5_34,0.016
,,446.25504,B5_23,0.028
,,446.28392,B5_23,0.024
,,446.28784,B5_34,0.02
,,446.36864,B5_34,0.025
,,446.39944,B5_34,0.015
,,446.44776,B5_33,0.032
,,446.5204,B5_31,0.02
,,446.5824,B5_22,0.033
,,446.60416,B5_22,0.026
,,446.60496,B5_34,0.021
,,446.60696,B5_22,0.029
,,446.62248,B5_22,0.052
,,446.7044,B5_34,0.019
,,446.75952,B5_32,0.029
,,446.80384,B5_32,0.029
,,446.81224,B5_23,0.021
,,446.83104,B5_34,0.022
,,446.93936,B5_23,0.022
,,446.9524,B1_32,0.018
,,446.96224,B5_23,0.022
,,446.99176,B5_22,0.055
,,447.01784,B5_34,0.018
,,447.02056,B5_23,0.022
,,447.02432,B5_32,0.03
,,447.07824,B5_22,0.029
,,447.09488,B5_22,0.025
,,447.10712,B4_23,0.022
,,447.1988,B5_31,0.018
,,447.32888,B5_23,0.029
,,447.4328,B5_23,0.029
,,447.49512,B5_34,0.022
,,447.54384,B5_23,0.027
,,447.54656,B1_34,0.012
,,447.578,B5_31,0.021
,,447.74136,B5_22,0.048
,,447.77112,B4_23,0.021
,,447.8164,B5_33,0.021
,,448.09424,B5_32,0.028
,,448.47096,B5_34,0.019
,,448.96208,B5_22,0.038
,,449.002,B5_32,0.078
,,449.01096,B5_22,0.031
,,449.0356,B5_22,0.028
,,449.14296,B5_22,0.028
,,449.16808,B5_22,0.027
,,449.19312,B5_22,0.032
,,449.2148,B5_23,0.019
,,449.22032,B5_22,0.034
,,449.25176,B5_22,0.027
,,449.27936,B5_22,0.024
,,449.3088,B5_22,0.031
,,449.3472,B5_22,0.028
,,449.35744,B5_33,0.029
,,449.54256,B5_23,0.024
,,449.58024,B1_32,0.018
,,449.59264,B5_31,0.046
,,449.6092,B5_31,0.019
,,449.61696,B5_22,0.031
,,449.6852,B5_22,0.029
,,450.45944,B1_33,0.023
,,450.47488,B2_12,0.015
,,450.50856,B5_22,0.025
,,451.09872,B5_34,0.016
,,451.49584,B2_12,0.013
,,451.74136,B5_34,0.016
,,451.80808,B5_23,0.024
,,451.83824,B5_31,0.032
,,451.92928,B5_34,0.017
,,452.01152,B5_31,0.021
,,452.18736,B5_31,0.021
,,452.24768,B5_31,0.022
,,452.91432,B5_22,0.029
,,452.9376,B5_23,0.023
,,452.96024,B5_22,0.028
,,452.9768,B5_22,0.024
,,452.98968,B4_33,0.012
,,452.99464,B5_22,0.034
,,453.02592,B5_22,0.026
,,453.04648,B5_31,0.026
,,453.05232,B5_22,0.025
,,453.09632,B4_23,0.019
,,453.1608,B5_23,0.018
,,453.19368,B5_31,0.024
,,453.25672,B5_31,0.022
,,453.33032,B5_31,0.026
,,453.52472,B5_31,0.02
,,453.6256,B5_34,0.016
,,454.10624,B1_33,0.032
,,454.19728,B1_32,0.022
,,454.3448,B5_22,0.053
,,454.39344,B5_31,0.023
,,454.43136,B5_23,0.028
,,454.4464,B5_31,0.023
,,454.60704,B5_23,0.018
,,454.68712,B1_23,0.016
,,454.71168,B5_23,0.023
,,454.75528,B5_31,0.029
,,454.77664,B5_22,0.024
,,454.79152,B5_33,0.03
,,454.8076,B5_33,0.018
,,454.90136,B5_22,0.024
,,455.15336,B5_33,0.021
,,455.24576,B5_23,0.039
,,455.51048,B5_34,0.015
,,455.75872,B2_12,0.014
,,455.9108,B5_34,0.017
,,455.99984,B1_23,0.015
,,456.06728,B1_32,0.02
,,456.12632,B5_34,0.016
,,456.50384,B5_23,0.03
,,456.52424,B5_22,0.023
,,456.55152,B4_23,0.021
,,456.56008,B5_22,0.031
,,456.58232,B5_22,0.03
,,456.60784,B5_22,0.027
,,456.63568,B5_22,0.024
,,456.69328,B5_22,0.031
,,456.69936,B5_31,0.021
,,456.7516,B5_22,0.037
,,456.7828,B5_22,0.032
,,456.83032,B5_22,0.03
,,456.83824,B5_34,0.015
,,456.85296,B5_22,0.028
,,456.88704,B5_22,0.032
,,456.90408,B1_32,0.019
,,456.9224,B5_22,0.028
,,456.95544,B5_22,0.027
,,457.22864,B1_32,0.018
,,457.27992,B5_22,0.024
,,457.34712,B5_34,0.019
,,457.41976,B3_34,0.017
,,457.54192,B5_22,0.025
,,457.5752,B5_23,0.018
,,457.85928,B5_34,0.019
,,457.94296,B5_34,0.016
,,458.00104,B5_22,0.04
,,458.01784,B5_22,0.02
,,458.06944,B5_31,0.015
,,458.1528,B5_22,0.018
,,458.2076,B5_34,0.018
,,458.2208,B5_32,0.088
,,458.24776,B5_32,0.024
,,458.2912,B1_32,0.018
,,458.29256,B5_34,0.017
,,458.5968,B5_34,0.018
,,458.83384,B5_31,0.033
,,459.0168,B5_34,0.015
,,459.21464,B5_23,0.029
,,459.29584,B5_23,0.024
,,459.37136,B5_33,0.019
,,459.43,B1_34,0.015
,,460.25,B5_22,0.021
,,460.32896,B1_32,0.019
,,460.34416,B5_22,0.018
,,460.3476,B5_31,0.019
,,460.51232,B5_23,0.019
,,460.59264,B5_22,0.031
,,460.61712,B5_22,0.032
,,460.63424,B5_22,0.033
,,460.6764,B5_22,0.029
,,460.8352,B5_22,0.033
,,460.8352,B5_34,0.016
,,460.85904,B5_22,0.029
,,460.9448,B5_22,0.025
,,460.95736,B5_31,0.022
,,460.98384,B5_22,0.025
,,461.01192,B5_34,0.018
,,461.01824,B5_22,0.021
,,461.05112,B1_32,0.02
,,461.06088,B5_22,0.027
,,461.12624,B5_22,0.022
,,461.16504,B5_33,0.017
,,461.24536,B5_23,0.031
,,461.25576,B5_22,0.026
,,461.29344,B5_22,0.027
,,461.298,B5_23,0.022
,,461.32808,B5_23,0.019
,,461.38064,B5_22,0.023
,,461.42624,B5_22,0.029
,,461.4584,B5_23,0.031
,,461.4664,B5_23,0.018
,,461.48736,B5_22,0.026
,,461.58016,B5_23,0.021
,,461.61384,B5_22,0.028
,,461.72,B5_22,0.025
,,461.8148,B5_31,0.02
,,461.81504,B5_22,0.027
,,461.82248,B4_23,0.02
,,461.88936,B5_22,0.035
,,461.92696,B5_33,0.025
,,461.95552,B5_22,0.026
,,462.08664,B1_32,0.018
,,462.33176,B5_23,0.019
,,462.33704,B5_22,0.057
,,462.52728,B5_23,0.018
,,462.79264,B5_34,0.021
,,462.82232,B5_31,0.019
,,462.8776,B5_34,0.016
,,462.89896,B5_31,0.025
,,462.90848,B5_34,0.02
,,462.93952,B5_22,0.02
,,462.94416,B5_22,0.022
,,463.00688,B4_23,0.015
,,463.08736,B3_34,0.018
,,463.2132,B5_34,0.018
,,463.322,B5_23,0.032
,,463.43552,B5_22,0.024
,,463.48312,B5_31,0.019
,,463.5128,B5_23,0.025
,,463.52528,B5_31,0.023
,,463.53448,B5_23,0.025
,,463.5728,B5_31,0.017
,,463.57896,B4_23,0.02
,,463.59128,B5_22,0.027
,,463.60408,B5_23,0.023
,,463.6252,B5_22,0.025
,,463.64176,B5_33,0.019
,,463.65,B5_22,0.028
,,463.6748,B5_22,0.039
,,463.69912,B5_22,0.025
,,463.70664,B5_23,0.044
,,463.84288,B5_22,0.05
,,463.85472,B5_23,0.026
,,463.90096,B5_34,0.018
,,463.9648,B5_22,0.029
,,464.00456,B5_33,0.023
,,464.01408,B5_23,0.027
,,464.0556,B1_23,0.018
,,464.18856,B5_23,0.027
,,464.38824,B5_23,0.026
,,464.48784,B5_22,0.034
,,464.51048,B1_32,0.016
,,464.52416,B2_12,0.012
,,464.5756,B5_23,0.021
,,464.65808,B2_12,0.015
,,465.03592,B4_23,0.019
,,465.50936,B5_33,0.023
,,465.6304,B5_31,0.032
,,465.706,B1_33,0.016
,,465.74048,B1_34,0.013
,,466.49216,B5_32,0.075
,,466.6016,B5_34,0.017
,,466.64304,B3_34,0.019
,,466.75168,B1_32,0.017
,,466.83816,B5_31,0.083
,,466.85528,B5_31,0.044
,,466.88344,B5_31,0.035
,,466.95296,B5_31,0.025
,,467.0148,B5_31,0.028
,,467.1588,B4_23,0.021
,,467.63936,B5_22,0.024
,,467.67152,B5_22,0.025
,,467.69424,B5_22,0.022
,,467.72112,B5_22,0.026
,,467.74408,B5_22,0.029
,,467.76592,B5_22,0.033
,,467.95056,B5_23,0.026
,,468.3664,B5_22,0.022
,,468.522,B5_34,0.014
,,468.74352,B2_12,0.014
,,468.93936,B4_23,0.022
,,468.96264,B5_31,0.023
,,468.98368,B2_12,0.014
,,469.086,B5_31,0.021
,,469.292,B5_33,0.019
,,469.31032,B5_34,0.018
,,469.4176,B5_33,0.02
,,469.49064,B5_22,0.053
,,469.57664,B4_23,0.022
,,469.72456,B5_22,0.062
,,469.79456,B5_23,0.021
,,469.94112,B5_23,0.02
,,469.9416,B2_12,0.015
,,470.0992,B5_23,0.029
,,470.27144,B5_22,0.023
,,470.32192,B5_22,0.02
,,470.49824,B5_22,0.025
,,470.52536,B5_22,0.027
,,470.54872,B5_22,0.032
,,470.57072,B5_22,0.027
,,470.59664,B5_22,0.027
,,470.62208,B5_22,0.032
,,470.65224,B5_22,0.027
,,470.77072,B5_22,0.017
,,470.80912,B5_23,0.024
,,470.95208,B5_22,0.02
,,471.02688,B5_22,0.031
,,471.04744,B5_22,0.029
,,471.07696,B5_22,0.029
,,471.11496,B5_22,0.031
,,471.11944,B5_22,0.024
,,471.18384,B5_22,0.028
,,471.27808,B5_22,0.026
,,471.30704,B5_22,0.028
,,471.36736,B5_22,0.022
,,471.39072,B4_23,0.018
,,471.42056,B5_34,0.016
,,471.42432,B5_34,0.016
,,471.43568,B5_23,0.02
,,471.47408,B5_22,0.025
,,471.48368,B5_31,0.025
,,471.48688,B5_23,0.019
,,471.50312,B5_22,0.021
,,471.53184,B5_22,0.028
,,471.57376,B5_31,0.024
,,471.61568,B5_22,0.023
,,471.65528,B5_22,0.022
,,471.74712,B5_22,0.03
,,471.78368,B5_31,0.023
,,471.78704,B5_22,0.023
,,471.85368,B1_32,0.019
,,471.89824,B5_22,0.019
,,471.91496,B5_31,0.025
,,471.94512,B5_22,0.028
,,472.00208,B5_22,0.029
,,472.0576,B5_22,0.022
,,472.0872,B5_31,0.023
,,472.11336,B1_34,0.013
,,472.16144,B5_22,0.025
,,472.24008,B5_22,0.023
,,472.31816,B5_22,0.024
,,472.38808,B5_34,0.015
,,472.51088,B5_23,0.029
,,472.56352,B5_34,0.022
,,472.5728,B5_34,0.019
,,472.58288,B5_34,0.019
,,472.6736,B5_23,0.028
,,472.74328,B5_23,0.028
,,472.7864,B5_23,0.026
,,472.80944,B5_34,0.018
,,472.83944,B5_23,0.025
,,473.0024,B5_31,0.026
,,473.20304,B1_32,0.019
,,473.57296,B5_22,0.018
,,473.65136,B5_33,0.03
,,473.65872,B5_33,0.018
,,473.78016,B5_22,0.034
,,473.81808,B5_22,0.029
,,473.83992,B5_22,0.029
,,473.86328,B5_22,0.027
,,473.8868,B5_22,0.026
,,473.9068,B5_34,0.016
,,473.91304,B5_22,0.023
,,473.99424,B5_31,0.018
,,474.0472,B5_31,0.014
,,474.05512,B5_22,0.025
,,474.09264,B5_31,0.02
,,474.12448,B5_23,0.03
,,474.14424,B5_31,0.016
,,474.18,B1_32,0.017
,,474.19456,B5_33,0.026
,,474.2732,B5_23,0.039
,,474.41736,B5_23,0.031
,,474.9172,B5_23,0.026
,,474.9704,B5_23,0.028
,,474.97144,B3_34,0.016
,,475.01768,B5_23,0.021
,,475.16056,B5_34,0.018
,,475.30344,B5_33,0.028
,,475.38688,B5_23,0.026
,,475.76048,B5_23,0.024
,,476.0696,B5_23,0.026
,,476.34536,B5_33,0.02
,,476.3924,B5_43,0.011
,,476.54376,B5_23,0.026
,,476.5676,B5_23,0.036
,,476.60224,B5_23,0.032
,,476.8164,B5_23,0.026
,,476.87472,B5_23,0.025
,,476.94832,B5_23,0.026
,,477.00552,B5_23,0.025
,,477.20624,B5_23,0.025
,,477.24464,B5_31,0.027
,,477.3528,B5_23,0.025
,,477.622,B5_22,0.021
,,477.94184,B1_32,0.019
,,477.994,B5_34,0.017
,,478.09672,B5_22,0.027
,,478.13168,B5_22,0.034
,,478.1516,B5_22,0.024
,,478.15416,B5_22,0.03
,,478.176,B5_22,0.036
,,478.20064,B5_22,0.04
,,478.22912,B5_22,0.029
,,478.3764,B1_33,0.025
,,478.4892,B5_22,0.026
,,478.51504,B5_23,0.018
,,478.59704,B5_34,0.022
,,479.52608,B5_31,0.024
,,479.58456,B5_34,0.015
,,479.60096,B4_23,0.02
,,479.68152,B5_34,0.022
,,479.68424,B5_22,0.057
,,479.68456,B5_31,0.019
,,479.84184,B3_34,0.018
,,479.93432,B5_23,0.026
,,479.9724,B1_12,0.017
,,480.05232,B5_23,0.02
,,480.13608,B5_34,0.018
,,480.16992,B5_42,0.01
,,480.36408,B5_33,0.029
,,480.382,B5_34,0.022
,,480.4024,B5_34,0.018
,,480.50656,B1_32,0.021
,,481.16664,B5_22,0.023
,,481.31936,B5_23,0.025
,,481.9108,B5_33,0.034
,,481.97632,B5_22,0.023
,,482.5372,B5_31,0.028
,,482.61736,B5_22,0.028
,,482.63616,B5_22,0.031
,,482.6548,B5_22,0.028
,,482.67568,B5_22,0.03
,,482.70224,B5_22,0.026
,,482.76568,B5_34,0.021
,,482.80728,B5_22,0.027
,,482.84232,B5_22,0.036
,,483.08128,B5_23,0.021
,,483.3136,B5_33,0.035
,,483.33208,B2_12,0.013
,,483.45456,B5_22,0.019
,,483.45456,B5_23,0.025
,,483.47008,B5_34,0.015
,,483.69216,B5_33,0.028
,,483.72992,B5_34,0.021
,,483.87888,B5_34,0.017
,,484.23632,B5_22,0.029
,,484.25944,B5_22,0.022
,,484.29336,B5_22,0.026
,,484.3164,B4_23,0.022
,,484.34656,B1_32,0.019
,,484.36288,B5_22,0.025
,,484.40032,B5_22,0.022
,,484.406,B5_31,0.017
,,484.45832,B5_22,0.023
,,484.49352,B5_22,0.031
,,484.57112,B5_22,0.024
,,484.61448,B5_23,0.023
,,484.61576,B5_22,0.026
,,484.66528,B4_23,0.019
,,484.76544,B5_22,0.034
,,484.76616,B5_34,0.018
,,484.81992,B5_23,0.029
,,484.85224,B5_22,0.028
,,484.92296,B5_23,0.025
,,484.9628,B5_22,0.03
,,485.10016,B5_22,0.022
,,485.19736,B5_22,0.028
,,485.24456,B5_22,0.026
,,485.30928,B5_22,0.052
,,485.33512,B5_22,0.026
,,485.39976,B5_23,0.024
,,485.44808,B5_22,0.027
,,485.54128,B5_22,0.025
,,485.5808,B5_22,0.023
,,485.74608,B5_22,0.026
,,485.82736,B5_22,0.028
,,485.89752,B5_31,0.033
,,485.9192,B5_22,0.023
,,486.05648,B5_22,0.023
,,486.09696,B5_22,0.029
,,486.1344,B5_22,0.026
,,486.59152,B5_34,0.022
,,487.17104,B5_34,0.015
,,487.19216,B5_34,0.018
,,487.2192,B5_34,0.022
,,487.29448,B5_34,0.017
,,487.58752,B5_23,0.025
,,487.588,B5_34,0.017
,,487.80184,B5_23,0.024
,,487.9332,B5_23,0.023
,,488.1472,B5_22,0.036
,,488.20976,B5_22,0.023
,,488.2204,B5_33,0.037
,,488.22912,B5_22,0.036
,,488.24976,B5_22,0.03
,,488.26904,B5_22,0.03
,,488.27368,B5_23,0.016
,,488.40304,B1_32,0.018
,,488.47432,B5_22,0.029
,,488.51488,B5_22,0.029
,,488.56552,B5_22,0.026
,,488.59872,B5_34,0.017
,,488.59984,B5_23,0.024
,,488.6344,B5_22,0.035
,,488.7028,B2_12,0.014
,,488.7312,B5_33,0.031
,,489.12856,B5_34,0.021
,,489.20264,B5_22,0.022
,,489.5712,B5_34,0.015
,,489.58008,B2_12,0.015
,,489.746,B5_23,0.022
,,489.77792,B5_22,0.039
,,489.9044,B2_12,0.014
,,489.91936,B5_23,0.027
,,489.95176,B5_42,0.016
,,490.05696,B2_12,0.014
,,490.05944,B5_23,0.027
,,490.18472,B5_34,0.016
,,490.2188,B2_12,0.015
,,490.22888,B5_23,0.03
,,490.3124,B1_12,0.015
,,490.36624,B5_23,0.025
,,490.49808,B5_23,0.024
,,490.60928,B2_12,0.012
,,490.65608,B5_31,0.019
,,490.73376,B5_23,0.023
,,490.83568,B5_23,0.029
,,491.28144,B5_22,0.035
,,491.302,B5_22,0.04
,,491.32616,B5_22,0.029
,,491.34608,B5_34,0.017
,,491.35176,B5_31,0.021
,,491.35312,B5_22,0.032
,,491.3672,B5_22,0.019
,,491.37704,B5_22,0.025
,,491.49976,B5_34,0.015
,,491.58432,B5_34,0.018
,,491.68128,B5_34,0.017
,,491.8124,B5_22,0.034
,,491.83808,B5_22,0.023
,,491.86248,B5_22,0.031
,,491.90104,B5_22,0.029
,,491.92488,B5_22,0.031
,,492.00392,B5_34,0.016
,,492.0368,B1_32,0.016
,,492.0716,B5_31,0.018
,,492.10128,B5_23,0.024
,,492.15496,B5_31,0.018
,,492.29968,B4_23,0.018
,,492.70664,B1_32,0.019
,,492.88584,B5_34,0.019
,,492.9788,B5_23,0.027
,,493.28104,B3_34,0.016
,,493.57928,B5_42,0.013
,,493.85048,B5_31,0.025
,,493.85904,B5_22,0.024
,,494.07848,B1_32,0.017
,,494.14296,B5_23,0.022
,,494.1596,B5_22,0.024
,,494.19648,B5_34,0.014
,,494.21264,B5_23,0.022
,,494.28056,B5_22,0.023
,,494.36976,B5_22,0.024
,,494.38496,B5_34,0.015
,,494.46672,B5_22,0.024
,,494.5492,B5_22,0.022
,,494.60616,B5_22,0.022
,,494.65952,B5_22,0.024
,,494.70744,B5_31,0.029
,,494.73024,B5_22,0.027
,,494.73496,B5_22,0.052
,,494.74,B5_34,0.022
,,494.75,B1_32,0.018
,,494.75672,B5_34,0.02
,,494.942,B5_34,0.015
,,495.35672,B5_32,0.023
,,495.37736,B5_34,0.022
,,495.40176,B2_12,0.013
,,495.52136,B5_23,0.036
,,495.54848,B5_23,0.024
,,495.67424,B5_31,0.026
,,495.74024,B2_12,0.016
,,495.76384,B5_23,0.025
,,495.81536,B5_34,0.017
,,495.8544,B5_23,0.022
,,495.86512,B5_22,0.033
,,495.88536,B5_22,0.033
,,495.90584,B5_22,0.03
,,495.92752,B5_22,0.03
,,495.94256,B2_12,0.017
,,495.95248,B5_22,0.032
,,495.9816,B5_22,0.026
,,495.99336,B5_33,0.03
,,496.02864,B5_34,0.017
,,496.0364,B5_31,0.023
,,496.07416,B5_42,0.012
,,496.11288,B2_12,0.015
,,496.15368,B5_34,0.017
,,496.16928,B5_22,0.025
,,496.23512,B1_34,0.014
,,496.26952,B3_34,0.017
,,496.51152,B5_34,0.018
,,496.52976,B5_31,0.02
,,496.57344,B5_31,0.021
,,496.74896,B5_33,0.021
,,496.90136,B5_33,0.036
,,496.98408,B5_34,0.017
,,497.19992,B5_22,0.025
,,497.40672,B5_33,0.019
,,497.72808,B5_33,0.027
,,497.77928,B5_31,0.022
,,497.90392,B4_23,0.018
,,498.07048,B5_34,0.016
,,499.08968,B5_22,0.021
,,499.43272,B5_31,0.025
,,499.44424,B1_32,0.02
,,499.596,B5_33,0.022
,,500.08808,B5_31,0.026
,,500.14584,B5_22,0.02
,,500.44592,B5_33,0.032
,,500.506,B5_23,0.027
,,500.69552,B5_23,0.027
,,500.70216,B3_34,0.017
,,500.84408,B5_23,0.016
,,500.89064,B5_33,0.028
,,500.94144,B5_34,0.019
,,501.00768,B5_23,0.02
,,501.14424,B1_32,0.019
,,501.37064,B5_34,0.016
,,501.61936,B5_22,0.035
,,501.6388,B5_22,0.026
,,501.658,B5_22,0.029
,,501.6752,B5_22,0.03
,,501.69624,B5_22,0.036
,,501.7036,B4_23,0.021
,,501.86136,B1_32,0.017
,,501.90672,B5_22,0.023
,,501.95432,B5_23,0.02
,,502.00472,B5_33,0.022
,,502.1836,B5_34,0.019
,,502.41256,B5_23,0.018
,,502.74496,B1_32,0.017
,,502.79272,B5_34,0.016
,,502.92128,B5_23,0.032
,,503.04232,B5_23,0.028
,,503.2092,B5_23,0.025
,,503.28792,B5_33,0.019
,,503.3656,B5_23,0.025
,,503.49712,B5_23,0.023
,,503.5168,B5_23,0.031
,,503.56168,B5_23,0.022
,,503.59264,B5_23,0.024
,,503.68608,B5_23,0.024
,,503.75696,B5_23,0.019
,,503.78832,B5_23,0.022
,,503.82136,B5_31,0.035
,,503.94696,B5_23,0.022
,,504.09816,B5_33,0.03
,,504.10488,B5_34,0.017
,,504.13096,B5_23,0.036
,,504.2108,B5_23,0.036
,,504.22512,B5_22,0.024
,,504.24288,B5_23,0.017
,,504.24616,B5_23,0.024
,,504.26984,B5_23,0.027
,,504.48576,B5_23,0.028
,,504.5732,B5_31,0.018
,,504.73056,B5_23,0.022
,,504.95688,B5_34,0.018
,,505.046,B5_42,0.013
,,505.05552,B5_23,0.025
,,505.1564,B2_12,0.014
,,505.18944,B5_23,0.025
,,505.26456,B5_22,0.03
,,505.29536,B5_34,0.016
,,505.46912,B5_34,0.018
,,505.47424,B5_22,0.034
,,505.50112,B5_22,0.03
,,505.51288,B5_33,0.027
,,505.52712,B5_22,0.043
,,505.55144,B5_22,0.033
,,505.58528,B5_22,0.035
,,505.6692,B5_23,0.029
,,505.84496,B5_23,0.032
,,506.13424,B5_34,0.018
,,506.73168,B4_23,0.024
,,506.82864,B5_31,0.027
,,506.96424,B5_31,0.021
,,506.98304,B5_22,0.051
,,507.44104,B5_23,0.026
,,507.54416,B5_23,0.025
,,507.7184,B2_12,0.017
,,507.74672,B5_34,0.016
,,508.07184,B5_33,0.036
,,508.07984,B2_12,0.014
,,508.33096,B5_23,0.027
,,508.35608,B5_22,0.029
,,508.37704,B2_12,0.013
,,508.3808,B5_22,0.025
,,508.416,B5_22,0.023
,,508.44848,B5_22,0.022
,,508.48232,B5_22,0.025
,,508.5276,B5_22,0.027
,,508.56208,B5_22,0.026
,,508.60048,B5_34,0.016
,,508.61624,B5_22,0.027
,,508.65792,B5_22,0.026
,,508.70304,B5_22,0.025
,,508.82864,B5_34,0.019
,,508.86,B5_22,0.025
,,508.98168,B5_22,0.024
,,509.10624,B5_22,0.023
,,509.112,B1_34,0.014
,,509.27192,B5_22,0.024
,,509.30944,B5_22,0.022
,,509.43376,B5_22,0.028
,,509.47256,B5_22,0.024
,,509.7316,B5_22,0.026
,,509.75944,B5_22,0.036
,,509.78736,B5_22,0.026
,,509.81488,B5_22,0.026
,,509.8216,B5_23,0.029
,,509.83344,B5_22,0.028
,,509.85608,B5_22,0.032
,,509.88216,B5_22,0.036
,,509.8856,B5_22,0.028
,,509.90896,B5_23,0.037
,,509.91488,B5_22,0.029
,,509.94664,B5_22,0.021
,,509.99224,B5_22,0.02
,,510.09288,B5_22,0.027
,,510.09408,B5_23,0.023
,,510.17216,B5_22,0.026
,,510.27304,B5_22,0.024
,,510.31104,B5_34,0.019
,,510.3328,B5_22,0.026
,,510.37464,B5_22,0.023
,,510.45216,B5_22,0.022
,,510.86224,B5_31,0.032
,,511.30688,B5_34,0.016
,,511.3152,B1_32,0.02
,,511.47272,B5_34,0.026
,,511.56328,B5_33,0.02
,,511.72824,B5_23,0.026
,,511.90384,B5_31,0.016
,,512.49432,B5_34,0.019
,,513.30944,B5_33,0.02
,,513.43072,B5_23,0.024
,,513.51088,B2_12,0.015
,,513.56112,B5_23,0.028
,,513.59288,B5_22,0.03
,,513.59488,B5_23,0.017
,,513.6312,B5_22,0.039
,,513.6344,B5_31,0.018
,,513.64128,B5_23,0.033
,,513.6508,B5_22,0.027
,,513.67264,B5_22,0.027
,,513.6992,B5_22,0.024
,,513.71656,B5_34,0.019
,,513.72,B4_23,0.025
,,513.72784,B2_12,0.014
,,513.73344,B5_22,0.027
,,513.75832,B5_22,0.03
,,513.80904,B5_23,0.019
,,513.9864,B5_34,0.015
,,514.05464,B5_34,0.016
,,514.19336,B5_23,0.025
,,514.23504,B2_12,0.016
,,514.39496,B2_12,0.014
,,514.48144,B5_23,0.025
,,514.64528,B5_23,0.027
,,514.83448,B5_23,0.03
,,514.94952,B5_23,0.029
,,515.062,B5_33,0.027
,,515.06744,B5_23,0.024
,,515.1028,B5_31,0.085
,,515.12424,B5_31,0.077
,,515.37256,B5_31,0.019
,,515.37832,B5_23,0.017
,,515.55304,B5_31,0.017
,,515.58536,B5_23,0.03
,,515.59848,B5_32,0.087
,,515.61104,B1_23,0.014
,,515.6728,B5_23,0.024
,,515.69168,B5_22,0.055
,,515.85648,B5_23,0.028
,,515.98208,B5_23,0.026
,,516.01168,B5_22,0.053
,,516.06344,B5_23,0.025
,,516.25736,B5_33,0.034
,,516.7188,B5_34,0.015
,,517.14032,B5_22,0.033
,,517.1784,B5_22,0.027
,,517.20008,B5_22,0.027
,,517.26472,B5_22,0.026
,,517.29264,B5_22,0.025
,,517.31944,B5_33,0.03
,,517.3224,B5_22,0.034
,,517.37656,B5_22,0.033
,,517.53416,B5_33,0.024
,,517.69672,B5_22,0.025
,,517.74432,B5_31,0.023
,,517.79832,B5_22,0.039
,,517.89336,B5_31,0.026
,,518.07408,B5_23,0.022
,,518.1848,B5_31,0.023
,,518.31024,B5_31,0.021
,,518.33136,B5_23,0.026
,,518.354,B5_31,0.028
,,518.40808,B5_32,0.03
,,518.49616,B5_31,0.017
,,518.55544,B5_22,0.027
,,518.56984,B5_31,0.019
,,518.61728,B5_31,0.017
,,518.65256,B4_23,0.022
,,518.85792,B5_31,0.016
,,519.15888,B5_31,0.019
,,519.36448,B5_22,0.021
,,519.51168,B5_23,0.023
,,519.7024,B5_23,0.025
,,520.00624,B5_34,0.016
,,520.03664,B5_34,0.019
,,520.1168,B5_34,0.019
,,520.21216,B1_32,0.019
,,520.28176,B5_33,0.02
,,520.32104,B5_22,0.029
,,520.50632,B5_34,0.02
,,520.79496,B5_22,0.029
,,520.81584,B5_23,0.035
,,520.84792,B5_23,0.018
,,521.11328,B5_22,0.017
,,521.27776,B5_31,0.02
,,521.43608,B5_23,0.025
,,521.48832,B5_22,0.031
,,521.49024,B5_23,0.025
,,521.49208,B5_34,0.02
,,521.49568,B5_32,0.086
,,521.52184,B5_22,0.028
,,521.56256,B5_22,0.029
,,521.58808,B5_22,0.023
,,521.59576,B1_23,0.023
,,521.61504,B5_22,0.026
,,521.63792,B5_22,0.048
,,521.66488,B5_22,0.031
,,521.75592,B5_34,0.015
,,521.99376,B5_23,0.02
,,522.0032,B5_32,0.028
,,522.11576,B5_34,0.016
,,522.40936,B5_31,0.026
,,522.99304,B4_23,0.022
,,523.04184,B5_22,0.032
,,523.04848,B5_34,0.017
,,523.09936,B5_22,0.026
,,523.13712,B5_22,0.025
,,523.15632,B5_34,0.017
,,523.17432,B5_22,0.027
,,523.20552,B5_22,0.026
,,523.26872,B5_22,0.025
,,523.29184,B5_34,0.021
,,523.30032,B5_22,0.02
,,523.3428,B4_23,0.018
,,523.35696,B5_22,0.032
,,523.38232,B2_12,0.016
,,523.418,B5_22,0.023
,,523.46632,B5_22,0.028
,,523.52088,B5_22,0.033
,,523.56888,B5_22,0.028
,,523.67008,B5_22,0.031
,,523.67088,B5_23,0.029
,,523.73472,B5_22,0.021
,,523.7924,B5_22,0.023
,,523.81336,B5_23,0.027
,,523.96416,B5_22,0.029
,,524.19832,B4_23,0.019
,,524.24776,B5_22,0.031
,,524.28512,B5_22,0.025
