Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,474.04808,C2_23,0.021
,,474.04824,C6_22,0.024
,,474.0676,C5_43,0.027
,,474.0944,C6_22,0.024
,,474.14048,C3_33,0.038
,,474.14288,C3_13,0.038
,,474.188,C2_23,0.032
,,474.19296,C5_42,0.031
,,474.21952,C1_43,0.025
,,474.27832,C1_42,0.018
,,474.31904,C1_33,0.019
,,474.33664,C6_22,0.035
,,474.34592,C5_43,0.021
,,474.35616,C6_22,0.024
,,474.3632,C1_43,0.025
,,474.36664,C2_41,0.011
,,474.44848,C1_42,0.021
,,474.45024,C5_42,0.043
,,474.48136,C2_41,0.016
,,474.50264,C2_23,0.019
,,474.53408,C5_32,0.039
,,474.55368,C1_43,0.022
,,474.58488,C5_42,0.031
,,474.5888,C1_43,0.017
,,474.60688,C1_43,0.019
,,474.64624,C1_33,0.021
,,474.65024,C2_23,0.032
,,474.65432,C5_42,0.034
,,474.66816,C1_33,0.025
,,474.70168,C6_22,0.022
,,474.72352,C5_43,0.022
,,474.72816,C5_42,0.044
,,474.72872,C1_43,0.021
,,474.8016,C5_42,0.046
,,474.81608,C2_33,0.02
,,474.8244,C6_22,0.017
,,474.86048,C5_43,0.027
,,474.91496,C5_42,0.034
,,474.92608,C1_43,0.018
,,474.93376,C5_42,0.038
,,474.95016,C5_32,0.046
,,474.96944,C3_13,0.023
,,474.98656,C6_22,0.024
,,475.00272,C5_33,0.01
,,475.00968,C2_23,0.023
,,475.10544,C5_42,0.044
,,475.13744,C2_23,0.031
,,475.14872,C5_43,0.034
,,475.1488,C5_32,0.046
,,475.17296,C1_42,0.02
,,475.17856,C5_42,0.025
,,475.1792,C2_23,0.018
,,475.18304,C1_43,0.017
,,475.23208,C1_43,0.024
,,475.33872,C5_32,0.043
,,475.40176,C6_22,0.025
,,475.40736,C2_23,0.021
,,475.41488,C1_22,0.019
,,475.44072,C3_13,0.032
,,475.47176,C6_22,0.031
,,475.4812,C5_42,0.039
,,475.4896,C5_43,0.024
,,475.51344,C3_33,0.043
,,475.5304,C1_43,0.024
,,475.5976,C3_13,0.029
,,475.61608,C5_42,0.039
,,475.61864,C1_43,0.025
,,475.64792,C1_43,0.02
,,475.67488,C2_23,0.03
,,475.68832,C5_42,0.039
,,475.72592,C1_43,0.018
,,475.73096,C2_23,0.015
,,475.74776,C5_32,0.046
,,475.76088,C6_22,0.026
,,475.77296,C6_22,0.021
,,475.81576,C5_42,0.029
,,475.846,C3_33,0.04
,,475.84664,C1_42,0.019
,,475.88064,C1_43,0.021
,,475.88608,C5_32,0.05
,,475.9028,C5_42,0.029
,,475.916,C5_42,0.023
,,475.91752,C5_43,0.024
,,475.9268,C5_42,0.032
,,475.98864,C5_42,0.031
,,475.9976,C5_32,0.047
,,476.00912,C1_42,0.017
,,476.07776,C2_23,0.017
,,476.0848,C3_43,0.009
,,476.09184,C2_23,0.03
,,476.13552,C5_32,0.045
,,476.13736,C1_22,0.025
,,476.15512,C5_42,0.026
,,476.18608,C3_42,0.021
,,476.21288,C1_43,0.019
,,476.23,C3_33,0.043
,,476.2348,C5_42,0.027
,,476.2876,C1_43,0.02
,,476.31232,C6_22,0.019
,,476.35128,C5_32,0.042
,,476.35688,C6_22,0.023
,,476.43344,C5_43,0.026
,,476.47264,C5_42,0.032
,,476.48064,C2_23,0.021
,,476.49072,C5_42,0.026
,,476.55568,C3_33,0.046
,,476.56352,C2_23,0.026
,,476.57256,C1_42,0.019
,,476.63,C2_33,0.022
,,476.66824,C1_43,0.023
,,476.67776,C5_32,0.042
,,476.67776,C5_42,0.033
,,476.68888,C2_23,0.017
,,476.70272,C1_34,0.015
,,476.7052,C3_13,0.027
,,476.74688,C1_42,0.02
,,476.75712,C6_22,0.022
,,476.79912,C1_43,0.018
,,476.81224,C2_33,0.027
,,476.83656,C5_32,0.026
,,476.86496,C1_44,0.015
,,476.87704,C6_22,0.022
,,476.89528,C1_43,0.016
,,476.94032,C5_42,0.037
,,476.96896,C1_23,0.027
,,477.016,C2_41,0.015
,,477.03856,C6_22,0.027
,,477.05512,C3_33,0.044
,,477.06352,C2_33,0.019
,,477.08216,C5_32,0.045
,,477.09968,C1_43,0.024
,,477.16432,C2_23,0.019
,,477.1728,C2_23,0.03
,,477.2248,C1_43,0.019
,,477.2468,C5_43,0.057
,,477.2628,C5_32,0.049
,,477.32552,C5_42,0.032
,,477.33488,C6_22,0.021
,,477.37112,C6_22,0.034
,,477.3772,C5_42,0.031
,,477.40784,C5_42,0.038
,,477.44904,C5_43,0.03
,,477.47544,C5_32,0.044
,,477.4808,C3_33,0.035
,,477.52488,C5_42,0.05
,,477.54264,C1_43,0.018
,,477.5452,C2_23,0.017
,,477.55336,C5_42,0.037
,,477.6064,C5_42,0.037
,,477.62504,C2_23,0.027
,,477.6444,C5_43,0.026
,,477.65704,C5_32,0.053
,,477.6652,C5_42,0.033
,,477.67296,C1_43,0.018
,,477.7172,C6_22,0.022
,,477.72128,C5_42,0.036
,,477.7612,C6_22,0.018
,,477.77344,C1_43,0.02
,,477.7848,C1_43,0.021
,,477.79328,C5_42,0.024
,,477.80376,C5_43,0.026
,,477.81904,C1_43,0.019
,,477.84312,C1_22,0.018
,,477.86296,C5_42,0.031
,,477.8764,C5_43,0.025
,,477.8904,C3_33,0.036
,,477.89096,C5_42,0.067
,,477.90104,C5_32,0.046
,,477.91328,C1_43,0.021
,,477.9236,C5_43,0.024
,,477.96784,C2_33,0.024
,,477.96904,C5_42,0.03
,,477.99216,C2_23,0.037
,,478.0076,C5_42,0.044
,,478.02176,C5_42,0.059
,,478.04416,C2_23,0.022
,,478.04544,C1_43,0.02
,,478.04888,C5_32,0.042
,,478.06192,C5_42,0.036
,,478.06648,C1_43,0.019
,,478.09256,C2_23,0.022
,,478.1076,C1_43,0.015
,,478.12976,C5_42,0.028
,,478.15936,C5_43,0.021
,,478.18464,C5_43,0.025
,,478.18952,C5_42,0.034
,,478.25456,C1_43,0.018
,,478.30392,C6_22,0.024
,,478.32136,C5_42,0.035
,,478.36512,C2_41,0.015
,,478.37328,C5_32,0.041
,,478.41008,C2_23,0.033
,,478.43704,C1_43,0.022
,,478.46328,C3_33,0.037
,,478.50472,C5_42,0.031
,,478.51352,C5_43,0.063
,,478.5344,C2_33,0.031
,,478.54768,C6_22,0.028
,,478.62712,C2_33,0.023
,,478.63296,C2_23,0.018
,,478.81048,C5_42,0.03
,,478.81368,C1_43,0.019
,,478.86048,C1_43,0.018
,,478.8784,C6_22,0.025
,,478.89824,C3_13,0.04
,,478.90176,C5_43,0.027
,,478.90568,C5_32,0.044
,,478.9084,C1_43,0.02
,,478.91424,C1_22,0.016
,,478.92488,C1_43,0.022
,,478.93024,C5_42,0.029
,,478.95192,C5_32,0.039
,,478.95608,C2_23,0.034
,,478.9788,C1_43,0.017
,,479.01672,C5_42,0.032
,,479.0648,C1_43,0.024
,,479.06864,C3_33,0.039
,,479.09512,C6_22,0.017
,,479.15232,C6_22,0.038
,,479.16016,C5_32,0.044
,,479.21104,C2_23,0.029
,,479.22152,C1_33,0.016
,,479.26144,C6_22,0.02
,,479.27608,C5_42,0.037
,,479.27648,C3_13,0.03
,,479.28024,C5_42,0.037
,,479.28888,C1_43,0.023
,,479.30976,C5_42,0.025
,,479.40856,C3_33,0.037
,,479.41384,C2_23,0.029
,,479.46464,C5_42,0.035
,,479.53744,C5_43,0.024
,,479.5648,C1_43,0.018
,,479.60544,C5_43,0.024
,,479.61528,C6_22,0.025
,,479.63,C1_43,0.019
,,479.6412,C2_23,0.02
,,479.65248,C1_33,0.018
,,479.65448,C1_43,0.021
,,479.73024,C5_43,0.021
,,479.73864,C5_42,0.041
,,479.74168,C5_42,0.027
,,479.74688,C5_32,0.043
,,479.78248,C3_33,0.038
,,479.78848,C5_42,0.035
,,479.79448,C5_43,0.028
,,479.85696,C1_43,0.021
,,479.90064,C2_23,0.02
,,480.01424,C2_23,0.032
,,480.02584,C1_43,0.02
,,480.07136,C5_43,0.022
,,480.07176,C5_42,0.032
,,480.1252,C1_43,0.018
,,480.13544,C3_33,0.039
,,480.16944,C1_43,0.019
,,480.24088,C5_42,0.028
,,480.2568,C6_22,0.017
,,480.32712,C5_43,0.025
,,480.33472,C6_22,0.024
,,480.33912,C2_23,0.02
,,480.34192,C1_43,0.024
,,480.34472,C5_42,0.033
,,480.41152,C5_43,0.032
,,480.43336,C5_42,0.038
,,480.44488,C2_23,0.019
,,480.4532,C2_33,0.021
,,480.47552,C6_22,0.032
,,480.4832,C3_33,0.041
,,480.51288,C5_42,0.038
,,480.57448,C5_43,0.066
,,480.59024,C1_43,0.021
,,480.59112,C2_23,0.035
,,480.59192,C5_42,0.031
,,480.63904,C6_22,0.025
,,480.80552,C5_42,0.034
,,480.81704,C3_33,0.037
,,480.84256,C1_43,0.032
,,480.84744,C5_42,0.039
,,480.87304,C6_22,0.023
,,480.8864,C1_43,0.019
,,480.90936,C2_33,0.017
,,480.9268,C1_43,0.086
,,480.9304,C1_43,0.02
,,481.00584,C5_43,0.03
,,481.01056,C2_23,0.018
,,481.0352,C1_22,0.022
,,481.06608,C2_33,0.023
,,481.12512,C1_43,0.018
,,481.1324,C6_22,0.02
,,481.14984,C3_33,0.042
,,481.2348,C6_22,0.022
,,481.24016,C5_42,0.025
,,481.24952,C5_42,0.033
,,481.3388,C1_43,0.023
,,481.36344,C2_33,0.02
,,481.36552,C5_42,0.028
,,481.37408,C1_42,0.019
,,481.39216,C1_43,0.021
,,481.39584,C1_43,0.013
,,481.4408,C2_23,0.031
,,481.44416,C5_42,0.029
,,481.45072,C5_42,0.031
,,481.48512,C2_23,0.019
,,481.48776,C3_33,0.041
,,481.51296,C5_42,0.025
,,481.55328,C5_42,0.05
,,481.55432,C1_43,0.026
,,481.56176,C6_22,0.029
,,481.58136,C1_22,0.023
,,481.62472,C1_43,0.017
,,481.63392,C5_42,0.026
,,481.63952,C5_42,0.024
,,481.64456,C6_22,0.018
,,481.66496,C1_43,0.02
,,481.66984,C5_42,0.026
,,481.67288,C2_23,0.025
,,481.6752,C2_23,0.028
,,481.67616,C2_41,0.013
,,481.73048,C2_41,0.013
,,481.75176,C5_42,0.034
,,481.78784,C3_33,0.038
,,481.79616,C1_42,0.016
,,481.82712,C5_32,0.046
,,481.87352,C1_43,0.019
,,481.88832,C2_23,0.022
,,481.90768,C6_22,0.018
,,481.9136,C5_43,0.024
,,481.942,C5_32,0.042
,,481.94768,C1_43,0.023
,,481.95696,C1_43,0.021
,,482.02528,C5_43,0.036
,,482.03376,C2_23,0.029
,,482.13472,C5_32,0.043
,,482.14792,C3_42,0.015
,,482.16016,C3_33,0.04
,,482.19096,C6_22,0.024
,,482.2276,C5_43,0.026
,,482.23488,C1_43,0.016
,,482.26504,C1_42,0.017
,,482.29064,C1_43,0.025
,,482.33664,C5_42,0.03
,,482.35448,C5_43,0.056
,,482.39056,C5_32,0.044
,,482.39984,C1_43,0.022
,,482.44616,C1_42,0.024
,,482.46192,C3_33,0.044
,,482.48368,C5_42,0.041
,,482.49256,C5_43,0.026
,,482.51224,C5_42,0.032
,,482.51568,C2_23,0.022
,,482.53088,C5_42,0.037
,,482.55648,C1_43,0.017
,,482.58696,C2_33,0.026
,,482.60368,C3_13,0.036
,,482.60408,C1_22,0.024
,,482.6324,C5_32,0.047
,,482.64488,C5_42,0.032
,,482.72264,C1_42,0.021
,,482.74248,C2_23,0.016
,,482.7516,C2_23,0.03
,,482.76904,C1_43,0.024
,,482.7904,C5_43,0.03
,,482.85936,C1_43,0.03
,,482.88464,C6_22,0.017
,,482.93488,C3_33,0.036
,,482.94048,C5_42,0.027
,,482.94776,C5_42,0.024
,,482.95688,C5_32,0.038
,,482.95888,C1_43,0.02
,,482.9996,C5_43,0.023
,,483.05368,C2_23,0.021
,,483.08704,C5_42,0.032
,,483.09352,C5_42,0.024
,,483.12016,C1_43,0.02
,,483.1316,C5_43,0.025
,,483.15544,C6_22,0.03
,,483.15584,C5_42,0.026
,,483.17592,C1_33,0.018
,,483.21936,C5_32,0.048
,,483.2388,C2_23,0.021
,,483.25256,C1_43,0.019
,,483.262,C6_22,0.019
,,483.2976,C1_43,0.026
,,483.31104,C5_42,0.033
,,483.31264,C1_43,0.019
,,483.33616,C5_43,0.024
,,483.33728,C5_42,0.03
,,483.38192,C3_13,0.029
,,483.39848,C5_32,0.047
,,483.4016,C1_22,0.023
,,483.43296,C1_43,0.019
,,483.43688,C5_42,0.039
,,483.46552,C2_23,0.034
,,483.4892,C1_43,0.02
,,483.5596,C5_43,0.038
,,483.58376,C5_32,0.039
,,483.65464,C5_43,0.035
,,483.674,C2_23,0.018
,,483.78344,C1_43,0.018
,,483.7844,C6_22,0.017
,,483.81024,C5_42,0.033
,,483.81336,C3_33,0.036
,,483.8396,C6_22,0.019
,,483.85744,C5_32,0.044
,,483.8764,C1_43,0.016
,,483.90088,C6_22,0.023
,,483.92456,C1_42,0.021
,,483.9324,C5_42,0.029
,,483.93392,C1_43,0.019
,,483.9364,C1_43,0.021
,,483.94008,C1_23,0.021
,,483.94464,C1_43,0.019
,,483.94944,C1_43,0.021
,,483.95488,C1_43,0.019
,,483.9712,C1_33,0.019
,,483.97464,C1_43,0.024
,,483.97848,C1_44,0.012
,,483.98328,C2_23,0.03
,,483.98336,C1_23,0.021
,,483.99136,C1_44,0.015
,,483.99432,C1_43,0.022
,,484.01136,C1_42,0.021
,,484.01208,C1_43,0.019
,,484.0168,C1_44,0.017
,,484.02448,C1_22,0.02
,,484.0324,C1_44,0.009
,,484.04032,C5_43,0.025
,,484.04136,C1_43,0.024
,,484.05408,C5_42,0.038
,,484.05616,C1_33,0.018
,,484.05848,C1_42,0.017
,,484.06248,C1_44,0.014
,,484.08224,C1_43,0.022
,,484.08392,C1_22,0.024
,,484.11888,C2_23,0.023
,,484.1276,C1_43,0.019
,,484.12992,C3_33,0.04
,,484.15048,C1_43,0.02
,,484.15104,C1_42,0.02
,,484.17856,C1_43,0.024
,,484.1832,C5_32,0.043
,,484.21288,C1_43,0.021
,,484.24368,C1_43,0.022
,,484.2488,C6_22,0.023
,,484.35912,C1_43,0.018
,,484.4124,C5_43,0.027
,,484.42056,C1_43,0.029
,,484.43672,C1_33,0.017
,,484.44792,C5_32,0.048
,,484.45648,C3_33,0.037
,,484.45664,C3_43,0.01
,,484.45856,C1_43,0.018
,,484.47336,C5_42,0.033
,,484.5188,C2_23,0.034
,,484.51952,C1_43,0.018
,,484.5348,C5_43,0.027
,,484.53616,C5_42,0.05
,,484.55056,C1_42,0.019
,,484.5536,C1_12,0.022
,,484.57224,C1_23,0.016
,,484.57232,C2_23,0.021
,,484.57592,C6_22,0.024
,,484.59776,C1_31,0.018
,,484.64688,C1_12,0.037
,,484.6476,C1_22,0.024
,,484.64928,C1_12,0.022
,,484.65184,C1_12,0.013
,,484.6548,C1_12,0.029
,,484.65576,C1_11,0.014
,,484.65792,C1_43,0.019
,,484.66184,C1_43,0.024
,,484.66376,C1_23,0.016
,,484.6672,C1_12,0.028
,,484.6688,C1_22,0.02
,,484.66928,C1_43,0.02
,,484.66944,C1_11,0.023
,,484.6708,C1_12,0.022
,,484.67432,C1_12,0.013
,,484.67544,C1_22,0.026
,,484.67736,C1_32,0.019
,,484.6776,C2_23,0.018
,,484.67832,C1_22,0.022
,,484.67992,C1_12,0.045
,,484.68288,C1_13,0.013
,,484.68344,C1_23,0.018
,,484.6844,C1_12,0.017
,,484.68744,C1_12,0.02
,,484.68992,C1_12,0.026
,,484.69032,C1_11,0.03
,,484.69184,C1_13,0.013
,,484.69256,C1_12,0.023
,,484.69456,C1_22,0.025
,,484.69464,C1_33,0.02
,,484.69664,C1_12,0.022
,,484.6984,C1_22,0.019
,,484.70096,C1_31,0.024
,,484.7044,C1_12,0.035
,,484.70728,C1_12,0.021
,,484.70728,C1_22,0.032
,,484.70824,C1_43,0.015
,,484.70856,C1_11,0.04
,,484.71,C1_12,0.021
,,484.71024,C1_22,0.025
,,484.71336,C1_23,0.018
,,484.71448,C1_34,0.017
,,484.71648,C1_11,0.022
,,484.71664,C1_12,0.04
,,484.71712,C1_22,0.022
,,484.71848,C1_31,0.016
,,484.72032,C1_12,0.035
,,484.72048,C5_32,0.042
,,484.72296,C1_22,0.025
,,484.72344,C1_21,0.011
,,484.72416,C1_12,0.023
,,484.7248,C1_11,0.022
,,484.72608,C1_22,0.02
,,484.72768,C1_12,0.022
,,484.72968,C1_42,0.017
,,484.73176,C1_12,0.023
,,484.73464,C1_31,0.018
,,484.7364,C1_12,0.03
,,484.73736,C1_33,0.019
,,484.73896,C1_42,0.021
,,484.73944,C1_12,0.024
,,484.74088,C1_43,0.016
,,484.74208,C1_33,0.022
,,484.74248,C1_12,0.023
,,484.74512,C1_12,0.019
,,484.74592,C1_44,0.013
,,484.74704,C5_43,0.036
,,484.74816,C1_23,0.019
,,484.74888,C1_12,0.027
,,484.74928,C1_33,0.015
,,484.75152,C1_12,0.031
,,484.75272,C1_11,0.025
,,484.7536,C1_22,0.017
,,484.7544,C1_12,0.017
,,484.75504,C1_42,0.024
,,484.7572,C2_33,0.033
,,484.75728,C1_12,0.042
,,484.76224,C1_12,0.035
,,484.76272,C1_43,0.026
,,484.76392,C1_44,0.014
,,484.76672,C1_12,0.032
,,484.76704,C1_23,0.018
,,484.76776,C1_43,0.073
,,484.76808,C1_42,0.023
,,484.76912,C1_11,0.014
,,484.77008,C1_34,0.018
,,484.7712,C1_43,0.026
,,484.7732,C1_22,0.018
,,484.77376,C1_23,0.029
,,484.77392,C1_11,0.02
,,484.77416,C1_12,0.025
,,484.778,C1_22,0.022
,,484.77808,C1_43,0.025
,,484.77936,C1_12,0.031
,,484.78048,C5_43,0.022
,,484.78184,C1_22,0.019
,,484.78296,C1_42,0.026
,,484.7856,C1_43,0.018
,,484.78776,C1_12,0.021
,,484.78944,C1_11,0.027
,,484.78992,C1_22,0.026
,,484.79,C1_12,0.015
,,484.79168,C1_42,0.03
,,484.79224,C1_34,0.017
,,484.7928,C1_12,0.026
,,484.7936,C1_43,0.022
,,484.804,C1_43,0.032
,,484.8044,C1_42,0.015
,,484.80512,C1_23,0.021
,,484.8088,C1_33,0.017
,,484.80968,C1_12,0.019
,,484.81176,C1_43,0.024
,,484.81416,C1_11,0.026
,,484.8168,C1_33,0.021
,,484.81704,C1_43,0.024
,,484.81816,C1_34,0.02
,,484.81856,C1_12,0.026
,,484.8192,C1_22,0.021
,,484.8236,C1_23,0.015
,,484.824,C1_12,0.021
,,484.82792,C1_12,0.013
,,484.82848,C1_44,0.018
,,484.8292,C1_43,0.03
,,484.83184,C1_31,0.018
,,484.832,C1_12,0.024
,,484.83344,C1_42,0.019
,,484.83592,C1_34,0.025
,,484.83704,C1_12,0.024
,,484.83896,C1_23,0.015
,,484.84352,C1_23,0.019
,,484.84432,C1_31,0.016
,,484.8456,C1_44,0.011
,,484.8464,C1_43,0.021
,,484.85096,C1_22,0.022
,,484.85304,C1_12,0.025
,,484.8532,C1_33,0.027
,,484.85416,C1_43,0.023
,,484.85648,C1_12,0.015
,,484.8572,C1_22,0.016
,,484.8616,C5_42,0.032
,,484.86272,C1_22,0.017
,,484.8648,C1_12,0.019
,,484.86576,C1_42,0.019
,,484.86872,C1_43,0.026
,,484.86928,C1_34,0.022
,,484.87312,C1_42,0.016
,,484.87976,C6_22,0.044
,,484.88048,C1_23,0.019
,,484.8816,C1_33,0.023
,,484.88264,C1_11,0.024
,,484.89104,C1_23,0.018
,,484.89336,C1_12,0.015
,,484.89496,C1_31,0.019
,,484.8964,C1_12,0.016
,,484.89904,C1_43,0.02
,,484.902,C1_43,0.027
,,484.90408,C6_22,0.024
,,484.90904,C1_43,0.021
,,484.92024,C1_23,0.025
,,484.92064,C1_43,0.027
,,484.9224,C3_33,0.035
,,484.93984,C1_43,0.021
,,484.94,C1_12,0.03
,,484.94632,C2_33,0.022
,,484.95048,C1_42,0.022
,,484.9596,C1_12,0.026
,,484.95984,C1_11,0.023
,,484.966,C1_42,0.021
,,484.97208,C1_12,0.021
,,484.978,C5_32,0.044
,,484.98704,C1_43,0.021
,,485.00256,C5_42,0.035
,,485.01016,C1_43,0.018
,,485.04656,C5_42,0.037
,,485.06464,C2_23,0.031
,,485.06528,C5_43,0.027
,,485.1124,C1_43,0.021
,,485.13552,C1_43,0.021
,,485.1372,C1_23,0.016
,,485.13888,C1_43,0.018
,,485.21888,C5_32,0.049
,,485.23888,C2_23,0.02
,,485.26712,C5_42,0.043
,,485.27632,C3_33,0.038
,,485.32616,C5_42,0.03
,,485.39424,C6_22,0.022
,,485.40944,C2_33,0.022
,,485.42152,C5_42,0.028
,,485.43176,C2_23,0.022
,,485.45216,C5_43,0.023
,,485.45616,C1_43,0.015
,,485.49432,C6_22,0.022
,,485.4952,C1_43,0.02
,,485.53992,C6_22,0.024
,,485.55416,C5_42,0.036
,,485.61608,C1_43,0.02
,,485.62344,C5_43,0.021
,,485.62504,C6_22,0.018
,,485.64712,C2_23,0.027
,,485.70496,C5_42,0.05
,,485.71136,C5_42,0.025
,,485.73736,C5_42,0.033
,,485.74944,C5_42,0.055
,,485.77112,C3_33,0.036
,,485.80392,C5_42,0.038
,,485.84656,C5_32,0.042
,,485.85704,C1_22,0.023
,,485.9036,C1_43,0.02
,,485.94024,C1_43,0.019
,,485.96752,C6_22,0.025
,,486.05488,C5_42,0.027
,,486.10296,C5_42,0.04
,,486.13768,C5_42,0.038
,,486.14376,C2_33,0.025
,,486.19,C2_23,0.031
,,486.2024,C2_23,0.016
,,486.25768,C1_43,0.024
,,486.27416,C2_23,0.018
,,486.29608,C6_22,0.045
,,486.2992,C5_43,0.023
,,486.36528,C3_13,0.024
,,486.37888,C5_32,0.05
,,486.47696,C6_22,0.026
,,486.48664,C5_42,0.022
,,486.51784,C1_43,0.023
,,486.57176,C5_42,0.037
,,486.64912,C2_23,0.03
,,486.66624,C5_43,0.02
,,486.69,C5_43,0.023
,,486.69984,C1_43,0.02
,,486.70392,C5_43,0.025
,,486.72464,C2_33,0.018
,,486.73912,C5_32,0.042
,,486.75248,C6_22,0.023
,,486.81176,C2_34,0.02
,,486.8132,C1_43,0.02
,,486.83032,C2_23,0.023
,,486.88896,C1_43,0.025
,,486.90528,C5_42,0.046
,,487.00464,C5_42,0.038
,,487.0064,C1_43,0.018
,,487.03888,C1_33,0.014
,,487.04416,C2_23,0.017
,,487.10064,C6_22,0.024
,,487.13592,C2_33,0.029
,,487.13664,C1_43,0.024
,,487.16392,C1_22,0.023
,,487.1772,C5_43,0.026
,,487.25144,C3_33,0.043
,,487.2528,C5_32,0.04
,,487.30408,C5_42,0.03
,,487.33232,C2_23,0.018
,,487.35832,C2_23,0.033
,,487.43344,C1_43,0.018
,,487.50608,C3_13,0.031
,,487.5168,C5_42,0.039
,,487.5264,C3_33,0.039
,,487.52728,C2_33,0.018
,,487.53632,C6_22,0.019
,,487.54376,C5_43,0.029
,,487.59584,C1_43,0.016
,,487.5996,C5_42,0.029
,,487.618,C5_42,0.035
,,487.84168,C5_42,0.049
,,487.85728,C5_43,0.022
,,487.89568,C3_33,0.039
,,487.89968,C2_23,0.032
,,487.9096,C6_22,0.02
,,487.93544,C6_22,0.022
,,487.95208,C5_43,0.06
,,488.01912,C1_43,0.023
,,488.02544,C6_22,0.024
,,488.04704,C2_23,0.017
,,488.05744,C5_32,0.043
,,488.06664,C5_42,0.033
,,488.07648,C2_41,0.014
,,488.10704,C1_43,0.022
,,488.12072,C5_42,0.033
,,488.13424,C2_23,0.019
,,488.15176,C1_33,0.018
,,488.16968,C1_43,0.022
,,488.1812,C5_32,0.048
,,488.2452,C5_42,0.071
,,488.2632,C1_43,0.02
,,488.2652,C6_22,0.023
,,488.28264,C2_33,0.032
,,488.28552,C5_42,0.031
,,488.28808,C1_43,0.019
,,488.29064,C5_32,0.04
,,488.31528,C2_23,0.035
,,488.3636,C5_42,0.028
,,488.4196,C2_23,0.028
,,488.42088,C2_22,0.011
,,488.45312,C3_13,0.024
,,488.45824,C1_43,0.019
,,488.4908,C3_42,0.014
,,488.49272,C2_23,0.021
,,488.49664,C3_13,0.032
,,488.50792,C3_13,0.044
,,488.50984,C5_43,0.02
,,488.5388,C2_41,0.013
,,488.53896,C6_22,0.021
,,488.556,C5_42,0.032
,,488.578,C5_32,0.043
,,488.64872,C5_43,0.025
,,488.66144,C1_33,0.015
,,488.69552,C5_42,0.033
,,488.7076,C3_13,0.028
,,488.73048,C2_23,0.017
,,488.7816,C5_42,0.044
,,488.78784,C1_43,0.02
,,488.828,C2_23,0.033
,,488.86536,C5_32,0.043
,,488.9108,C6_22,0.023
,,488.94968,C5_43,0.022
,,489.024,C1_12,0.016
,,489.12632,C1_33,0.019
,,489.13216,C3_33,0.04
,,489.1392,C1_43,0.018
,,489.1464,C6_22,0.019
,,489.15784,C5_32,0.051
,,489.21616,C1_43,0.022
,,489.2508,C2_33,0.023
,,489.2732,C2_23,0.017
,,489.3376,C5_42,0.042
,,489.3456,C1_43,0.018
,,489.3484,C3_33,0.04
,,489.36736,C1_43,0.024
,,489.38232,C5_42,0.03
,,489.40576,C1_43,0.02
,,489.41304,C5_32,0.044
,,489.41312,C1_22,0.022
,,489.44376,C1_43,0.017
,,489.45368,C2_23,0.038
,,489.48192,C1_23,0.06
,,489.54296,C1_43,0.023
,,489.56688,C5_42,0.027
,,489.56968,C5_43,0.026
,,489.6224,C1_43,0.018
,,489.67952,C1_43,0.031
,,489.6876,C1_34,0.017
,,489.69616,C5_32,0.038
,,489.7024,C3_33,0.036
,,489.76584,C5_42,0.029
,,489.76808,C2_23,0.021
,,489.77,C6_22,0.035
,,489.77272,C5_42,0.03
,,489.8436,C1_43,0.02
,,489.87632,C6_22,0.026
,,489.91336,C5_43,0.024
,,489.94928,C1_43,0.024
,,490.05424,C1_22,0.026
,,490.0652,C2_23,0.022
,,490.068,C1_43,0.016
,,490.08296,C2_23,0.033
,,490.08752,C5_42,0.042
,,490.09848,C3_33,0.041
,,490.10856,C5_32,0.037
,,490.12096,C1_43,0.019
,,490.13664,C5_32,0.028
,,490.14712,C1_43,0.076
,,490.16936,C5_42,0.028
,,490.172,C5_43,0.067
,,490.17456,C5_43,0.032
,,490.20328,C5_42,0.031
,,490.21512,C1_43,0.024
,,490.22288,C1_43,0.021
,,490.22608,C1_43,0.018
,,490.27024,C5_32,0.034
,,490.27096,C6_22,0.032
,,490.32944,C2_23,0.022
,,490.3496,C6_22,0.024
,,490.35216,C5_32,0.048
,,490.39496,C5_42,0.056
,,490.4288,C3_33,0.04
,,490.43736,C2_33,0.022
,,490.49616,C1_43,0.016
,,490.50648,C5_42,0.026
,,490.5288,C5_43,0.02
,,490.5376,C5_42,0.03
,,490.57144,C5_42,0.056
,,490.60704,C5_42,0.03
,,490.63912,C6_22,0.026
,,490.64304,C5_42,0.035
,,490.6492,C2_41,0.013
,,490.66832,C1_22,0.018
,,490.7088,C6_22,0.03
,,490.75056,C5_43,0.027
,,490.7588,C1_43,0.024
,,490.7716,C1_43,0.019
,,490.85544,C3_33,0.04
,,490.85968,C2_23,0.032
,,490.86376,C6_22,0.028
,,490.8744,C5_42,0.027
,,490.89648,C6_22,0.029
,,490.91488,C2_23,0.023
,,490.94192,C1_43,0.022
,,490.94472,C5_43,0.026
,,490.98552,C1_43,0.019
,,490.99552,C1_43,0.019
,,491.09872,C5_42,0.042
,,491.1372,C1_43,0.018
,,491.166,C5_42,0.027
,,491.17,C1_43,0.016
,,491.17744,C5_43,0.024
,,491.17896,C1_43,0.016
,,491.19576,C5_42,0.031
,,491.22744,C6_22,0.024
,,491.22808,C3_33,0.039
,,491.2516,C6_22,0.023
,,491.29544,C5_42,0.024
,,491.31312,C2_33,0.02
