Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,187.17368,B3_12,0.01
,,187.17936,B3_21,0.013
,,187.19904,B3_13,0.016
,,187.2532,B1_11,0.031
,,187.35592,B2_33,0.029
,,187.37808,B3_13,0.013
,,187.41104,B3_21,0.013
,,187.53376,B3_21,0.017
,,187.59176,B3_13,0.014
,,187.65864,B3_32,0.016
,,187.72576,B1_43,0.011
,,187.78936,B1_14,0.017
,,187.84584,B3_13,0.013
,,187.93784,B3_13,0.016
,,187.97776,B3_13,0.013
,,188.26232,B3_41,0.011
,,188.4,B3_13,0.016
,,188.5256,B3_33,0.021
,,188.56144,B1_11,0.023
,,188.57808,B3_21,0.013
,,188.67912,B3_21,0.015
,,188.78896,B1_31,0.014
,,188.8512,B3_32,0.017
,,188.90736,B2_23,0.016
,,188.94792,B3_21,0.013
,,189.06648,B1_43,0.015
,,189.10296,B1_11,0.013
,,189.1592,B1_14,0.017
,,189.16232,B1_43,0.011
,,189.1968,B1_44,0.013
,,189.1976,B1_43,0.011
,,189.21176,B3_14,0.018
,,189.24176,B1_43,0.015
,,189.34048,B1_43,0.012
,,189.38296,B3_13,0.015
,,189.4148,B3_21,0.015
,,189.41824,B3_32,0.017
,,189.43408,B3_21,0.017
,,189.4876,B3_21,0.015
,,189.57528,B3_13,0.016
,,189.6616,B3_21,0.015
,,189.69664,B3_21,0.016
,,189.81616,B3_21,0.015
,,189.87368,B2_12,0.014
,,189.88472,B1_43,0.012
,,189.95592,B3_21,0.017
,,189.9808,B1_14,0.015
,,190.02016,B3_11,0.014
,,190.03696,B3_21,0.017
,,190.20184,B1_43,0.012
,,190.32704,B2_33,0.027
,,190.49664,B2_13,0.016
,,190.4972,B3_13,0.015
,,190.61224,B3_21,0.014
,,190.62488,B3_44,0.02
,,190.72928,B3_21,0.015
,,190.99936,B1_43,0.011
,,191.15712,B1_14,0.019
,,191.22632,B1_11,0.013
,,191.27664,B1_11,0.029
,,191.28488,B3_21,0.014
,,191.40856,B3_31,0.019
,,191.44608,B1_43,0.009
,,191.75296,B3_34,0.015
,,191.77056,B3_21,0.015
,,191.84336,B3_21,0.012
,,191.9128,B1_31,0.014
,,191.97104,B3_32,0.017
,,192.3984,B3_13,0.015
,,192.39984,B3_32,0.018
,,192.48888,B1_43,0.011
,,192.83208,B3_21,0.013
,,193.05432,B3_32,0.019
,,193.1244,B3_13,0.015
,,193.1268,B1_11,0.022
,,193.50752,B3_13,0.016
,,193.58376,B3_21,0.013
,,193.87336,B3_21,0.012
,,193.97552,B1_43,0.009
,,194.00464,B3_11,0.018
,,194.08648,B3_14,0.017
,,194.11,B1_11,0.03
,,194.15944,B3_13,0.017
,,194.17392,B1_43,0.011
,,194.40552,B1_13,0.013
,,194.57472,B3_13,0.016
,,194.76632,B3_13,0.013
,,195.02496,B3_32,0.012
,,195.0316,B3_13,0.014
,,195.14008,B1_11,0.025
,,195.33464,B3_13,0.015
,,195.42376,B3_13,0.013
,,195.45784,B2_33,0.021
,,195.68336,B3_21,0.015
,,195.692,B3_21,0.019
,,195.87008,B3_21,0.017
,,195.91344,B3_21,0.017
,,195.9344,B2_33,0.015
,,196.4856,B1_43,0.011
,,196.52816,B1_11,0.03
,,196.59688,B3_21,0.019
,,196.64416,B1_13,0.016
,,197.35424,B2_33,0.028
,,197.43696,B3_44,0.02
,,197.62624,B1_11,0.027
,,197.63576,B1_14,0.025
,,197.65032,B1_24,0.024
,,198.05296,B1_43,0.011
,,198.19544,B2_33,0.02
,,198.23712,B1_43,0.015
,,198.3672,B3_21,0.013
,,198.4332,B1_11,0.023
,,198.44608,B1_43,0.012
,,198.5132,B3_21,0.015
,,198.54832,B1_14,0.017
,,198.58392,B1_43,0.012
,,198.76992,B1_31,0.011
,,198.8516,B3_21,0.013
,,198.99704,B2_33,0.022
,,199.0356,B3_21,0.014
,,199.19152,B3_21,0.013
,,199.20704,B3_24,0.028
,,199.30528,B3_13,0.013
,,199.37224,B3_11,0.013
,,199.42072,B3_13,0.015
,,199.45248,B3_11,0.014
,,199.58296,B3_13,0.016
,,199.74536,B3_21,0.016
,,199.8176,B3_21,0.017
,,199.84624,B3_13,0.016
,,199.97872,B3_13,0.013
,,200.0268,B3_11,0.016
,,200.03288,B3_21,0.014
,,200.04592,B1_11,0.025
,,200.09944,B3_13,0.013
,,200.34744,B3_21,0.015
,,200.40632,B1_14,0.023
,,200.53032,B3_14,0.016
,,200.57576,B3_14,0.017
,,200.63864,B3_14,0.02
,,200.65072,B1_11,0.019
,,200.69736,B3_14,0.021
,,200.75232,B3_14,0.019
,,200.806,B3_14,0.016
,,200.81696,B3_12,0.023
,,200.81768,B3_21,0.012
,,200.86592,B1_14,0.02
,,200.90888,B3_14,0.02
,,200.96568,B2_33,0.026
,,201.07512,B3_14,0.021
,,201.39,B1_14,0.012
,,201.52888,B1_14,0.02
,,201.7348,B3_21,0.011
,,201.90832,B3_21,0.014
,,201.94792,B1_31,0.016
,,201.95568,B1_14,0.017
,,202.03592,B1_44,0.013
,,202.0504,B3_21,0.014
,,202.21656,B1_43,0.011
,,202.68712,B3_21,0.012
,,202.70248,B3_11,0.014
,,202.77744,B1_14,0.018
,,203.00264,B3_21,0.015
,,203.14088,B1_31,0.013
,,203.19256,B3_21,0.014
,,203.36856,B3_21,0.014
,,203.41976,B2_23,0.016
,,203.60392,B2_42,0.014
,,203.82352,B2_33,0.014
,,203.85472,B3_21,0.015
,,203.95792,B3_34,0.014
,,204.00464,B3_34,0.014
,,204.12904,B3_34,0.017
,,204.18792,B3_34,0.017
,,204.29072,B1_14,0.017
,,204.51768,B3_11,0.014
,,204.54312,B3_11,0.016
,,204.56496,B2_42,0.019
,,204.56944,B3_21,0.014
,,204.59792,B3_11,0.013
,,204.65464,B3_11,0.014
,,204.73792,B1_43,0.013
,,204.84344,B3_41,0.01
,,204.84424,B3_32,0.016
,,204.85552,B2_42,0.017
,,205.07152,B1_14,0.018
,,205.21216,B2_33,0.03
,,205.39392,B1_11,0.03
,,205.39872,B2_33,0.022
,,205.43944,B3_44,0.019
,,205.63552,B3_13,0.017
,,205.64544,B3_14,0.015
,,205.80216,B1_14,0.02
,,206.09808,B3_32,0.016
,,206.23584,B3_11,0.012
,,206.24288,B3_13,0.017
,,206.74016,B1_43,0.011
,,206.79864,B3_14,0.017
,,206.94968,B3_13,0.014
,,206.97504,B5_21,0.016
,,207.02544,B1_43,0.013
,,207.1032,B5_21,0.018
,,207.13032,B1_11,0.022
,,207.14072,B1_43,0.014
,,207.1808,B5_21,0.015
,,207.22104,B5_21,0.017
,,207.26832,B5_21,0.015
,,207.27232,B3_32,0.016
,,207.31336,B5_21,0.013
,,207.35328,B5_21,0.018
,,207.39784,B5_21,0.014
,,207.43296,B3_13,0.015
,,207.4652,B1_14,0.02
,,207.48568,B5_21,0.014
,,207.53232,B5_21,0.015
,,207.5804,B5_21,0.016
,,207.58048,B2_33,0.025
,,207.62104,B5_21,0.015
,,207.6272,B3_21,0.016
,,207.64896,B3_13,0.012
,,207.66304,B5_21,0.016
,,207.69968,B3_13,0.018
,,207.71424,B5_21,0.014
,,207.77136,B5_21,0.015
,,207.83136,B5_21,0.014
,,207.83768,B3_31,0.014
,,207.84296,B3_21,0.019
,,207.94416,B5_21,0.019
,,207.99512,B5_21,0.016
,,208.0208,B3_21,0.016
,,208.056,B5_21,0.016
,,208.22368,B5_21,0.014
,,208.27872,B1_43,0.009
,,208.29288,B5_21,0.015
,,208.3184,B3_21,0.015
,,208.33432,B3_21,0.014
,,208.34624,B5_21,0.016
,,208.38168,B3_21,0.018
,,208.39376,B1_11,0.021
,,208.47344,B5_21,0.013
,,208.47808,B3_21,0.015
,,208.54552,B5_21,0.016
,,208.59672,B5_21,0.017
,,208.602,B3_13,0.015
,,208.652,B5_21,0.014
,,208.66712,B3_21,0.013
,,208.7,B5_21,0.016
,,208.75504,B5_21,0.014
,,208.81648,B3_21,0.015
,,208.81672,B5_21,0.016
,,208.87928,B5_21,0.015
,,209.6408,B3_13,0.016
,,209.68088,B1_43,0.011
,,209.75968,B3_13,0.014
,,209.83624,B1_43,0.012
,,210.07448,B3_13,0.015
,,210.18768,B3_33,0.021
,,210.39112,B3_13,0.017
,,210.54344,B3_13,0.014
,,210.60688,B3_32,0.015
,,210.8444,B3_13,0.018
,,211.06896,B3_13,0.015
,,211.0752,B1_43,0.014
,,211.09848,B3_13,0.014
,,211.18864,B3_13,0.015
,,211.26896,B3_13,0.014
,,211.47368,B3_21,0.012
,,211.6072,B3_13,0.015
,,211.7052,B3_21,0.015
,,211.92448,B3_21,0.015
,,211.95528,B3_34,0.015
,,211.98256,B3_11,0.012
,,211.98792,B1_43,0.009
,,212.00416,B3_31,0.012
,,212.07424,B5_21,0.014
,,212.23768,B3_11,0.015
,,212.27088,B1_14,0.013
,,212.33216,B3_34,0.015
,,212.3476,B3_23,0.012
,,212.56768,B1_43,0.014
,,212.59048,B2_13,0.016
,,212.68208,B2_13,0.014
,,212.74344,B1_43,0.013
,,212.81144,B2_42,0.017
,,212.91344,B1_43,0.013
,,212.98784,B1_43,0.012
,,213.02984,B3_21,0.015
,,213.27112,B3_34,0.015
,,213.3144,B3_21,0.012
,,213.33248,B3_34,0.016
,,213.38128,B1_43,0.013
,,213.4148,B3_11,0.013
,,213.44656,B1_43,0.014
,,213.44896,B3_11,0.017
,,213.50168,B3_11,0.015
,,213.55984,B3_11,0.015
,,213.56784,B1_43,0.012
,,213.65952,B3_21,0.017
,,213.75024,B3_21,0.016
,,213.77224,B1_11,0.011
,,213.8072,B3_21,0.015
,,213.81736,B1_24,0.015
,,213.836,B3_11,0.014
,,213.8576,B1_43,0.012
,,213.88312,B3_34,0.014
,,213.96768,B3_21,0.013
,,214.04632,B3_21,0.016
,,214.3284,B3_21,0.014
,,214.39736,B3_21,0.018
,,214.42928,B3_21,0.019
,,214.432,B3_14,0.016
,,214.46944,B1_13,0.014
,,214.65456,B2_13,0.027
,,214.69744,B3_21,0.015
,,214.76672,B1_43,0.012
,,214.87672,B3_13,0.016
,,215.2456,B1_11,0.02
,,215.36768,B3_21,0.016
,,215.43128,B1_43,0.015
,,215.50776,B3_14,0.018
,,215.5244,B3_21,0.014
,,215.59136,B2_33,0.023
,,215.65728,B3_42,0.014
,,215.69008,B3_21,0.015
,,215.7824,B3_21,0.014
,,215.88624,B3_21,0.014
,,215.9196,B1_12,0.014
,,215.99192,B2_33,0.031
,,215.99592,B1_43,0.012
,,216.08216,B2_42,0.01
,,216.11304,B1_43,0.011
,,216.26048,B1_12,0.013
,,216.41608,B3_21,0.015
,,216.42792,B3_31,0.013
,,216.46048,B1_44,0.012
,,216.7044,B3_14,0.016
,,216.99008,B3_41,0.012
,,217.3668,B1_11,0.027
,,217.94792,B3_32,0.015
,,218.16632,B3_13,0.012
,,218.18048,B3_13,0.014
,,218.19816,B3_41,0.01
,,218.23936,B3_14,0.016
,,218.33152,B3_44,0.02
,,218.56112,B3_14,0.016
,,218.59176,B3_44,0.017
,,218.65208,B3_21,0.019
,,218.7056,B3_14,0.017
,,218.86344,B3_31,0.015
,,219.09704,B3_21,0.015
,,219.37824,B3_11,0.016
,,219.38192,B3_21,0.016
,,219.40112,B3_11,0.014
,,219.50048,B3_11,0.013
,,219.50096,B1_43,0.013
,,219.56992,B3_11,0.016
,,219.80616,B3_14,0.022
,,219.89504,B3_14,0.022
,,219.98392,B3_14,0.016
,,219.9972,B3_14,0.018
,,220.11664,B3_13,0.016
,,220.32456,B3_21,0.011
,,220.37256,B1_43,0.011
,,220.52384,B1_11,0.023
,,220.5644,B3_41,0.011
,,220.56512,B3_32,0.018
,,220.61912,B3_21,0.019
,,220.70416,B3_21,0.017
,,220.71008,B1_14,0.022
,,220.764,B3_21,0.018
,,220.888,B3_21,0.017
,,220.88976,B3_24,0.016
,,220.95176,B1_14,0.02
,,221.06792,B1_11,0.013
,,221.0916,B3_21,0.017
,,221.11896,B3_14,0.02
,,221.13624,B2_33,0.028
,,221.16752,B3_21,0.018
,,221.28472,B1_14,0.018
,,221.39832,B3_21,0.014
,,221.5408,B1_14,0.016
,,221.6384,B1_43,0.009
,,221.67488,B3_13,0.014
,,221.68448,B1_14,0.013
,,221.716,B3_21,0.014
,,221.76944,B1_14,0.013
,,221.86336,B3_41,0.012
,,221.86416,B3_32,0.016
,,222.02272,B2_32,0.015
,,222.20592,B1_14,0.018
,,222.26288,B1_43,0.011
,,222.29472,B3_32,0.013
,,222.47584,B1_43,0.012
,,222.5824,B1_14,0.017
,,222.84432,B1_14,0.015
,,223.10688,B1_14,0.017
,,223.11816,B3_24,0.017
,,223.27264,B6_41,0.009
,,224.0808,B3_32,0.015
,,224.15696,B3_11,0.015
,,224.18992,B3_11,0.013
,,224.20632,B1_14,0.015
,,224.2608,B3_11,0.013
,,224.62088,B2_33,0.023
,,224.69032,B3_41,0.01
,,224.71696,B1_13,0.014
,,224.89088,B1_43,0.014
,,224.95192,B1_43,0.012
,,225.14944,B3_41,0.014
,,225.2184,B1_43,0.01
,,225.44968,B1_14,0.021
,,225.46632,B3_31,0.016
,,225.47952,B3_13,0.016
,,225.52672,B3_21,0.015
,,225.73032,B3_21,0.015
,,225.73368,B2_33,0.025
,,225.77128,B1_11,0.031
,,225.78928,B2_33,0.023
,,225.824,B1_43,0.012
,,225.97672,B3_21,0.015
,,225.99864,B3_13,0.017
,,226.02704,B1_43,0.011
,,226.05488,B3_31,0.015
,,226.17256,B3_11,0.016
,,226.32608,B3_13,0.013
,,226.3812,B3_44,0.019
,,226.54008,B1_43,0.01
,,226.63576,B1_11,0.028
,,226.74552,B3_32,0.018
,,226.85448,B2_13,0.013
,,226.88048,B1_11,0.018
,,226.91184,B3_44,0.019
,,226.9804,B3_21,0.015
,,227.02048,B1_32,0.012
,,227.0268,B1_41,0.01
,,227.02904,B1_31,0.042
,,227.03192,B1_41,0.008
,,227.03768,B1_24,0.022
,,227.0388,B1_32,0.013
,,227.06192,B1_24,0.017
,,227.06552,B1_31,0.013
,,227.07264,B1_24,0.013
,,227.07576,B1_24,0.027
,,227.08176,B1_24,0.03
,,227.08368,B1_14,0.022
,,227.08464,B1_43,0.012
,,227.08632,B1_14,0.015
,,227.08736,B3_32,0.015
,,227.09184,B1_24,0.018
,,227.09824,B1_14,0.016
,,227.13456,B1_43,0.012
,,227.2144,B1_43,0.011
,,227.41576,B3_13,0.015
,,227.43912,B3_24,0.031
,,227.46864,B3_11,0.013
,,227.58848,B3_21,0.015
,,227.97904,B2_33,0.03
,,228.0976,B3_11,0.014
,,228.49544,B3_11,0.016
,,228.51744,B3_11,0.012
,,228.54576,B2_23,0.022
,,228.54904,B3_11,0.015
,,228.81016,B3_11,0.013
,,228.98136,B3_31,0.014
,,229.00304,B2_23,0.019
,,229.07904,B1_24,0.019
,,229.21408,B2_23,0.013
,,229.28064,B1_14,0.02
,,229.33904,B3_11,0.014
,,229.48768,B1_43,0.011
,,229.508,B3_31,0.02
,,229.60232,B1_11,0.018
,,229.66728,B1_13,0.015
,,229.8792,B3_34,0.013
,,229.97352,B3_34,0.015
,,230.03136,B1_43,0.01
,,230.3652,B1_14,0.012
,,230.4812,B3_13,0.015
,,230.6292,B3_13,0.015
,,230.70912,B1_14,0.012
,,230.7312,B2_33,0.029
,,230.73664,B3_13,0.017
,,230.90304,B1_13,0.015
,,230.97816,B1_43,0.011
,,231.0268,B3_21,0.013
,,231.17008,B3_21,0.014
,,231.34264,B5_21,0.013
,,231.34976,B1_14,0.022
,,231.36432,B1_14,0.015
,,231.40112,B3_32,0.014
,,231.44328,B3_21,0.014
,,231.44928,B5_21,0.019
,,231.46872,B1_11,0.014
,,231.4984,B1_43,0.014
,,231.53432,B5_21,0.014
,,231.58496,B3_21,0.012
,,231.58768,B5_21,0.013
,,231.636,B3_13,0.013
,,231.66624,B3_21,0.013
,,231.74048,B3_21,0.014
,,231.74352,B1_14,0.019
,,231.78832,B2_13,0.015
,,231.79392,B5_21,0.014
,,231.848,B5_21,0.014
,,231.85032,B3_21,0.013
,,231.88936,B1_13,0.014
,,231.89256,B3_14,0.015
,,231.91264,B5_21,0.015
,,231.96448,B5_21,0.014
,,231.98328,B3_11,0.017
,,232.01696,B5_21,0.015
,,232.05328,B1_12,0.031
,,232.06168,B1_14,0.02
,,232.0832,B5_21,0.014
,,232.15176,B5_21,0.013
,,232.15624,B1_21,0.01
,,232.31088,B3_34,0.016
,,232.33608,B5_21,0.012
,,232.39304,B5_21,0.012
,,232.45376,B5_21,0.014
,,232.50952,B5_21,0.016
,,232.53304,B3_34,0.015
,,232.56416,B5_21,0.017
,,232.56504,B3_34,0.015
,,232.6188,B5_21,0.014
,,232.6404,B3_34,0.013
,,232.65424,B1_11,0.029
,,232.68504,B5_21,0.018
,,232.74656,B5_21,0.016
,,232.75336,B1_14,0.019
,,232.80944,B5_21,0.014
,,232.88424,B5_21,0.012
,,232.93864,B5_21,0.017
,,233.0064,B5_21,0.013
,,233.10088,B1_14,0.016
,,233.11384,B5_21,0.014
,,233.15176,B1_14,0.013
,,233.15896,B3_13,0.012
,,233.30432,B1_12,0.014
,,233.3988,B3_44,0.018
,,233.3996,B2_13,0.03
,,233.4828,B1_12,0.016
,,233.49648,B1_14,0.017
,,233.51936,B3_11,0.013
,,233.66528,B3_32,0.021
,,233.6856,B1_14,0.016
,,233.83296,B3_11,0.013
,,233.8456,B3_24,0.026
,,233.87104,B1_14,0.017
,,234.11688,B3_41,0.01
,,234.22304,B1_11,0.027
,,234.23272,B3_32,0.022
,,234.24688,B3_41,0.012
,,234.2476,B3_32,0.019
,,234.52384,B3_32,0.018
,,234.61704,B1_44,0.011
,,234.62224,B3_41,0.009
,,234.62296,B3_32,0.016
,,234.72368,B2_23,0.015
,,234.80152,B2_33,0.032
,,234.88616,B3_31,0.015
,,234.89736,B1_14,0.014
,,234.94512,B3_44,0.021
,,235.20528,B1_31,0.014
,,235.23976,B3_11,0.014
,,235.72872,B3_34,0.012
,,235.77776,B3_34,0.014
,,235.79672,B1_14,0.018
,,235.98288,B1_11,0.011
,,236.254,B3_21,0.015
,,236.6628,B1_43,0.011
,,236.8304,B3_14,0.017
,,237.10464,B3_21,0.013
,,237.16408,B3_32,0.012
,,237.23248,B3_14,0.015
,,237.25976,B3_43,0.015
,,237.38848,B3_21,0.013
,,237.52896,B3_21,0.013
,,237.57488,B3_21,0.015
,,237.61648,B3_21,0.016
,,237.67552,B3_14,0.019
,,237.69536,B3_21,0.014
,,237.7132,B3_21,0.016
,,237.72456,B3_14,0.017
,,237.77344,B3_14,0.019
,,237.78176,B3_21,0.015
,,237.82976,B3_14,0.021
,,237.84544,B3_11,0.017
,,237.8512,B3_21,0.018
,,237.85312,B3_31,0.015
,,237.90744,B3_14,0.018
,,237.90864,B3_21,0.015
,,237.96432,B3_33,0.018
,,237.98944,B3_14,0.019
,,238.028,B3_33,0.021
,,238.04104,B3_14,0.021
,,238.05824,B3_21,0.014
,,238.06576,B1_11,0.028
,,238.13752,B1_43,0.009
,,238.14136,B3_14,0.022
,,238.15528,B3_13,0.015
,,238.1708,B2_33,0.017
,,238.18408,B3_13,0.015
,,238.23392,B3_21,0.015
,,238.30128,B3_21,0.015
,,238.36832,B3_33,0.025
,,238.40664,B3_31,0.016
,,238.4812,B3_12,0.014
,,238.57624,B1_44,0.016
,,238.6816,B1_43,0.012
,,238.78216,B1_43,0.012
,,239.0916,B3_24,0.026
,,239.09832,B3_21,0.013
,,239.37272,B2_32,0.019
,,239.51112,B3_21,0.013
,,239.59288,B1_11,0.028
,,239.63392,B3_13,0.013
,,239.7164,B3_31,0.013
,,239.79224,B3_24,0.024
,,239.95528,B3_34,0.015
,,239.96928,B1_43,0.011
,,240.02472,B3_34,0.016
,,240.11984,B3_34,0.015
,,240.19456,B3_32,0.015
,,240.5088,B3_11,0.015
,,240.54104,B3_11,0.012
,,240.57672,B3_11,0.015
,,240.598,B3_11,0.014
,,240.62752,B3_11,0.014
,,240.69544,B3_31,0.018
,,240.74864,B3_41,0.013
,,240.94304,B3_34,0.017
,,241.11568,B3_34,0.012
,,241.76024,B1_43,0.011
,,241.84304,B3_34,0.014
,,242.1304,B1_43,0.011
,,242.31784,B3_41,0.012
,,242.31872,B3_32,0.015
,,242.64792,B1_11,0.019
,,242.66384,B3_44,0.017
,,242.92048,B1_43,0.011
,,243.00816,B3_21,0.015
,,243.00848,B3_31,0.014
,,243.02472,B3_14,0.018
,,243.26984,B3_21,0.013
,,243.42104,B3_21,0.014
,,243.47424,B3_34,0.015
,,243.49736,B3_21,0.014
,,243.66144,B3_21,0.012
,,243.90464,B3_21,0.013
,,243.9596,B3_14,0.015
,,244.0108,B3_41,0.01
,,244.10776,B3_21,0.016
,,244.2664,B2_23,0.017
,,244.90928,B1_43,0.011
,,244.98224,B1_11,0.021
,,246.00704,B3_21,0.013
,,246.31624,B3_21,0.018
,,246.31648,B1_14,0.02
,,246.5352,B3_21,0.013
,,246.58888,B1_43,0.013
,,246.82224,B3_21,0.018
,,246.92408,B3_21,0.015
,,247.05624,B1_14,0.018
,,247.2944,B3_13,0.015
,,247.35536,B3_13,0.013
,,247.48584,B2_13,0.024
,,247.77784,B1_11,0.017
,,248.01624,B1_31,0.014
,,248.04024,B3_21,0.014
,,248.1308,B3_41,0.01
,,248.46944,B3_41,0.008
,,248.74792,B1_43,0.011
,,248.75648,B3_31,0.016
,,248.80848,B3_21,0.013
,,248.82192,B1_43,0.012
,,248.8808,B3_31,0.018
,,248.93184,B3_11,0.013
,,249.09208,B1_14,0.014
,,249.22048,B3_21,0.013
,,249.2252,B3_32,0.015
,,249.70568,B3_21,0.014
,,249.79296,B3_11,0.015
,,249.79544,B3_34,0.018
,,249.82208,B3_11,0.014
,,249.85552,B3_21,0.013
,,249.89936,B3_11,0.013
,,249.97512,B2_42,0.012
,,250.3228,B3_21,0.016
,,250.34928,B3_21,0.015
,,250.37728,B3_21,0.015
,,250.38856,B3_21,0.016
,,250.54024,B3_21,0.013
,,250.63088,B3_34,0.013
,,250.65688,B3_14,0.015
,,250.66784,B1_11,0.019
,,250.78248,B3_34,0.014
,,251.0132,B1_14,0.02
,,251.16896,B1_13,0.013
,,251.20288,B3_21,0.016
,,251.298,B2_33,0.028
,,251.30024,B2_33,0.025
,,251.3652,B1_14,0.015
,,251.38408,B1_43,0.01
,,251.41856,B3_13,0.013
,,251.47496,B3_21,0.015
,,251.5616,B1_14,0.019
,,251.66064,B3_21,0.013
,,251.88568,B3_41,0.013
,,251.88656,B3_32,0.02
,,251.9368,B1_43,0.011
,,251.99264,B1_43,0.013
,,252.01272,B1_14,0.018
,,252.08272,B1_43,0.011
,,252.1224,B3_44,0.016
,,252.22352,B1_43,0.016
,,252.24752,B3_21,0.016
,,252.30704,B1_14,0.017
,,252.50328,B1_43,0.015
,,252.53952,B1_13,0.01
,,252.88976,B1_14,0.017
,,253.1888,B1_43,0.013
,,253.30536,B1_43,0.013
,,253.35384,B3_41,0.01
,,253.42968,B3_31,0.014
,,253.48024,B1_43,0.012
,,253.5604,B3_11,0.019
,,253.5968,B3_44,0.017
,,253.6196,B1_14,0.017
,,253.62792,B4_12,0.022
,,253.66744,B1_43,0.012
,,254.00736,B1_13,0.014
,,254.02408,B3_13,0.013
,,254.06056,B3_14,0.021
,,254.06832,B3_11,0.014
,,254.0832,B3_21,0.015
,,254.17456,B3_21,0.013
,,254.23872,B3_21,0.014
,,254.3364,B3_21,0.013
,,254.6588,B1_44,0.014
,,254.69288,B1_43,0.012
,,254.76112,B3_44,0.018
,,255.07528,B2_13,0.015
,,255.13952,B3_21,0.014
,,255.28632,B1_14,0.017
,,255.542,B3_41,0.011
,,256.3032,B2_12,0.013
,,256.39976,B3_24,0.016
,,256.48184,B1_11,0.028
,,256.60336,B2_13,0.028
,,256.66488,B3_33,0.021
,,256.68504,B3_21,0.017
,,256.70864,B3_44,0.018
,,256.71432,B3_21,0.019
,,256.7412,B3_21,0.014
,,256.74664,B3_21,0.016
,,256.79616,B1_14,0.02
,,256.83968,B3_21,0.017
,,256.8936,B1_14,0.014
,,256.92648,B1_43,0.01
,,256.96592,B3_21,0.015
,,257.06,B3_11,0.014
,,257.07072,B3_21,0.015
,,257.21632,B3_21,0.014
,,257.22184,B3_11,0.015
,,257.28936,B3_11,0.016
,,257.33416,B3_13,0.013
,,257.39216,B3_11,0.012
,,257.4552,B1_11,0.022
,,257.76912,B2_33,0.014
,,257.77056,B3_11,0.011
,,257.84952,B3_14,0.015
,,257.858,B1_14,0.021
,,258.13112,B3_12,0.022
,,258.13128,B3_13,0.036
,,258.40392,B2_33,0.015
,,258.7056,B1_43,0.01
,,258.7128,B3_21,0.017
,,258.85032,B1_43,0.012
,,258.94912,B1_12,0.026
,,259.03288,B1_43,0.013
,,259.11416,B1_43,0.012
,,259.18472,B1_43,0.012
,,259.41584,B3_21,0.014
,,259.43248,B3_13,0.015
,,259.46056,B3_41,0.011
,,259.53792,B3_14,0.013
,,259.65784,B3_22,0.013
,,259.67344,B1_14,0.017
,,259.81808,B3_13,0.018
,,259.90056,B3_11,0.016
,,259.96712,B1_11,0.016
,,259.99512,B3_13,0.012
,,260.00784,B3_11,0.019
,,260.06664,B1_43,0.014
,,260.1152,B2_33,0.027
,,260.21304,B1_43,0.011
,,260.228,B1_12,0.026
,,260.3556,B1_43,0.013
,,260.36304,B3_41,0.013
,,260.36384,B3_32,0.016
,,260.45792,B1_14,0.018
,,260.92696,B3_21,0.015
,,261.13896,B3_21,0.011
,,261.43392,B1_12,0.024
,,261.44712,B3_21,0.018
,,261.4484,B3_13,0.014
,,261.5292,B3_32,0.016
,,261.57952,B3_21,0.012
,,261.59456,B1_14,0.016
,,261.76248,B1_32,0.011
,,261.81624,B1_11,0.014
,,261.83416,B3_31,0.014
,,261.97,B3_11,0.013
,,261.98344,B2_33,0.02
,,262.08728,B3_11,0.012
,,262.21952,B3_44,0.018
,,262.3264,B3_22,0.013
,,262.66344,B1_14,0.019
,,262.69672,B1_11,0.021
,,262.79976,B3_13,0.015
,,262.89448,B2_33,0.022
,,262.9224,B3_41,0.013
,,262.95424,B3_11,0.012
,,262.95736,B1_11,0.026
,,262.96936,B3_41,0.011
,,263.01032,B1_14,0.015
,,263.17312,B3_13,0.014
,,263.20496,B3_41,0.011
,,263.30664,B3_41,0.012
,,263.30744,B3_32,0.017
,,263.40896,B1_14,0.018
,,263.70464,B3_21,0.013
,,263.72768,B1_14,0.016
,,264.15208,B2_42,0.016
,,264.2228,B1_14,0.018
,,264.5024,B3_44,0.016
,,264.55976,B3_43,0.015
,,264.68688,B2_33,0.023
,,264.8644,B1_12,0.028
,,265.1128,B3_41,0.01
,,265.19576,B3_13,0.016
,,265.23656,B1_14,0.017
,,265.56552,B3_11,0.014
,,265.60432,B1_14,0.017
,,265.776,B3_21,0.013
,,265.92288,B3_34,0.015
,,266.03408,B3_14,0.015
,,266.09,B3_14,0.018
,,266.13176,B3_14,0.018
,,266.13184,B3_21,0.013
,,266.18272,B3_14,0.016
,,266.40232,B2_33,0.027
,,266.4268,B3_21,0.015
,,266.76832,B1_14,0.018
,,266.84576,B3_21,0.019
,,266.98392,B3_44,0.018
,,267.05152,B1_14,0.017
,,267.36248,B1_24,0.02
,,267.3904,B3_34,0.013
,,268.02264,B3_34,0.013
,,268.16384,B1_14,0.016
,,268.16736,B1_13,0.017
,,268.45944,B3_14,0.02
,,269.11832,B1_43,0.01
,,269.13096,B1_43,0.012
,,269.19272,B1_44,0.014
,,269.19408,B1_11,0.03
,,269.19864,B1_24,0.02
,,269.32152,B2_13,0.017
,,269.37936,B1_13,0.014
,,269.61672,B2_13,0.016
,,269.81536,B1_14,0.015
,,269.83464,B1_11,0.031
